# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 22:52:57.089
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.740638,-0.3343,2.7878,-2.6942,3.89
1.742950,-0.0172,2.5828,-3.0124,3.97
1.760102,0.2117,2.3317,-2.7422,3.61
1.762315,0.4266,2.2414,-2.0904,3.09
1.772992,0.9163,1.6672,-1.2808,2.29
1.794091,1.7094,1.1517,-0.7141,2.18
1.805775,2.4401,1.0811,-0.4066,2.70
1.824139,1.8770,1.3811,-0.6997,2.43
1.837597,1.9363,1.6654,-1.1946,2.82
1.842815,2.0419,1.7089,-1.6324,3.12
1.860918,1.5174,1.8663,-1.8941,3.06
1.862372,1.0884,2.2190,-1.8043,3.06
1.872083,0.8887,2.6809,-1.6277,3.26
1.886549,1.2906,2.9921,-1.9208,3.78
1.893788,1.8085,2.9149,-2.4099,4.19
1.906181,2.1971,2.8168,-3.1212,4.74
1.912111,2.0559,2.6214,-4.1157,5.29
1.923212,2.0255,0.6486,-5.1849,5.60
1.937379,1.5672,-2.5873,-5.3785,6.17
1.943254,1.0158,-5.4084,-5.0966,7.50
1.960021,0.4436,-8.2620,-4.1215,9.24
1.962405,0.6608,-10.8198,-1.7557,10.98
1.972767,0.9486,-13.2624,-1.2001,13.35
1.988199,1.2007,-14.2130,-1.6726,14.36
1.993009,0.8554,-13.1010,0.1321,13.13
2.005993,-0.1918,-11.9164,0.1209,11.92
2.012876,-1.1426,-10.1292,-0.3950,10.20
2.023148,-1.9791,-7.4644,0.3356,7.73
2.041330,-2.5003,-5.1839,1.6698,5.99
2.042548,-2.3322,-3.2753,3.2448,5.17
2.055401,-2.0064,-1.4344,4.0787,4.77
2.063228,-1.5827,0.1646,4.2575,4.55
2.072270,-1.2491,1.4150,3.9538,4.38
2.087466,-0.9232,2.1293,3.5599,4.25
2.092961,-0.5552,1.9740,2.6374,3.34
2.109254,-0.1778,1.2290,0.9912,1.59
2.112482,-0.1856,0.4563,0.3305,0.59
2.124441,-0.5016,-0.0941,0.1918,0.55
2.142744,-0.9554,-0.2073,0.7367,1.22
2.142903,-1.1829,0.1861,1.9725,2.31
2.158772,-1.2136,0.9055,3.2485,3.58
2.162743,-1.2263,1.5229,4.5655,4.97
2.173241,-1.2554,2.1186,5.5614,6.08
2.186328,-1.2159,2.2205,5.6330,6.18
2.193132,-1.5719,2.4655,4.7568,5.58
2.203378,-2.0099,2.7044,2.7331,4.34
2.212939,-2.3707,3.1011,1.5192,4.19
2.223109,-3.0258,3.5515,2.2401,5.18
2.238057,-3.6570,4.0565,2.9522,6.21
2.242777,-4.1651,4.3195,3.1899,6.80
2.256752,-4.5213,4.5092,3.2284,7.16
2.263256,-4.7564,4.6546,3.2134,7.39
2.274747,-4.9306,4.8773,3.1444,7.61
2.291971,-5.0349,5.1666,2.8306,7.75
2.293342,-5.0880,5.4849,2.2720,7.82
2.306229,-5.0883,5.7143,1.6891,7.84
2.313168,-5.0116,5.7804,1.1628,7.74
2.323032,-4.8525,5.7189,0.5608,7.52
2.341782,-4.5623,5.3739,0.1575,7.05
2.343665,-4.3103,4.6947,-0.5843,6.40
2.354783,-3.6805,3.2622,-1.0086,5.02
2.372316,-2.3396,0.9566,-1.9856,3.21
2.373637,0.4299,-2.4055,-5.1561,5.71
2.386810,4.2886,-6.6149,-9.2310,12.14
2.394423,7.2911,-10.5057,-10.7136,16.68
2.405566,8.0972,-11.6080,-8.1736,16.34
2.423121,8.4391,-10.5559,-7.1596,15.29
2.423380,8.6041,-8.9130,-5.3733,13.50
2.439658,8.9896,-7.3747,-3.6021,12.17
2.443670,8.8281,-4.8829,-1.3244,10.18
2.457702,7.4196,-2.4361,-0.7098,7.84
2.470540,4.2837,-0.4464,-1.0644,4.44
2.473646,0.4506,-0.1049,-0.4357,0.64
2.487134,-2.4519,-1.8317,0.5308,3.11
2.494740,-4.1449,-3.3789,1.4028,5.53
2.505652,-4.7282,-4.2768,1.2808,6.50
2.513778,-4.5997,-4.2750,1.2973,6.41
2.524244,-4.5916,-3.8518,1.1355,6.10
2.538784,-4.2930,-2.3687,1.3102,5.08
2.543905,-3.7685,-0.2984,2.0621,4.31
2.555369,-3.7068,1.6316,2.2424,4.63
2.574576,-3.7289,3.0449,2.1875,5.29
2.586775,-3.6075,4.8302,3.1598,6.81
2.594889,-3.2289,4.6730,4.2790,7.11
2.606505,-2.6249,3.6224,4.9398,6.66
2.623889,-1.2939,0.6878,3.8424,4.11
2.638545,-0.9864,-0.4938,3.3302,3.51
2.643516,-0.6965,-1.0045,3.5349,3.74
2.656447,-0.4175,-0.9454,4.2308,4.36
2.670975,-0.3362,-0.6583,4.6412,4.70
2.674146,-0.4910,-0.0829,4.5185,4.55
2.686182,-0.6624,0.2625,4.0445,4.11
2.694442,-0.7765,0.4553,3.1926,3.32
2.710453,-0.6740,0.6199,2.1087,2.30
2.721424,-0.7217,0.7847,1.0565,1.50
2.724208,-0.9328,0.5689,0.0835,1.10
2.739325,-1.1784,0.3393,-1.0611,1.62
2.744263,-1.4560,0.2087,-2.0165,2.50
2.759140,-1.6757,0.2913,-2.5032,3.03
2.771345,-1.6745,0.2313,-2.6227,3.12
2.775005,-1.5572,0.3533,-2.3725,2.86
2.790233,-1.2809,0.5004,-1.9234,2.36
2.795428,-0.9176,0.5657,-1.3533,1.73
2.806443,-0.5618,0.3892,-0.8373,1.08
2.820586,-0.3156,0.2938,-0.6989,0.82
2.824859,0.0217,0.3600,-0.4302,0.56
2.834322,0.4207,0.5153,-0.0720,0.67
2.844707,0.6196,0.7496,0.1522,0.98
2.855431,0.5893,1.0790,0.2733,1.26
2.868435,0.5280,1.3595,0.4421,1.52
2.874128,0.3013,1.4210,0.4567,1.52
2.884562,0.0644,1.3042,0.3162,1.34
2.894720,-0.1919,1.0788,0.0075,1.10
2.904095,-0.4636,0.9001,-0.4282,1.10
2.923743,-0.6950,0.8824,-0.8048,1.38
2.924625,-0.7650,0.9751,-1.1397,1.68
2.937097,-0.7930,0.9971,-1.4139,1.90
2.944661,-0.7277,0.8887,-1.7776,2.12
2.954724,-0.6459,0.5707,-2.3814,2.53
2.968831,-0.4467,-0.1213,-3.3192,3.35
2.974913,0.1440,-1.0907,-4.4823,4.62
2.984503,1.2366,-2.0069,-5.4980,5.98
2.995244,2.2330,-2.4508,-5.6915,6.59
3.004463,2.9478,-2.8094,-4.8643,6.34
3.019244,3.3658,-3.0297,-3.4749,5.71
3.024706,3.5494,-3.2661,-2.0126,5.23
3.036307,3.4964,-3.4025,-0.8638,4.95
3.045214,3.3426,-3.4694,-0.4617,4.84
3.054704,3.1115,-3.2995,-0.7118,4.59
3.069027,2.9550,-3.0179,-1.3042,4.42
3.075177,2.8014,-2.9654,-1.9637,4.53
3.087706,2.5945,-3.3155,-2.5415,4.92
3.095050,2.4885,-3.7467,-3.2109,5.53
3.104853,2.5200,-4.1343,-4.9470,6.92
3.120225,2.6629,-4.1198,-7.5950,9.04
3.125275,2.7336,-3.7827,-9.8546,10.90
3.138741,2.3589,-3.2261,-8.1253,9.05
3.144838,2.0233,-2.5244,-3.3294,4.64
3.155314,2.1625,-2.3067,1.1814,3.38
3.171636,2.2996,-2.3689,3.8868,5.10
3.176921,2.2571,-2.7062,5.5281,6.56
3.184905,1.8409,-3.2542,5.6716,6.79
3.194624,1.3100,-4.0374,4.7097,6.34
3.205176,0.6844,-4.6083,3.6402,5.91
3.217415,-0.0503,-4.9412,2.7748,5.67
3.225538,-0.6855,-4.9269,2.1756,5.43
3.235746,-1.3685,-4.3823,2.0039,5.01
3.244937,-2.0269,-3.6261,1.8241,4.54
3.255209,-2.7389,-2.8874,1.6365,4.30
3.270221,-3.1854,-2.3566,1.5268,4.25
3.275338,-3.7096,-1.5688,1.6133,4.34
3.289660,-3.9163,-0.9396,1.4972,4.30
3.295857,-4.0921,-0.0981,1.2230,4.27
3.306734,-4.1107,0.6896,0.7108,4.23
3.322397,-3.9154,1.3010,-0.2343,4.13
3.326047,-3.5039,1.5434,-1.5272,4.12
3.337891,-3.0323,1.8107,-2.3206,4.23
3.346093,-3.0725,2.2225,0.1003,3.79
3.356172,-3.2662,2.7348,3.6036,5.58
3.371633,-3.5018,3.0585,6.1475,7.71
3.375663,-3.7799,3.2385,7.9695,9.40
3.386381,-4.1014,3.6023,7.2469,9.07
3.407765,-4.3575,3.8184,5.2714,7.83
3.420940,-3.8298,4.1472,1.8066,5.93
3.436778,-2.4049,4.0583,0.8690,4.80
3.454791,-2.3089,4.2643,1.6733,5.13
3.455877,-2.9321,4.6606,2.6493,6.11
3.472611,-3.7144,5.0798,3.1815,7.05
3.475470,-4.2658,5.3534,3.2991,7.60
3.487821,-4.5489,5.5994,3.1556,7.87
3.502292,-4.5258,5.6999,2.7601,7.78
3.506043,-4.2904,5.5775,2.1768,7.37
3.518019,-3.9322,5.2641,1.5991,6.76
3.526816,-3.5203,4.6891,1.2166,5.99
3.536112,-3.2280,4.0286,0.9420,5.25
3.550719,-2.9277,3.0766,0.7719,4.32
3.555955,-2.6563,1.6175,-0.0345,3.11
3.568877,-1.9429,-1.4699,-4.6553,5.25
3.575920,2.1248,-7.4912,-12.7881,14.97
3.585687,5.6972,-11.5083,-10.7006,16.72
3.595729,9.0798,-13.7153,-10.0892,19.30
3.605879,10.8448,-13.2020,-9.8832,19.74
3.621679,10.2386,-10.0922,-7.7365,16.33
3.626819,9.4200,-6.7130,-5.3934,12.76
3.640009,8.3358,-3.8511,-3.3732,9.78
3.650840,6.3828,-1.4572,-1.0693,6.63
3.655759,3.8888,0.2277,0.0637,3.90
3.669113,0.2607,1.2943,1.1746,1.77
3.676800,-2.9795,0.6663,1.7947,3.54
3.687689,-4.3429,-0.8242,1.9806,4.84
3.703245,-4.6503,-1.5001,1.9816,5.27
3.706809,-5.0084,-1.5993,2.2843,5.73
3.718544,-5.5505,-1.8625,2.1824,6.25
3.727137,-5.2653,-1.8289,2.3167,6.04
3.736255,-4.7692,-0.7936,2.4443,5.42
3.752309,-4.2790,0.2879,2.3881,4.91
3.757331,-3.7602,0.9118,2.4374,4.57
3.770652,-3.3792,1.3511,2.5497,4.44
3.778127,-2.9464,1.7401,2.7667,4.40
3.786532,-2.2614,1.7610,3.5523,4.56
3.803521,-2.0993,1.7901,4.2706,5.08
3.806754,-2.5219,1.9516,4.5402,5.55
3.819664,-2.9486,1.6804,4.0206,5.26
3.827093,-2.6434,0.9807,3.1447,4.22
3.839640,-2.2283,0.6103,2.6366,3.51
3.852228,-1.7059,0.5130,2.3755,2.97
3.856270,-1.3317,0.6455,2.2950,2.73
3.875286,-1.0927,0.7377,2.1008,2.48
3.876665,-0.8524,0.8144,1.7847,2.14
3.888103,-0.7239,0.8905,1.1513,1.63
3.900319,-0.6929,0.9854,0.1485,1.21
3.908314,-0.6302,1.0055,-1.2833,1.75
3.920343,-0.3270,0.8853,-1.9781,2.19
3.927304,-0.0778,0.7051,-1.3802,1.55
3.936596,-0.0139,0.5393,-0.5431,0.77
3.951225,-0.0826,0.6825,-0.1842,0.71
3.956916,-0.1463,0.8267,0.1201,0.85
3.971224,-0.2661,1.0368,0.3910,1.14
3.976446,-0.2851,1.2094,0.4417,1.32
3.989960,-0.1616,1.3535,0.5197,1.46
4.005224,0.1234,1.5164,0.6337,1.65
4.006754,0.2934,1.4657,0.4603,1.56
4.018222,0.4957,1.1516,0.2683,1.28
4.027663,0.6488,0.7779,0.0826,1.02
4.037703,0.7713,0.4978,-0.1455,0.93
4.052455,0.7998,0.4350,-0.4462,1.01
4.056849,0.8746,0.5887,-0.7662,1.30
4.072230,0.9652,0.7361,-1.1099,1.64
4.077635,1.0759,0.6221,-1.5550,1.99
4.089067,1.1491,0.1930,-2.0219,2.33
4.104321,1.1691,-0.3850,-2.4305,2.72
4.106882,1.1209,-1.0301,-2.8628,3.24
4.118346,1.0241,-1.5770,-3.2923,3.79
4.127544,0.9374,-2.0015,-3.8071,4.40
4.137372,0.9638,-2.0921,-4.3014,4.88
4.151851,1.2576,-2.1028,-4.5913,5.20
4.158495,1.9591,-2.2779,-4.3578,5.29
4.167889,2.8331,-2.4894,-3.6108,5.22
4.176979,3.8131,-2.7607,-2.7159,5.43
4.191545,4.6059,-2.8503,-2.0478,5.79
4.202985,5.1860,-3.0257,-1.6548,6.23
4.207221,5.6209,-3.4492,-1.4940,6.76
4.218494,5.6000,-3.8701,-1.6385,7.00
4.227209,5.2686,-4.1478,-2.0281,7.01
4.237721,4.7493,-4.2636,-2.4440,6.83
4.252237,4.3440,-4.5470,-3.0253,6.98
4.257266,4.1509,-5.1176,-4.1304,7.78
4.270910,3.9133,-5.5300,-5.7606,8.89
4.278036,3.3690,-5.4831,-7.2881,9.72
4.287265,2.4834,-4.8053,-7.5921,9.32
4.302021,1.9356,-3.8875,-5.3558,6.90
4.307496,1.6717,-2.7446,-1.5277,3.56
4.323465,1.5071,-1.9426,1.8779,3.09
4.327298,1.2032,-1.8016,4.2530,4.77
4.337213,0.8116,-2.7537,5.1796,5.92
4.352002,0.2594,-4.2289,5.2700,6.76
4.357950,-0.5648,-5.6716,4.7366,7.41
4.370216,-1.6184,-6.5993,4.2070,7.99
4.384091,-2.5472,-7.0771,3.7948,8.42
4.387778,-3.3297,-6.9828,3.6023,8.53
4.400661,-3.7979,-6.5383,3.2961,8.25
4.408167,-3.9633,-5.6395,2.6939,7.40
4.421187,-3.8230,-4.7471,2.3893,6.55
4.435215,-3.7658,-3.3947,2.1154,5.49
4.438186,-3.9611,-1.6240,1.4987,4.54
4.455420,-4.3961,0.1029,0.3542,4.41
4.457331,-4.9832,1.5955,-0.9398,5.32
4.469064,-5.1057,2.6619,-0.9974,5.84
4.482994,-4.6929,3.2478,0.2906,5.71
4.488207,-4.0337,3.4733,2.4523,5.86
4.502957,-3.2808,3.4683,5.4971,7.28
4.507849,-2.4401,3.2202,7.7043,8.70
4.517819,-1.9236,3.1195,8.3498,9.12
4.537557,-2.4025,3.0666,5.8498,7.03
4.538086,-2.9113,3.2776,2.8555,5.23
4.551108,-3.0420,3.4726,1.2112,4.77
4.558850,-3.0826,3.4774,0.8030,4.72
4.570290,-3.3328,3.6386,1.4838,5.15
4.589875,-4.0234,3.9939,2.7115,6.28
4.603459,-5.6225,4.9297,4.0943,8.53
4.618206,-6.5608,6.0086,4.4427,9.94
4.628097,-6.5929,6.1623,4.1072,9.92
4.638398,-6.4381,6.2041,3.6244,9.65
4.650930,-6.1918,6.0751,2.9033,9.15
4.658494,-5.8299,5.9416,2.0303,8.57
4.668249,-5.4023,5.8688,1.1790,8.06
4.686133,-4.9261,5.4697,0.5575,7.38
4.688292,-4.3689,4.7165,0.1741,6.43
4.700230,-3.7319,3.5751,-0.1831,5.17
4.709144,-3.1749,1.8972,-1.0113,3.83
4.719902,-2.1175,-1.5805,-4.5763,5.28
4.733966,3.1813,-9.0400,-13.8468,16.84
4.738823,8.0101,-14.6456,-13.1146,21.23
4.750805,11.2374,-16.5809,-11.6874,23.19
4.759125,11.6607,-14.3641,-7.9051,20.12
4.769158,10.8187,-10.6712,-4.0410,15.72
4.785987,10.0393,-7.2568,-2.0614,12.56
4.788829,8.6317,-3.7920,-0.6380,9.45
4.800612,6.1839,-1.0209,0.1625,6.27
4.808673,2.4195,0.3299,1.2130,2.73
4.818582,-1.3663,-0.3547,2.1200,2.55
4.837495,-3.4935,-1.7068,2.3646,4.55
4.838540,-4.3868,-2.4885,1.9462,5.41
4.852174,-5.0531,-2.3249,1.9369,5.89
4.859914,-5.7421,-2.3690,2.0962,6.56
4.869700,-5.7657,-2.1819,2.4435,6.63
4.884303,-5.3364,-1.0114,2.4725,5.97
4.888535,-4.5399,0.2414,2.1886,5.05
4.903330,-3.8817,1.1077,1.9983,4.50
4.908525,-3.5108,1.8086,1.8814,4.37
4.920492,-3.3560,2.4646,1.8462,4.55
4.935418,-3.3870,2.8689,2.2336,4.97
4.938554,-3.3286,2.7462,3.2168,5.38
4.952412,-3.3738,2.2228,4.2432,5.86
4.966823,-3.6565,1.6775,4.5006,6.04
4.969098,-3.7055,1.0857,4.1112,5.64
4.985700,-3.5351,0.7207,3.6950,5.16
4.989167,-3.3245,0.9149,3.3392,4.80
5.000670,-2.9702,1.2310,2.8265,4.28
5.009418,-2.4098,1.2547,2.3041,3.56
5.019001,-2.1242,1.2616,1.8020,3.06
5.032776,-1.8013,1.2353,1.3866,2.59
5.039562,-1.5191,1.1809,0.9062,2.13
5.050221,-1.2798,1.0725,0.3412,1.70
5.059342,-0.9630,0.9796,-0.2424,1.39
5.069731,-0.6641,0.8825,-0.9554,1.46
5.082731,-0.3233,0.7759,-1.4683,1.69
5.090894,-0.1328,0.7956,-1.9214,2.08
5.106477,0.1070,0.6879,-1.6994,1.84
5.109075,0.3001,0.6067,-0.9384,1.16
5.119835,0.4342,0.6461,-0.2578,0.82
5.133850,0.5546,0.7326,0.1477,0.93
5.139353,0.5748,0.9215,0.3048,1.13
5.151454,0.5396,1.0855,0.4027,1.28
5.159718,0.5711,1.0877,0.5516,1.35
5.169262,0.6087,1.0663,0.5971,1.37
5.186043,0.5894,0.9582,0.4826,1.22
5.189213,0.5621,0.7197,0.3062,0.96
5.202039,0.6017,0.2815,0.0679,0.67
5.209297,0.6839,-0.1740,-0.1549,0.72
5.219212,0.7402,-0.4820,-0.4920,1.01
5.234534,0.6930,-0.6143,-0.9528,1.33
5.239155,0.6543,-0.6217,-1.5317,1.78
5.249127,0.6876,-0.5330,-2.2105,2.38
5.260700,0.8410,-0.4886,-2.9177,3.08
5.269634,0.9987,-0.5827,-3.6199,3.80
5.285519,1.2518,-1.0107,-4.2702,4.56
5.289128,1.6001,-1.6225,-4.8748,5.38
5.301504,2.1552,-2.3305,-5.0791,5.99
5.310612,2.8470,-2.8939,-4.6853,6.20
5.319480,3.5846,-3.2335,-3.7711,6.13
5.338072,4.2497,-3.3211,-2.6332,6.00
5.339709,4.6268,-3.2103,-1.5965,5.85
5.350299,4.7047,-3.2712,-0.8342,5.79
5.359911,4.6484,-3.5463,-0.4600,5.86
5.369685,4.5509,-3.9563,-0.5400,6.05
5.382635,4.2935,-4.2239,-1.2049,6.14
5.391058,3.8713,-4.0081,-2.0484,5.94
5.399899,3.4749,-3.7703,-2.7680,5.83
5.409815,3.0406,-3.8456,-3.6376,6.10
5.419946,2.5523,-3.9717,-4.7385,6.69
5.434363,2.0040,-3.8057,-5.9285,7.32
5.439748,1.5813,-3.6636,-6.7653,7.85
5.451033,1.3198,-3.4353,-6.9175,7.84
5.470901,1.2375,-3.1581,-6.6975,7.51
5.487686,0.9859,-2.1379,-1.3228,2.70
5.503090,1.0243,-2.5559,4.0964,4.94
5.510670,0.9745,-3.6258,4.7430,6.05
5.519959,0.3337,-4.6421,4.6227,6.56
5.531555,-0.6001,-5.5432,3.9492,6.83
5.540594,-1.4107,-6.1000,3.3647,7.11
5.556775,-2.1161,-6.2196,2.9690,7.21
5.570546,-2.6800,-5.9326,2.5996,7.01
5.570709,-3.1820,-5.2860,2.3488,6.60
5.582677,-3.7269,-4.4295,2.1273,6.17
