# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 22:48:44.375
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.093912,-0.0002,-0.0014,-0.0369,0.04
1.098360,-0.0300,0.0013,-0.0812,0.09
1.112791,-0.0354,0.0020,-0.0895,0.10
1.118911,-0.0288,-0.0038,-0.0861,0.09
1.130116,-0.0222,-0.0113,-0.0828,0.09
1.144607,-0.0296,-0.0135,-0.0609,0.07
1.148626,-0.0274,-0.0202,-0.0488,0.06
1.161851,-0.0299,-0.0265,-0.0346,0.05
1.168508,-0.0606,-0.0181,-0.0396,0.07
1.178448,-0.0534,0.0097,-0.0494,0.07
1.194544,-0.0421,0.0263,-0.0593,0.08
1.200530,-0.0006,0.0341,-0.0197,0.04
1.210668,0.0354,0.0208,-0.0208,0.05
1.219008,0.0659,0.0072,0.0441,0.08
1.231965,0.0939,0.0094,0.0611,0.11
1.248421,0.1032,0.0105,0.0567,0.12
1.249001,0.0632,0.0064,0.0762,0.10
1.263318,0.0332,-0.0003,0.0623,0.07
1.269081,-0.0056,-0.0115,0.0511,0.05
1.283115,-0.0273,-0.0064,0.0707,0.08
1.296434,-0.0342,-0.0074,0.0856,0.09
1.299808,-0.0331,-0.0146,0.1076,0.11
1.313017,0.0157,-0.0328,0.0896,0.10
1.319041,0.0474,-0.0372,0.0390,0.07
1.329917,0.0525,-0.0058,-0.0132,0.05
1.346060,0.0546,0.0193,-0.0836,0.10
1.350202,0.0416,0.0413,-0.1038,0.12
1.367095,0.0048,0.0365,-0.1170,0.12
1.368983,-0.0314,0.0400,-0.0831,0.10
1.383142,-0.0453,0.0363,-0.0357,0.07
1.394943,-0.0367,0.0016,-0.0102,0.04
1.400168,-0.0368,-0.0239,0.0150,0.05
1.414103,-0.0224,-0.0237,0.0423,0.05
1.418974,-0.0276,-0.0331,0.0856,0.10
1.430728,-0.0404,-0.0285,0.0789,0.09
1.447567,-0.0532,-0.0243,0.0701,0.09
1.449204,-0.0474,-0.0372,0.0521,0.08
1.463156,-0.0447,-0.0272,0.0652,0.08
1.469679,-0.0211,0.0010,0.0618,0.07
1.481720,-0.0002,0.0093,0.0068,0.01
1.496190,0.0130,0.0200,-0.0026,0.02
1.499075,0.0047,0.0358,-0.0238,0.04
1.514271,-0.0218,0.0260,-0.0542,0.06
1.520651,-0.0257,0.0147,-0.0819,0.09
1.530558,-0.0148,0.0045,-0.0764,0.08
1.545721,-0.0093,-0.0051,0.0019,0.01
1.549908,0.0171,-0.0055,0.0225,0.03
1.567623,0.0574,-0.0183,0.0170,0.06
1.569525,0.0615,-0.0246,0.0282,0.07
1.580119,0.0221,-0.0008,0.0630,0.07
1.594479,-0.0156,0.0224,0.0856,0.09
1.599499,-0.0346,0.0167,0.0443,0.06
1.611247,-0.0306,-0.0198,0.0509,0.06
1.619902,-0.0459,-0.0324,0.0645,0.09
1.629608,-0.0608,-0.0335,0.0357,0.08
1.644031,-0.0374,-0.0281,0.0191,0.05
1.650436,-0.0118,-0.0417,-0.0183,0.05
1.664326,0.0107,-0.0362,-0.0339,0.05
1.670303,0.0207,-0.0090,-0.0375,0.04
1.679548,0.0256,0.0253,-0.0530,0.06
1.697015,0.0331,0.0384,-0.0472,0.07
1.699463,0.0364,0.0469,-0.0440,0.07
1.712018,0.0309,0.0513,-0.0457,0.08
1.720352,-0.0050,0.0351,-0.0381,0.05
1.729887,-0.0304,0.0151,-0.0450,0.06
1.744937,-0.0647,0.0149,-0.0472,0.08
1.750122,-0.0657,-0.0109,-0.0188,0.07
1.762532,-0.0790,-0.0273,0.0376,0.09
1.769869,-0.0778,-0.0420,0.0531,0.10
1.780458,-0.0619,-0.0384,0.0380,0.08
1.794743,-0.0409,-0.0191,0.0326,0.06
1.800350,-0.0154,-0.0001,0.0414,0.04
1.814255,0.0051,0.0209,0.0172,0.03
1.820293,0.0228,0.0254,-0.0374,0.05
1.830014,0.0512,0.0353,-0.0488,0.08
1.845422,0.0502,0.0407,-0.0624,0.09
1.851538,0.0581,0.0446,-0.0548,0.09
1.864457,0.0633,0.0273,-0.0025,0.07
1.869862,0.0528,-0.0018,0.0324,0.06
1.879815,0.0513,-0.0312,0.0457,0.08
1.896218,0.0441,-0.0610,0.0517,0.09
1.900280,0.0399,-0.0439,0.0390,0.07
1.910608,0.0092,0.0083,0.0288,0.03
1.919878,-0.0367,0.0343,-0.0048,0.05
1.930779,-0.0688,0.0318,-0.0377,0.08
1.944451,-0.1083,0.0248,-0.0160,0.11
1.950613,-0.1069,0.0015,-0.0018,0.11
1.962232,-0.0675,-0.0146,0.0029,0.07
1.969966,-0.0233,-0.0355,0.0287,0.05
1.980619,0.0226,-0.0518,0.0613,0.08
1.996483,0.0290,-0.0379,0.1076,0.12
2.000632,0.0296,-0.0202,0.1086,0.11
2.011988,-0.0008,0.0078,0.1052,0.11
2.020121,-0.0117,0.0057,0.1140,0.11
2.031165,-0.0073,-0.0045,0.0827,0.08
2.043667,-0.0064,0.0038,-0.0068,0.01
2.050597,-0.0025,0.0126,-0.0739,0.07
2.062360,-0.0086,0.0110,-0.1354,0.14
2.070866,-0.0372,0.0164,-0.1587,0.16
2.086462,-0.0501,0.0140,-0.1231,0.13
2.093268,-0.0558,-0.0111,-0.1023,0.12
2.100318,-0.0368,-0.0360,-0.0607,0.08
2.110436,-0.0078,-0.0539,-0.0127,0.06
2.120490,0.0281,-0.0414,0.0252,0.06
2.130945,0.0108,-0.0270,0.0579,0.06
2.145099,-0.0212,0.0015,0.0429,0.05
2.150787,-0.0343,0.0199,0.0353,0.05
2.161890,-0.0285,0.0098,0.0184,0.04
2.178068,-0.0182,0.0025,0.0112,0.02
2.180651,-0.0226,0.0022,-0.0100,0.02
2.195671,-0.0018,-0.0051,-0.0073,0.01
2.200891,0.0211,-0.0052,-0.0234,0.03
2.214521,0.0702,-0.0144,-0.0630,0.10
2.229187,0.0834,-0.0040,-0.0714,0.11
2.231372,0.0803,0.0001,-0.0611,0.10
2.248714,0.0493,0.0354,-0.0087,0.06
2.251040,0.0029,0.0491,0.0074,0.05
2.261028,0.0004,0.0340,0.0044,0.03
2.271187,0.0052,0.0092,0.0015,0.01
2.281257,0.0121,0.0128,0.0318,0.04
2.294913,-0.0000,0.0230,0.0334,0.04
2.301706,0.0022,0.0114,0.0398,0.04
2.311514,-0.0050,-0.0191,0.0367,0.04
2.321265,-0.0166,-0.0517,0.0102,0.06
2.334441,-0.0491,-0.0482,-0.0089,0.07
2.345039,-0.0576,-0.0160,-0.0207,0.06
2.351992,-0.0519,0.0091,-0.0301,0.06
2.361460,-0.0061,-0.0010,-0.0465,0.05
2.375462,0.0418,0.0058,-0.0439,0.06
2.381274,0.0488,0.0151,-0.0060,0.05
2.396667,0.0459,0.0266,-0.0041,0.05
2.401383,0.0307,0.0402,0.0072,0.05
2.413171,0.0322,0.0350,-0.0194,0.05
2.427461,0.0433,0.0089,-0.0079,0.04
2.431185,0.0214,-0.0119,0.0198,0.03
2.444722,0.0096,-0.0139,0.0707,0.07
2.452115,0.0128,-0.0267,0.0904,0.10
2.461396,-0.0021,-0.0358,0.1054,0.11
2.477690,-0.0043,-0.0344,0.0661,0.07
2.481778,-0.0157,-0.0076,0.0394,0.04
2.494572,-0.0085,0.0140,0.0061,0.02
2.501577,-0.0280,0.0406,-0.0220,0.05
2.511983,-0.0353,0.0295,-0.0474,0.07
2.528361,-0.0231,0.0025,-0.0560,0.06
2.531778,-0.0081,-0.0185,-0.0694,0.07
2.544390,-0.0124,-0.0219,-0.0639,0.07
2.551596,-0.0125,-0.0149,-0.0587,0.06
2.562119,-0.0153,-0.0028,-0.0466,0.05
2.576790,-0.0043,0.0160,-0.0205,0.03
2.581489,0.0014,0.0224,0.0171,0.03
2.604676,0.0046,0.0162,0.0495,0.05
2.622660,-0.0204,-0.0280,0.0678,0.08
2.632221,-0.0357,-0.0043,0.0550,0.07
2.649385,-0.0272,0.0024,0.0470,0.05
2.651464,-0.0116,0.0086,0.0134,0.02
2.662244,-0.0079,0.0099,-0.0291,0.03
2.678916,-0.0112,0.0089,-0.0402,0.04
2.682162,-0.0336,0.0127,-0.0583,0.07
2.694665,-0.0299,0.0010,-0.0763,0.08
2.702270,-0.0242,-0.0095,-0.0541,0.06
2.711905,-0.0211,-0.0146,-0.0254,0.04
2.729740,-0.0178,-0.0104,0.0029,0.02
2.732627,-0.0075,-0.0022,0.0332,0.03
2.745850,0.0069,-0.0066,0.0632,0.06
2.752517,0.0046,-0.0069,0.0434,0.04
2.762231,0.0168,-0.0026,0.0051,0.02
2.777839,0.0169,-0.0006,-0.0114,0.02
2.782334,0.0073,0.0019,-0.0136,0.02
2.796032,0.0141,0.0095,-0.0229,0.03
2.802158,0.0182,0.0008,-0.0133,0.02
2.812272,0.0057,-0.0029,-0.0086,0.01
2.827667,-0.0232,-0.0020,-0.0062,0.02
2.832579,-0.0422,0.0010,0.0079,0.04
2.845005,-0.0423,-0.0081,0.0171,0.05
2.852857,-0.0096,-0.0126,0.0428,0.05
2.862795,0.0111,-0.0102,0.0375,0.04
2.879090,0.0320,-0.0061,0.0511,0.06
2.882429,0.0291,-0.0094,0.0340,0.05
2.896036,0.0258,0.0036,0.0220,0.03
2.903101,-0.0039,0.0257,0.0008,0.03
2.912932,-0.0121,0.0289,-0.0295,0.04
2.928147,-0.0058,0.0137,-0.0453,0.05
2.931980,-0.0063,0.0017,-0.0375,0.04
2.945266,-0.0131,-0.0073,-0.0582,0.06
2.952487,-0.0053,-0.0229,-0.0386,0.05
2.962215,-0.0214,-0.0003,-0.0264,0.03
2.977884,-0.0234,0.0106,-0.0239,0.04
2.982250,0.0005,0.0147,-0.0192,0.02
2.994845,0.0143,0.0167,-0.0029,0.02
3.002757,0.0112,0.0114,0.0296,0.03
3.013742,0.0062,0.0056,0.0406,0.04
3.031903,0.0062,-0.0057,0.0704,0.07
3.032422,0.0016,-0.0082,0.0811,0.08
3.047479,-0.0193,-0.0138,0.0682,0.07
3.052521,-0.0327,-0.0245,0.0249,0.05
3.062528,-0.0292,-0.0206,-0.0247,0.04
3.077066,-0.0187,-0.0069,-0.0477,0.05
3.084823,-0.0065,0.0145,-0.0634,0.07
3.097420,0.0102,0.0291,-0.0696,0.08
3.105223,0.0363,0.0180,-0.0805,0.09
3.112646,0.0387,0.0240,-0.0277,0.05
3.124679,0.0435,0.0323,0.0147,0.06
3.132736,0.0294,0.0072,0.0401,0.05
3.145525,0.0037,-0.0039,0.0439,0.04
3.153380,-0.0102,-0.0084,0.0596,0.06
3.163566,-0.0241,-0.0110,0.0375,0.05
3.175447,-0.0213,-0.0161,0.0276,0.04
3.184377,-0.0042,-0.0024,-0.0104,0.01
3.195976,0.0086,-0.0027,-0.0668,0.07
3.203223,0.0097,-0.0096,-0.0775,0.08
3.213237,-0.0060,0.0030,-0.0529,0.05
3.230989,-0.0295,0.0091,0.0089,0.03
3.232916,-0.0556,0.0074,0.0416,0.07
3.243449,-0.0432,0.0024,0.0669,0.08
3.252711,-0.0258,-0.0152,0.0542,0.06
3.263208,-0.0011,-0.0309,0.0184,0.04
3.278048,0.0093,-0.0133,-0.0240,0.03
3.282943,0.0333,0.0051,-0.0635,0.07
3.293781,0.0426,0.0125,-0.0932,0.10
3.303315,0.0558,0.0376,-0.0732,0.10
3.313351,0.0428,0.0326,-0.0349,0.06
3.326985,0.0396,0.0417,-0.0090,0.06
3.333482,-0.0076,0.0268,0.0095,0.03
3.345722,-0.0470,0.0208,0.0490,0.07
3.353379,-0.0580,-0.0045,0.0527,0.08
3.363062,-0.0476,-0.0392,0.0046,0.06
3.378531,-0.0351,-0.0521,0.0067,0.06
3.383204,-0.0092,-0.0626,0.0395,0.07
3.396124,-0.0049,-0.0333,0.0365,0.05
3.404326,0.0022,0.0022,0.0384,0.04
3.416266,-0.0143,0.0061,0.0238,0.03
3.426606,-0.0167,0.0172,-0.0000,0.02
3.433719,-0.0194,0.0380,-0.0612,0.07
3.443815,-0.0008,0.0381,-0.0886,0.10
3.453778,0.0364,0.0250,-0.0922,0.10
3.463491,0.0493,-0.0011,-0.0511,0.07
3.477685,0.0690,-0.0101,-0.0203,0.07
3.483592,0.0439,-0.0052,0.0314,0.05
3.494483,0.0078,0.0059,0.0470,0.05
3.503950,0.0061,0.0113,0.0531,0.05
3.514179,0.0168,0.0066,0.0214,0.03
3.527563,0.0041,-0.0048,0.0044,0.01
3.533690,-0.0181,0.0008,-0.0289,0.03
3.551661,-0.0338,-0.0025,-0.0429,0.05
3.553899,-0.0336,0.0113,-0.0473,0.06
3.563447,-0.0270,0.0089,-0.0447,0.05
3.576290,-0.0350,0.0023,-0.0328,0.05
3.584280,-0.0053,-0.0016,0.0166,0.02
3.594143,0.0245,0.0012,0.0864,0.09
3.604573,0.0410,-0.0235,0.1130,0.12
3.613926,0.0445,-0.0214,0.1135,0.12
3.627663,0.0344,0.0002,0.1049,0.11
3.633778,0.0077,0.0138,0.0495,0.05
3.648435,-0.0142,0.0276,-0.0215,0.04
3.664654,-0.0055,0.0332,-0.1128,0.12
3.664857,0.0002,0.0123,-0.1371,0.14
3.679570,-0.0088,0.0006,-0.1401,0.14
3.684151,-0.0157,-0.0003,-0.1057,0.11
3.696410,-0.0180,-0.0078,-0.0483,0.05
3.710283,-0.0297,-0.0156,0.0317,0.05
3.713612,-0.0343,-0.0267,0.1013,0.11
3.727079,-0.0313,-0.0316,0.1157,0.12
3.734450,-0.0276,-0.0235,0.0924,0.10
3.745326,0.0002,-0.0050,0.0910,0.09
3.760791,0.0132,0.0010,0.0614,0.06
3.763649,0.0254,0.0303,0.0370,0.05
3.779247,0.0300,0.0264,-0.0128,0.04
3.783813,0.0183,0.0253,-0.0572,0.07
3.795283,0.0097,0.0059,-0.0752,0.08
3.804241,-0.0081,-0.0054,-0.0741,0.07
3.814153,-0.0353,-0.0090,-0.0614,0.07
3.826688,-0.0436,-0.0167,-0.0324,0.06
3.834642,-0.0285,-0.0121,-0.0158,0.03
3.846015,-0.0044,0.0040,0.0311,0.03
3.860990,0.0147,0.0053,0.0538,0.06
3.863942,0.0292,0.0157,0.0598,0.07
3.883191,0.0317,0.0324,0.0775,0.09
3.884912,0.0105,0.0246,0.0526,0.06
3.894350,0.0108,0.0216,0.0094,0.03
3.908837,0.0043,0.0069,-0.0214,0.02
3.915662,0.0004,-0.0047,-0.0329,0.03
3.931888,0.0015,-0.0157,-0.0491,0.05
3.934094,0.0051,-0.0287,-0.0603,0.07
3.944717,-0.0080,-0.0129,-0.0502,0.05
3.960349,-0.0363,-0.0017,-0.0025,0.04
3.964522,-0.0605,0.0188,-0.0028,0.06
3.979130,-0.0796,0.0155,0.0064,0.08
3.984403,-0.0504,-0.0045,0.0154,0.05
3.994840,-0.0132,-0.0247,0.0266,0.04
4.010445,0.0150,-0.0285,0.0213,0.04
4.014611,0.0402,-0.0305,0.0444,0.07
4.025163,0.0476,-0.0093,0.0343,0.06
4.034926,0.0447,0.0234,0.0103,0.05
4.046948,0.0483,0.0372,-0.0087,0.06
4.063674,0.0351,0.0419,-0.0111,0.06
4.064993,-0.0058,0.0349,0.0031,0.04
4.077017,-0.0173,0.0254,-0.0065,0.03
4.084785,-0.0284,0.0135,-0.0065,0.03
4.095258,-0.0301,-0.0338,-0.0087,0.05
4.110962,-0.0248,-0.0522,-0.0274,0.06
4.115418,-0.0337,-0.0417,-0.0364,0.06
4.124526,-0.0450,-0.0333,-0.0195,0.06
4.134338,-0.0497,-0.0154,0.0184,0.06
4.145274,-0.0427,0.0091,0.0416,0.06
4.158421,-0.0004,0.0065,0.0480,0.05
4.164816,0.0296,0.0150,0.0380,0.05
4.178963,0.0501,0.0279,0.0093,0.06
4.185178,0.0587,0.0288,-0.0071,0.07
4.196028,0.0390,0.0276,-0.0163,0.05
4.208844,0.0317,0.0175,-0.0348,0.05
4.214971,0.0107,0.0012,-0.0603,0.06
4.226773,-0.0167,-0.0003,-0.0572,0.06
4.235458,-0.0295,-0.0059,-0.0542,0.06
4.245002,-0.0498,-0.0161,-0.0066,0.05
4.261082,-0.0466,-0.0144,-0.0162,0.05
4.265284,-0.0344,-0.0038,0.0121,0.04
4.276212,0.0011,-0.0107,0.0284,0.03
4.285207,0.0360,-0.0066,0.0446,0.06
4.295217,0.0397,-0.0080,0.0160,0.04
4.310727,0.0272,0.0069,-0.0145,0.03
4.315158,0.0243,0.0240,-0.0516,0.06
4.326937,0.0332,0.0250,-0.0717,0.08
4.335558,0.0355,0.0220,-0.1082,0.12
4.348603,0.0451,0.0105,-0.1160,0.12
4.358935,0.0362,0.0164,-0.1074,0.11
4.365204,0.0324,0.0156,-0.0896,0.10
4.380858,0.0148,0.0174,-0.0533,0.06
4.385202,-0.0143,-0.0094,-0.0317,0.04
4.396786,-0.0340,-0.0194,-0.0056,0.04
4.408760,-0.0611,-0.0345,0.0319,0.08
4.416799,-0.0482,-0.0262,0.0501,0.07
4.427967,-0.0470,-0.0207,0.0326,0.06
4.436159,-0.0484,0.0059,0.0249,0.05
4.445530,-0.0432,0.0013,0.0433,0.06
4.461373,-0.0076,-0.0177,0.0215,0.03
4.465438,0.0160,-0.0107,0.0047,0.02
4.477417,0.0182,-0.0017,0.0000,0.02
4.485492,0.0273,0.0262,0.0119,0.04
4.495406,0.0503,0.0348,0.0165,0.06
4.510327,0.0567,0.0269,-0.0049,0.06
4.515250,0.0398,0.0121,-0.0189,0.05
4.529686,0.0019,0.0073,-0.0234,0.02
4.535664,-0.0356,0.0077,-0.0184,0.04
4.545915,-0.0630,-0.0059,-0.0159,0.07
4.561621,-0.0571,-0.0212,-0.0112,0.06
4.565184,-0.0252,-0.0314,0.0076,0.04
4.578312,0.0062,-0.0109,0.0284,0.03
4.585434,-0.0003,-0.0002,0.0135,0.01
4.595338,0.0074,0.0123,0.0131,0.02
4.613267,0.0099,0.0126,0.0505,0.05
4.614871,0.0099,0.0123,0.0661,0.07
4.625725,0.0224,-0.0027,0.0463,0.05
4.636275,0.0324,-0.0204,0.0292,0.05
4.645803,0.0157,-0.0169,0.0456,0.05
4.659511,-0.0346,0.0125,0.0334,0.05
4.665320,-0.0491,0.0085,0.0049,0.05
4.678853,-0.0437,-0.0023,-0.0279,0.05
4.685576,-0.0284,-0.0286,-0.0580,0.07
4.695438,-0.0060,-0.0350,-0.0759,0.08
4.710082,0.0017,-0.0028,-0.0608,0.06
4.715526,0.0039,0.0084,-0.0530,0.05
4.726375,-0.0094,0.0222,-0.0078,0.03
4.736200,-0.0067,0.0401,0.0438,0.06
4.749519,0.0061,0.0265,0.0641,0.07
4.762580,0.0225,-0.0070,0.0725,0.08
4.765655,0.0236,-0.0291,0.0502,0.06
4.776789,0.0137,-0.0158,0.0237,0.03
4.786338,0.0182,-0.0003,0.0022,0.02
4.795998,0.0027,0.0083,-0.0000,0.01
4.807939,-0.0159,-0.0016,-0.0141,0.02
4.815589,-0.0136,0.0009,-0.0115,0.02
4.828099,-0.0070,0.0082,-0.0208,0.02
4.836435,-0.0102,-0.0010,-0.0016,0.01
4.846360,-0.0369,0.0134,0.0149,0.04
4.862744,-0.0323,0.0223,0.0242,0.05
4.866146,-0.0012,-0.0141,0.0121,0.02
4.875561,0.0254,-0.0334,-0.0044,0.04
4.887128,0.0140,-0.0310,-0.0302,0.05
4.896492,0.0002,-0.0115,-0.0250,0.03
4.909819,-0.0108,0.0034,-0.0224,0.03
4.916423,-0.0079,0.0185,-0.0176,0.03
4.928641,-0.0009,0.0237,0.0179,0.03
4.936559,0.0318,0.0285,0.0293,0.05
4.948360,0.0405,0.0138,0.0288,0.05
4.957264,0.0231,0.0058,0.0403,0.05
4.965708,0.0108,0.0025,0.0280,0.03
4.976557,-0.0130,-0.0052,0.0277,0.03
4.993858,-0.0126,-0.0080,0.0038,0.02
4.996443,-0.0239,-0.0082,-0.0198,0.03
5.009324,-0.0304,-0.0084,-0.0265,0.04
5.016192,-0.0206,-0.0060,-0.0543,0.06
5.026133,-0.0091,0.0134,-0.0511,0.05
5.042798,0.0088,0.0239,-0.0528,0.06
5.045997,0.0169,0.0324,-0.0334,0.05
5.057433,0.0253,0.0128,0.0067,0.03
5.066667,0.0342,0.0024,0.0463,0.06
5.083107,0.0292,0.0031,0.0713,0.08
5.093102,0.0246,0.0075,0.0960,0.10
5.096874,0.0108,0.0040,0.0546,0.06
5.106710,-0.0047,-0.0140,0.0210,0.03
5.124226,-0.0107,-0.0127,-0.0145,0.02
5.132953,-0.0120,-0.0083,-0.0448,0.05
5.139667,-0.0180,-0.0053,-0.0866,0.09
5.146951,-0.0125,-0.0060,-0.1138,0.11
5.156867,-0.0054,0.0014,-0.0936,0.09
5.166770,-0.0086,0.0213,-0.0456,0.05
5.177065,-0.0098,0.0198,0.0086,0.02
5.191291,-0.0251,0.0085,0.0431,0.05
5.197072,-0.0328,-0.0246,0.0867,0.10
5.212077,-0.0236,-0.0371,0.1157,0.12
5.217993,-0.0188,-0.0366,0.1421,0.15
5.228719,0.0008,-0.0259,0.1141,0.12
5.241894,0.0231,-0.0094,0.0680,0.07
5.247459,0.0663,0.0040,0.0086,0.07
5.262644,0.0798,0.0316,-0.0286,0.09
5.267139,0.0474,0.0600,-0.0819,0.11
5.278139,0.0201,0.0611,-0.1346,0.15
5.294468,0.0098,0.0260,-0.1256,0.13
5.297654,-0.0116,-0.0100,-0.1051,0.11
5.311412,-0.0368,-0.0233,-0.0569,0.07
5.317654,-0.0353,-0.0245,-0.0213,0.05
5.328037,-0.0226,-0.0311,0.0586,0.07
5.343034,-0.0149,-0.0151,0.0950,0.10
5.348603,0.0020,-0.0053,0.0910,0.09
5.358344,0.0140,0.0104,0.0826,0.08
5.369227,0.0210,0.0163,0.0602,0.07
5.378900,0.0041,0.0245,0.0029,0.02
5.391834,0.0017,0.0044,-0.0158,0.02
5.397941,-0.0031,-0.0125,-0.0296,0.03
5.412198,-0.0101,-0.0149,-0.0173,0.02
5.418115,-0.0169,-0.0123,-0.0264,0.03
5.427862,-0.0119,-0.0027,-0.0283,0.03
5.441514,-0.0192,-0.0164,-0.0161,0.03
5.447664,-0.0220,0.0010,-0.0113,0.02
5.463306,-0.0271,0.0089,-0.0254,0.04
5.467455,0.0106,0.0049,-0.0180,0.02
5.477530,0.0388,-0.0013,-0.0062,0.04
5.495089,0.0694,0.0017,0.0291,0.08
5.510562,0.0055,0.0253,0.0467,0.05
5.517384,-0.0259,0.0290,0.0460,0.06
5.528293,-0.0328,0.0160,0.0266,0.05
