# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 22:49:22.666
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.835049,-0.0299,-0.0192,-0.0024,0.04
14.849780,-0.0066,-0.0304,0.0070,0.03
14.854623,0.0111,-0.0232,0.0070,0.03
14.868499,-0.0004,-0.0047,-0.0189,0.02
14.875189,-0.0121,-0.0077,-0.0538,0.06
14.885662,0.0017,-0.0124,-0.0882,0.09
14.901208,-0.0346,0.0074,-0.1010,0.11
14.905090,-0.0425,0.0276,-0.0949,0.11
14.918577,-0.0154,0.0083,-0.0538,0.06
14.930820,-0.0172,0.0106,0.0031,0.02
14.936132,-0.0004,0.0104,0.0615,0.06
14.950269,0.0090,-0.0004,0.0956,0.10
14.955740,0.0305,-0.0172,0.1035,0.11
14.967331,0.0526,-0.0020,0.0786,0.09
14.975401,0.0653,0.0000,0.0425,0.08
14.985755,0.0689,0.0183,-0.0070,0.07
15.001359,0.0537,0.0178,-0.0699,0.09
15.005389,0.0227,0.0135,-0.1061,0.11
15.020511,-0.0265,0.0199,-0.1136,0.12
15.025419,-0.0722,0.0203,-0.1213,0.14
15.036665,-0.0908,0.0120,-0.0961,0.13
15.052660,-0.0788,-0.0053,-0.0431,0.09
15.055031,-0.0395,-0.0082,0.0067,0.04
15.070187,0.0106,-0.0141,0.0393,0.04
15.075527,0.0313,-0.0065,0.0528,0.06
15.085789,0.0428,-0.0164,0.0567,0.07
15.102161,0.0356,-0.0176,0.0585,0.07
15.105876,0.0195,-0.0074,0.0390,0.04
15.117861,0.0062,0.0051,0.0011,0.01
15.126451,0.0071,0.0366,-0.0293,0.05
15.135852,0.0102,0.0425,-0.0593,0.07
15.150989,0.0366,0.0301,-0.0678,0.08
15.155579,0.0407,0.0092,-0.0456,0.06
15.166525,0.0372,0.0030,-0.0168,0.04
15.175585,0.0294,-0.0053,-0.0027,0.03
15.186031,0.0271,0.0006,0.0301,0.04
15.201104,0.0445,0.0040,0.0576,0.07
15.206033,0.0433,-0.0189,0.0683,0.08
15.221238,0.0212,-0.0090,0.0694,0.07
15.226964,-0.0081,-0.0094,0.0636,0.06
15.237594,-0.0426,-0.0056,0.0534,0.07
15.253291,-0.0633,-0.0114,0.0057,0.06
15.255448,-0.0535,-0.0145,-0.0131,0.06
15.267582,-0.0488,0.0017,-0.0198,0.05
15.275763,-0.0341,0.0112,-0.0360,0.05
15.286594,-0.0357,-0.0002,-0.0331,0.05
15.302410,-0.0251,-0.0088,-0.0116,0.03
15.306222,-0.0198,-0.0147,0.0237,0.03
15.320481,-0.0367,-0.0043,0.0609,0.07
15.327613,-0.0399,0.0055,0.0739,0.08
15.341072,-0.0332,0.0098,0.0751,0.08
15.356971,0.0050,-0.0032,0.0364,0.04
15.370217,0.0493,-0.0175,-0.0344,0.06
15.386983,0.0449,0.0251,-0.0682,0.09
15.402243,0.0366,0.0312,-0.0392,0.06
15.406150,0.0321,0.0191,0.0057,0.04
15.419933,0.0207,0.0001,0.0262,0.03
15.427114,0.0009,-0.0052,0.0654,0.07
15.436933,-0.0206,-0.0092,0.0925,0.10
15.451645,-0.0179,0.0045,0.0911,0.09
15.455931,-0.0152,0.0076,0.0781,0.08
15.468390,-0.0006,-0.0085,0.0513,0.05
15.476257,0.0279,-0.0148,0.0249,0.04
15.486211,0.0159,-0.0394,-0.0082,0.04
15.499086,0.0063,-0.0184,-0.0361,0.04
15.506717,-0.0124,-0.0018,-0.0426,0.04
15.516962,-0.0284,0.0149,-0.0419,0.05
15.526986,-0.0348,0.0080,-0.0224,0.04
15.536406,-0.0412,0.0109,-0.0151,0.05
15.551349,-0.0504,0.0185,0.0250,0.06
15.556536,-0.0572,0.0143,0.0385,0.07
15.567496,-0.0452,0.0078,0.0495,0.07
15.576714,-0.0191,-0.0035,0.0627,0.07
15.586632,0.0016,-0.0152,0.0664,0.07
15.599749,0.0197,-0.0320,0.0630,0.07
15.606818,0.0424,-0.0233,0.0363,0.06
15.616556,0.0556,0.0062,0.0149,0.06
15.626955,0.0711,0.0023,-0.0180,0.07
15.636512,0.0725,0.0201,-0.0340,0.08
15.652508,0.0551,0.0100,-0.0805,0.10
15.657009,0.0355,0.0152,-0.0628,0.07
15.666850,0.0132,0.0255,-0.0361,0.05
15.680299,0.0053,0.0312,-0.0146,0.03
15.687108,0.0027,0.0322,0.0160,0.04
15.701340,0.0124,0.0138,0.0414,0.05
15.706822,0.0151,-0.0189,0.0264,0.04
15.720262,0.0037,-0.0139,0.0448,0.05
15.727153,-0.0215,-0.0021,0.0441,0.05
15.736700,-0.0037,0.0024,0.0175,0.02
15.748660,-0.0097,-0.0143,0.0126,0.02
15.757745,0.0078,-0.0095,-0.0230,0.03
15.767895,-0.0223,-0.0189,-0.0202,0.04
15.781219,-0.0616,-0.0070,-0.0245,0.07
15.787050,-0.0769,-0.0004,-0.0358,0.08
15.798235,-0.0805,-0.0007,-0.0281,0.09
15.806738,-0.0563,-0.0032,-0.0346,0.07
15.817132,-0.0262,-0.0007,-0.0105,0.03
15.832402,0.0195,-0.0051,0.0179,0.03
15.836324,0.0581,-0.0097,0.0318,0.07
15.847511,0.0686,0.0062,0.0385,0.08
15.856446,0.0606,0.0024,0.0593,0.08
15.866870,0.0578,0.0054,0.0304,0.07
15.876694,0.0291,0.0153,-0.0168,0.04
15.886996,0.0125,0.0163,-0.0422,0.05
15.902640,0.0081,0.0133,-0.0768,0.08
15.907340,0.0130,0.0018,-0.0732,0.07
15.917093,0.0078,-0.0042,-0.0558,0.06
15.927091,-0.0045,-0.0074,-0.0104,0.01
15.936854,-0.0092,0.0081,-0.0105,0.02
15.949877,-0.0159,0.0188,0.0247,0.03
15.957509,-0.0367,0.0030,0.0712,0.08
15.967002,-0.0551,-0.0130,0.0746,0.09
15.982649,-0.0596,-0.0341,0.0734,0.10
15.987499,-0.0455,-0.0178,0.0535,0.07
16.001885,-0.0205,-0.0070,0.0600,0.06
16.006996,0.0011,-0.0156,0.0735,0.08
16.017512,0.0107,-0.0032,0.0727,0.07
16.033319,-0.0404,-0.0012,0.0816,0.09
16.037117,-0.0811,-0.0003,0.0929,0.12
16.051393,-0.0669,-0.0357,0.0759,0.11
16.057254,-0.0458,-0.0500,0.0406,0.08
16.066852,-0.0374,-0.0218,0.0105,0.04
16.081389,-0.0354,-0.0079,0.0304,0.05
16.087325,0.0034,0.0132,-0.0325,0.04
16.098764,0.0408,0.0155,-0.0144,0.05
16.106990,0.0023,0.0557,-0.0649,0.09
16.118431,0.0130,0.0155,-0.1029,0.10
16.139767,0.0282,0.0100,-0.0817,0.09
16.156454,0.0950,-0.0044,-0.1208,0.15
16.169207,0.1140,0.0223,-0.0041,0.12
16.181887,0.0576,0.0224,-0.0230,0.07
16.187155,0.0075,0.0225,-0.0368,0.04
16.197203,-0.0652,0.0202,-0.0504,0.08
16.207805,-0.1076,0.0466,-0.0591,0.13
16.217635,-0.0953,0.0358,-0.0819,0.13
16.234224,-0.0501,0.0052,-0.0787,0.09
16.237396,-0.0458,-0.0027,0.0067,0.05
16.251581,-0.0404,-0.0214,0.0694,0.08
16.257542,-0.0317,-0.0353,0.1334,0.14
16.267469,-0.0088,-0.0650,0.1944,0.21
16.285066,0.0238,-0.0967,0.2124,0.23
16.287206,0.0608,-0.0884,0.2143,0.24
16.300605,0.0634,-0.0383,0.1766,0.19
16.315765,0.0495,0.0208,0.1165,0.13
16.317919,0.0446,0.0308,0.0482,0.07
16.333995,0.0347,0.0577,-0.0873,0.11
16.337602,0.0313,0.0668,-0.1738,0.19
16.348313,0.0227,0.0524,-0.2053,0.21
16.358374,0.0217,0.0413,-0.2087,0.21
16.367523,0.0195,0.0495,-0.1632,0.17
16.382680,0.0018,0.0447,-0.0740,0.09
16.387812,0.0156,0.0115,0.0138,0.02
16.397760,0.0323,-0.0293,0.0650,0.08
16.408126,-0.0053,-0.0265,0.1086,0.11
16.418243,-0.0172,-0.0065,0.1166,0.12
16.431498,-0.0395,-0.0186,0.0729,0.09
16.437931,-0.0243,-0.0237,0.0159,0.04
16.448697,-0.0149,-0.0165,-0.0308,0.04
16.458293,-0.0391,-0.0157,-0.1051,0.11
16.468218,-0.0488,-0.0137,-0.1479,0.16
16.483167,-0.0469,-0.0175,-0.1666,0.17
16.488299,-0.0365,-0.0078,-0.1360,0.14
16.499204,-0.0169,0.0128,-0.1110,0.11
16.508982,0.0362,0.0155,-0.0702,0.08
16.519283,0.0875,0.0145,-0.0021,0.09
16.534719,0.1117,0.0181,0.0837,0.14
16.538153,0.0936,0.0061,0.1849,0.21
16.555900,0.0828,-0.0008,0.2613,0.27
16.558851,0.0562,-0.0172,0.2498,0.26
16.570386,0.0256,-0.0408,0.2180,0.22
16.582952,0.0127,-0.0614,0.1400,0.15
16.588505,-0.0111,-0.0495,0.0117,0.05
16.598464,-0.0112,-0.0371,-0.0628,0.07
16.608416,-0.0472,0.0001,-0.1200,0.13
16.619046,-0.0858,0.0270,-0.1271,0.16
16.634844,-0.0970,0.0292,-0.0991,0.14
16.638217,-0.0713,0.0133,-0.0835,0.11
16.652132,-0.0181,-0.0090,-0.0706,0.07
16.657946,0.0109,-0.0100,-0.0390,0.04
16.668439,0.0486,-0.0161,0.0110,0.05
16.681731,0.0340,-0.0202,0.0390,0.06
16.688167,0.0078,-0.0126,0.0526,0.05
16.699927,-0.0151,-0.0008,0.0541,0.06
16.708156,-0.0304,0.0034,0.0510,0.06
16.718365,-0.0125,0.0025,0.0245,0.03
16.733723,0.0312,0.0069,0.0007,0.03
16.738407,0.0723,0.0234,0.0006,0.08
16.752379,0.0900,0.0236,-0.0254,0.10
16.767176,0.1153,0.0192,-0.0417,0.12
16.770815,0.1361,-0.0038,-0.0412,0.14
16.781415,0.1198,-0.0071,-0.0433,0.13
16.788275,0.0717,0.0088,-0.0172,0.07
16.798524,0.0276,0.0246,0.0839,0.09
16.808581,-0.0085,0.0270,0.1977,0.20
16.818770,-0.0072,-0.1953,0.1138,0.23
16.831297,0.0226,-0.4170,0.4530,0.62
16.838634,-0.1189,-0.2157,0.7604,0.80
16.849573,-0.1108,0.1077,0.3310,0.37
16.858860,-0.1174,0.4156,-0.1508,0.46
16.868645,-0.1699,0.3608,-0.3382,0.52
16.884191,-0.0642,0.1705,-0.3563,0.40
16.889130,0.0520,0.0368,-0.4704,0.47
16.898748,0.1156,-0.2334,-0.4198,0.49
