# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 23:03:14.951
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.948481,1.2883,-0.7641,-0.5396,1.59
1.963165,1.8307,-1.2205,-0.6627,2.30
1.965567,2.3675,-1.7328,-0.6453,3.00
1.978017,2.5950,-2.1947,-0.6285,3.46
1.985485,2.4500,-2.6022,-0.8684,3.68
1.995607,2.1632,-2.9905,-1.2238,3.89
2.015901,1.8968,-3.3446,-1.5879,4.16
2.016057,1.8202,-3.7236,-1.9741,4.59
2.026347,1.8068,-4.0437,-2.3215,5.00
2.035930,1.5825,-4.1775,-2.4459,5.09
2.046296,1.3487,-4.0599,-2.0398,4.74
2.061902,1.2607,-3.7252,-1.1817,4.11
2.065741,1.2870,-3.2750,-0.3711,3.54
2.079360,1.2781,-2.8855,0.0063,3.16
2.086441,1.3410,-2.8232,-0.2152,3.13
2.096077,1.4846,-3.0958,-1.0097,3.58
2.111635,1.6127,-3.5358,-2.5814,4.67
2.116152,1.5424,-3.8200,-4.9866,6.47
2.130027,1.5784,-3.6889,-8.4858,9.39
2.135730,3.5817,-3.5841,-14.5905,15.45
2.146548,5.0673,-2.8377,-14.5998,15.71
2.162155,4.1251,-1.7049,-10.4211,11.34
2.166328,3.2883,-1.0577,-6.0036,6.93
2.177913,2.7377,-0.7608,-1.5963,3.26
2.185946,2.2009,-0.8262,3.5232,4.24
2.195684,1.2905,-0.9880,7.6621,7.83
2.208195,0.3602,-1.2815,11.3189,11.40
2.215843,-0.0298,-1.7302,13.0612,13.18
2.229844,0.0983,-2.7824,11.6994,12.03
2.236347,0.1667,-3.7943,6.9767,7.94
2.247550,0.4791,-3.7348,0.8582,3.86
2.259947,0.4554,-2.4350,-6.0151,6.51
2.266732,-0.2996,-0.5649,-7.1757,7.20
2.280921,-1.8849,0.4294,-6.5941,6.87
2.286230,-3.4577,0.4535,-4.7151,5.86
2.296238,-3.8063,-0.1461,-0.2231,3.82
2.313357,-2.9567,-0.4764,4.9246,5.76
2.316636,-2.5096,-0.7164,4.6532,5.34
2.330657,-2.7462,-1.1449,1.1269,3.18
2.337247,-3.5400,-0.9088,-0.5564,3.70
2.350123,-4.4172,-0.5809,-0.5290,4.49
2.360324,-4.8610,-0.3610,0.3920,4.89
2.366977,-5.1167,-0.0832,1.4061,5.31
2.376657,-5.6516,0.3533,1.7242,5.92
2.387446,-6.1442,0.6354,1.2804,6.31
2.396150,-6.2098,0.8201,0.9087,6.33
2.412871,-6.0278,1.0768,0.9837,6.20
2.417089,-5.8000,1.3550,1.1593,6.07
2.431512,-5.7107,1.7293,1.3694,6.12
2.436619,-5.7454,2.2515,1.6480,6.39
2.448038,-6.1037,2.8200,1.7033,6.94
2.460892,-6.6241,3.2997,1.6504,7.58
2.468308,-7.0332,3.7604,1.5754,8.13
2.477446,-7.0335,4.1392,1.5928,8.32
2.487752,-6.6320,4.2506,1.4867,8.02
2.498280,-5.5582,4.0514,1.2067,6.98
2.511352,-3.8097,3.5114,0.3675,5.19
2.518264,-2.4165,3.0521,-0.7969,3.97
2.528617,-1.4943,2.8064,-1.1721,3.39
2.537226,-0.4252,2.5008,0.0508,2.54
2.548041,0.3028,2.1071,0.8404,2.29
2.565354,1.1045,1.3586,0.0010,1.75
2.567002,1.5135,0.7070,-0.7267,1.82
2.578204,1.2378,0.2859,0.5908,1.40
2.586542,0.5528,-0.3226,2.7968,2.87
2.596852,-0.0496,-0.8608,3.4866,3.59
2.612540,-0.1850,-1.2071,1.5271,1.96
2.616857,-0.1244,-1.5078,-3.5520,3.86
2.634340,-0.3446,-2.6202,-7.8876,8.32
2.637203,-0.7293,-4.2799,-5.6132,7.10
2.648906,-1.8568,-4.6648,-3.3095,6.01
2.661210,-2.9852,-4.5215,3.4588,6.43
2.667860,-1.9524,-4.8298,10.7631,11.96
2.677951,-0.4685,-4.6960,11.5873,12.51
2.695572,0.4954,-4.0183,7.9180,8.89
2.697035,1.3629,-2.7857,-0.2438,3.11
2.711626,2.2578,-0.9017,-7.6717,8.05
2.717306,2.6285,0.4507,-3.7275,4.58
2.735419,2.5528,0.9076,1.5262,3.11
2.744228,2.6984,0.7094,3.0564,4.14
2.747533,2.9044,0.1710,2.3649,3.75
2.758473,2.0722,-0.4818,0.1153,2.13
2.767505,0.7208,-1.0317,-1.3304,1.83
2.777958,-0.3311,-1.2799,-1.3191,1.87
2.793680,-1.1229,-1.2158,-0.9048,1.89
2.797037,-1.5551,-1.1147,-0.5835,2.00
2.811353,-1.7532,-1.0713,-0.3321,2.08
2.818318,-1.7758,-1.1030,-0.2077,2.10
2.827707,-1.6361,-1.0942,-0.3184,1.99
2.845823,-1.5080,-0.8093,-0.4541,1.77
2.847567,-1.5427,-0.1360,-0.1259,1.55
2.861181,-1.6833,0.6733,0.4755,1.87
2.868022,-1.7437,1.3063,0.8797,2.35
2.879274,-1.7449,1.8526,1.1000,2.77
2.894055,-1.6799,2.3702,1.0000,3.07
2.897315,-1.4440,2.7965,0.7219,3.23
2.911539,-1.0417,3.0645,0.3480,3.26
2.918057,-0.5377,3.1162,0.0421,3.16
2.929594,0.0313,3.0162,0.0632,3.02
2.947184,0.5802,2.7948,0.0901,2.86
2.947627,1.0758,2.5043,0.0143,2.73
2.960138,1.5234,2.1942,-0.1879,2.68
2.969193,1.9579,1.8164,-0.4454,2.71
2.979354,2.3219,1.3308,-0.5788,2.74
2.993545,2.4533,0.8823,-0.4283,2.64
2.998021,2.6162,0.5052,-0.1226,2.67
3.012396,2.9366,0.2572,0.0277,2.95
3.017720,3.2643,-0.0893,-0.1780,3.27
3.032548,3.6274,-0.5634,-0.4817,3.70
3.043465,3.7993,-1.0078,-0.8111,4.01
3.047802,3.6702,-1.1071,-0.8755,3.93
3.060294,3.1783,-0.6486,-0.9378,3.38
3.068664,2.4789,-0.0031,-1.2523,2.78
3.079853,1.8321,0.5144,-1.5385,2.45
3.096860,1.3992,0.7112,-1.6738,2.29
3.097592,1.1729,0.5188,-1.7904,2.20
3.110785,1.1096,0.0146,-1.9246,2.22
3.119577,1.1657,-0.5930,-1.9700,2.36
3.129392,1.2264,-1.1318,-1.9425,2.56
3.147484,1.2273,-1.4990,-1.8607,2.69
3.148233,1.2413,-1.7235,-1.5111,2.61
3.159503,1.2677,-1.9417,-1.0095,2.53
3.168524,1.3273,-2.1967,-0.6791,2.65
3.177910,1.3843,-2.4337,-0.5160,2.85
3.193215,1.3234,-2.4670,-0.3162,2.82
3.198203,1.1589,-2.3045,-0.1557,2.58
3.207782,1.0999,-2.2956,0.0154,2.55
3.218085,1.0893,-2.5574,0.2505,2.79
3.228508,1.1300,-3.0516,0.5656,3.30
3.244366,1.1233,-3.8874,0.7042,4.11
3.248428,1.2757,-4.8752,0.1851,5.04
3.258263,1.4925,-5.8519,-1.0073,6.12
3.269144,1.6764,-6.6072,-2.6725,7.32
3.278161,1.7433,-7.4728,-4.5222,8.91
3.292965,1.5866,-6.6448,-7.0915,9.85
3.298290,2.0611,-4.3941,-9.7658,10.91
3.311159,2.9418,-2.5021,-10.2846,10.99
3.319821,3.2711,-1.3307,-8.4669,9.17
3.327930,3.0946,-0.7457,-5.9827,6.78
3.344368,2.8354,-0.6125,-4.1087,5.03
3.348700,2.7229,-0.9251,-2.2535,3.65
3.359742,2.4557,-1.4228,-0.2222,2.85
3.369471,1.9301,-1.7597,1.8958,3.23
3.380428,1.1397,-1.7456,4.2446,4.73
3.392308,0.1690,-1.4775,6.5062,6.67
3.398450,-0.3398,-1.3761,8.2094,8.33
3.411907,-0.3893,-1.7644,8.7672,8.95
3.418478,0.0802,-2.6885,7.7398,8.19
3.428995,0.2004,-3.2754,5.5780,6.47
3.443275,0.1629,-3.4085,3.1592,4.65
3.450325,-0.2114,-3.0310,-0.0748,3.04
3.458963,-0.5761,-1.9245,-3.0424,3.65
3.469579,-0.7644,-1.0071,-4.5178,4.69
3.478772,-1.1130,-0.7465,-3.5497,3.79
3.492032,-1.2336,-0.8215,0.0198,1.48
3.499132,-1.1630,-0.9362,3.0141,3.36
3.513024,-1.7790,-0.9332,1.6853,2.62
3.519157,-2.8324,-0.6274,-1.1250,3.11
3.529391,-4.2957,-0.0776,-1.0169,4.42
3.542129,-6.0011,0.4406,0.5986,6.05
3.549062,-7.1980,0.9315,1.6564,7.44
3.562009,-7.5244,1.3590,2.0404,7.91
3.569753,-7.2871,1.7144,1.5428,7.64
3.579386,-6.6325,1.9971,0.6611,6.96
3.599848,-5.9372,2.2209,0.0727,6.34
3.613247,-5.2844,2.4035,0.1136,5.81
3.629747,-5.2789,2.4901,0.3046,5.84
3.629908,-5.4241,2.6151,0.3599,6.03
3.643267,-5.6373,2.7616,0.3979,6.29
3.662700,-5.9332,2.6756,0.3401,6.52
3.679251,-5.6567,2.5658,0.4441,6.23
3.679457,-5.0995,2.5794,0.6454,5.75
3.695243,-4.5190,2.6480,0.6917,5.28
3.699214,-3.5790,2.6761,0.7221,4.53
3.710179,-2.6574,2.7423,0.5079,3.85
3.719797,-1.3558,2.2977,0.3946,2.70
3.729216,-0.1759,1.7582,0.2441,1.78
3.742380,0.4196,1.4962,0.1436,1.56
3.749134,0.3390,1.5867,0.1282,1.63
3.759735,-0.0385,1.6549,0.3881,1.70
3.777897,-0.2757,1.4234,1.2501,1.91
3.779219,-0.3804,0.8772,1.7732,2.01
3.792022,-0.4826,0.4938,1.6699,1.81
3.799935,-1.0615,0.6517,0.2905,1.28
3.812885,-1.5522,0.6174,-2.5623,3.06
3.826358,-1.4929,-0.4330,-6.8587,7.03
3.829092,-1.8411,-2.7146,-3.8228,5.04
3.841272,-1.9389,-4.3087,-0.0354,4.72
3.850797,-1.3017,-5.7518,1.6416,6.12
3.859340,-0.0707,-7.1741,5.7617,9.20
3.876957,0.4846,-7.1219,8.1666,10.85
3.879889,0.2832,-5.9324,7.7899,9.80
3.893216,0.5376,-4.0309,5.2785,6.66
3.899917,1.0724,-1.4508,1.2896,2.22
3.909941,2.3077,0.4570,-1.7080,2.91
3.925965,2.9090,0.9285,-0.8315,3.16
3.929557,3.3156,0.7741,0.4474,3.43
3.945129,3.3850,0.9653,-0.0541,3.52
3.949569,3.2222,1.3490,-0.7191,3.57
3.959594,2.6880,0.8362,-1.1521,3.04
3.978063,1.2037,-0.2566,-1.1777,1.70
3.980002,-0.1887,-1.2455,-0.9242,1.56
3.993456,-1.0736,-1.6694,-0.9087,2.18
4.000390,-1.4911,-1.6759,-0.9682,2.44
4.010717,-1.5592,-1.4468,-0.8024,2.27
4.025372,-1.5654,-1.1747,-0.4138,2.00
4.030078,-1.6567,-0.8376,-0.1622,1.86
4.043958,-1.6473,-0.5420,0.0524,1.73
4.050112,-1.5650,-0.2316,0.2809,1.61
4.060128,-1.3759,0.0457,0.4725,1.46
4.078641,-1.0964,0.3273,0.5643,1.28
4.079814,-0.8686,0.7134,0.5729,1.26
4.096078,-0.7607,1.2444,0.4800,1.54
4.101341,-0.6519,1.7264,0.3058,1.87
4.110236,-0.4850,2.0805,0.0726,2.14
4.126623,-0.1789,2.2584,-0.2411,2.28
4.130304,0.1621,2.2124,-0.6567,2.31
4.143288,0.7440,1.9371,-0.8688,2.25
4.151082,1.4131,1.5202,-0.9360,2.28
4.160441,1.7067,1.2916,-1.1007,2.41
4.178487,1.7015,1.3394,-1.2397,2.50
4.180497,1.5710,1.4963,-1.4088,2.59
4.191064,1.3698,1.5858,-1.6077,2.64
4.203389,1.3363,1.5491,-1.7519,2.69
4.209910,1.5956,1.1985,-1.5454,2.52
4.223461,1.7074,0.6808,-0.9660,2.08
4.230231,1.9876,0.2210,-0.3240,2.03
4.240954,2.2164,0.0144,0.1273,2.22
4.250174,2.1211,0.0749,0.1734,2.13
4.260076,1.9334,0.3184,0.1922,1.97
4.277533,1.9183,0.6154,0.2682,2.03
4.280118,2.0135,0.7124,0.1416,2.14
4.292946,2.2265,0.5642,0.4929,2.35
4.300534,2.3643,0.2286,0.6413,2.46
4.311113,2.0925,-0.2216,-0.1364,2.11
4.327632,1.4068,-0.4696,-1.1985,1.91
4.330353,0.7145,-0.4208,-1.9526,2.12
4.345563,0.4750,-0.3834,-1.7710,1.87
4.350793,0.4914,-0.5136,-1.0423,1.26
4.361015,0.4509,-0.9916,-0.3353,1.14
4.382954,0.1578,-1.6287,0.0574,1.64
4.393794,-0.2052,-2.9184,0.6586,3.00
4.410977,-0.2932,-2.9289,0.0043,2.94
4.421949,0.2776,-2.8003,-0.4553,2.85
4.431854,1.4169,-3.0658,-0.8443,3.48
4.441897,2.6792,-3.4838,-1.2673,4.57
4.451397,3.5687,-3.8676,-1.8262,5.57
4.460774,4.1418,-4.1763,-2.2111,6.28
4.481205,4.5605,-4.5145,-2.4207,6.86
4.481401,4.8651,-4.8674,-2.1929,7.22
4.493188,4.9065,-5.0795,-1.7788,7.28
4.503424,4.6128,-5.1991,-1.5110,7.11
4.513523,4.0115,-5.1649,-1.6206,6.74
4.522100,3.2059,-4.3279,-2.1416,5.80
4.531304,2.2454,-2.8553,-3.0890,4.77
4.543223,1.4442,-1.4494,-4.2120,4.68
4.561165,1.0375,-0.3445,-5.5339,5.64
4.561316,1.5479,0.2147,-5.9116,6.11
4.573886,2.6438,0.3036,-4.9876,5.65
4.582298,3.5563,0.2159,-3.6516,5.10
4.591146,4.1544,0.2941,-2.1558,4.69
4.607942,4.3870,0.7058,-0.0059,4.44
4.610862,4.1841,1.2291,2.8319,5.20
4.623646,3.5968,1.6348,4.9249,6.31
4.631858,2.9197,1.6078,5.8545,6.74
4.641347,2.2179,1.4571,6.1183,6.67
4.656550,1.4725,1.2666,5.4930,5.83
4.661365,0.7036,0.8271,4.4135,4.55
4.672640,0.0852,0.1932,3.4965,3.50
4.681466,-0.3752,-0.5380,2.6281,2.71
4.692836,-0.8419,-1.1360,2.1224,2.55
4.710317,-1.2576,-1.4815,1.9325,2.74
4.711579,-1.6298,-1.6109,1.7418,2.88
4.725805,-2.0726,-1.4935,1.3255,2.88
4.732041,-2.7252,-1.0904,0.6081,3.00
4.744457,-3.5013,-0.3650,-0.3250,3.54
4.758015,-4.1271,0.4500,-0.9736,4.26
4.761363,-4.5793,1.2193,-1.1966,4.89
4.775835,-4.7991,1.8776,-0.9286,5.24
4.781572,-4.5152,2.2192,0.0218,5.03
4.798261,-4.0284,2.2475,1.5033,4.85
4.811296,-3.4223,2.0135,2.2992,4.59
4.811442,-3.0047,1.6186,2.0064,3.96
4.823420,-2.7085,1.2405,0.9081,3.11
4.831573,-2.3191,0.9662,0.1481,2.52
4.843628,-1.9558,0.7536,0.3422,2.12
4.856554,-1.7581,0.6325,1.0993,2.17
4.862066,-1.5951,0.5280,1.6625,2.36
4.877427,-1.4293,0.4392,1.8864,2.41
4.881879,-1.3254,0.4397,1.6244,2.14
4.892214,-1.2227,0.5676,1.1509,1.77
4.907180,-1.2167,0.7952,0.7395,1.63
4.911929,-1.3443,1.0521,0.5619,1.80
4.925978,-1.9007,1.3096,0.4911,2.36
4.931673,-2.8479,1.4392,0.4363,3.22
4.943394,-3.6431,1.3908,0.2977,3.91
4.957803,-4.3105,1.2426,0.1238,4.49
4.961857,-4.7823,1.1224,0.0866,4.91
4.974094,-5.0230,1.0975,0.0332,5.14
4.982217,-5.0531,1.2271,-0.1104,5.20
4.991832,-4.8943,1.5435,-0.2320,5.14
5.007408,-4.6147,1.9469,-0.2640,5.02
5.011820,-4.3016,2.3258,-0.2313,4.90
5.023282,-4.0573,2.6056,-0.1765,4.83
5.033006,-3.9027,2.7605,0.0450,4.78
5.041892,-3.8110,2.7799,0.1886,4.72
5.060183,-3.7792,2.6822,0.0993,4.64
5.062373,-3.7455,2.5611,-0.2529,4.54
5.077632,-3.6589,2.5049,-0.7233,4.49
5.082124,-3.5402,2.4891,-1.2336,4.50
5.092212,-3.2172,2.5178,-1.6353,4.40
5.113537,-2.3529,2.3814,-2.1433,3.97
5.133839,2.2835,0.3140,-4.2497,4.83
5.143823,3.9668,-1.0479,-3.8802,5.65
5.157171,5.7599,-3.0875,-2.8816,7.14
5.162440,7.2653,-5.4644,-1.3638,9.19
5.174182,8.3636,-6.9299,-0.7457,10.89
5.182220,8.9684,-7.3383,-1.2733,11.66
5.194359,9.3770,-7.0061,-2.0313,11.88
5.206938,9.1078,-5.0472,-2.5082,10.71
5.212269,8.0936,-2.5617,-3.1740,9.06
5.222302,6.8347,-0.6256,-2.6139,7.34
5.232285,5.7232,0.3881,-0.4950,5.76
5.241933,5.0067,0.4223,2.5292,5.63
5.257259,4.1379,-1.0894,4.0141,5.87
5.262305,2.1052,-2.8291,2.5040,4.33
5.273646,0.3131,-3.4224,0.9610,3.57
5.282579,-0.6075,-2.9473,1.0076,3.17
5.292846,-1.4953,-2.0038,1.1904,2.77
5.308505,-2.1662,-1.9106,0.3424,2.91
5.312911,-2.6501,-2.3419,-0.3165,3.55
5.324634,-3.3549,-2.1339,-0.2714,3.99
5.332413,-4.3105,-1.5049,0.0185,4.57
5.343637,-5.4342,-0.5950,0.5906,5.50
5.360480,-5.7180,0.5234,2.0877,6.11
5.362358,-5.2175,1.1899,3.6821,6.50
5.375863,-4.8376,1.1090,4.4630,6.67
5.383282,-4.6248,0.6501,4.3257,6.37
5.392461,-4.5064,0.0913,3.9696,6.01
5.405770,-4.4372,-0.3510,3.6314,5.74
5.412932,-4.3072,-0.6301,3.5787,5.64
5.423567,-4.2102,-0.3941,3.7157,5.63
5.434351,-4.1051,0.1117,3.8798,5.65
5.444114,-3.9666,0.4750,3.6460,5.41
5.456136,-3.4514,0.4228,2.8151,4.47
5.463431,-2.9009,0.2197,1.5791,3.31
5.473820,-2.4047,-0.0210,0.4332,2.44
5.483366,-1.8946,-0.2192,-0.4571,1.96
5.494474,-1.3963,-0.1514,-0.9934,1.72
5.506099,-0.9738,0.1865,-1.5283,1.82
5.513021,-0.6419,0.5077,-2.3118,2.45
5.524191,-0.1502,0.7912,-2.7484,2.86
5.546667,0.4344,0.8726,-2.6282,2.80
