# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 22:43:12.815
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.945280,-5.6253,0.6830,6.2448,8.43
0.955133,-4.8245,-3.3091,5.0926,7.76
0.965044,-3.6204,-4.6983,3.5569,6.92
0.980088,-3.7530,-3.7938,4.1426,6.76
0.986457,-2.2786,-3.0371,2.2214,4.40
0.995985,1.2354,-2.4331,-0.5070,2.78
1.013671,3.1280,-2.3517,1.0552,4.05
1.015266,4.1369,-2.1825,0.2668,4.68
1.034318,4.8884,-2.0975,-0.3979,5.33
1.034791,4.4669,-1.7412,0.2559,4.80
1.046508,4.3396,-1.6791,1.2134,4.81
1.062217,4.2983,-1.5827,1.8474,4.94
1.065688,3.7011,-1.2893,2.1575,4.47
1.080817,3.0144,-1.2131,2.2457,3.95
1.085074,2.9430,-1.4300,1.9432,3.81
1.097409,2.4322,-1.4079,1.1037,3.02
1.113294,3.0207,-1.4273,-0.7245,3.42
1.115166,3.5801,-1.1194,-2.4304,4.47
1.134836,4.2104,-0.6948,-3.5433,5.55
1.134999,4.4745,-0.5458,-3.6922,5.83
1.147940,4.9559,-0.6993,-3.3145,6.00
1.158569,5.4116,-0.6496,-2.3516,5.94
1.165332,5.4744,-0.3559,-0.5294,5.51
1.178745,5.5552,-0.4885,0.4233,5.59
1.185471,5.5346,-0.9762,0.5502,5.65
1.195357,5.0390,-0.8011,0.0041,5.10
1.211554,4.5966,-0.7210,-0.6390,4.70
1.216409,4.2858,-0.8013,-1.3512,4.56
1.227609,4.0664,-0.6558,-1.9792,4.57
1.236198,3.8143,-0.7318,-3.5515,5.26
1.246038,3.8291,-0.5943,-4.9449,6.28
1.263439,3.8174,0.0579,-5.3936,6.61
1.266075,4.6005,0.6797,-7.7739,9.06
1.284765,3.8998,1.1702,-8.6706,9.58
1.285494,2.2223,0.9778,-4.1164,4.78
1.296450,1.4530,0.3288,0.7722,1.68
1.313256,0.9275,-0.5182,2.9586,3.14
1.316133,0.6625,-1.0419,3.0688,3.31
1.331720,0.1612,-0.8186,2.6564,2.78
1.335976,-0.2578,-0.3860,1.8331,1.89
1.347813,-0.3602,-0.0755,0.7575,0.84
1.361117,-0.1984,0.0644,-0.1706,0.27
1.365671,0.0647,0.1244,-0.9987,1.01
1.378020,0.1340,0.1910,-1.4009,1.42
1.386035,0.1624,0.1825,-1.3855,1.41
1.397194,0.0684,0.1369,-0.9985,1.01
1.413076,-0.0470,0.0796,-0.5564,0.56
1.415757,-0.0382,0.0123,-0.1331,0.14
1.428136,-0.0491,0.0060,0.1686,0.18
1.436254,-0.1687,0.0842,0.2073,0.28
1.448159,-0.2187,0.1051,0.1315,0.28
1.461982,-0.2686,0.1193,0.0394,0.30
1.466493,-0.4434,0.1354,-0.0223,0.46
1.483483,-0.6249,0.1302,-0.0141,0.64
1.485689,-0.6578,0.0558,-0.0118,0.66
1.496735,-0.5378,-0.1091,-0.1131,0.56
1.511213,-0.4008,-0.1873,-0.2914,0.53
1.517855,-0.2840,-0.1423,-0.3418,0.47
1.529842,-0.2077,-0.1241,-0.3108,0.39
1.536810,-0.2180,-0.1623,-0.1707,0.32
1.545974,-0.3588,-0.1980,0.0328,0.41
1.561271,-0.3778,-0.2852,0.2087,0.52
1.566688,-0.1825,-0.3331,0.3661,0.53
1.580419,-0.0068,-0.2620,0.4779,0.55
1.587294,0.0196,-0.1638,0.4510,0.48
1.598345,-0.0002,-0.1268,0.4499,0.47
1.616828,0.0202,-0.1289,0.4745,0.49
1.617063,0.0144,-0.1336,0.4843,0.50
1.631242,-0.0787,-0.0970,0.3723,0.39
1.636849,-0.1748,-0.0188,0.1486,0.23
1.648597,-0.0862,0.0427,-0.0847,0.13
1.662253,0.0534,0.0695,-0.2904,0.30
1.665898,0.0929,0.1426,-0.5652,0.59
1.679604,0.0709,0.1809,-0.8421,0.86
1.686531,0.0026,0.2402,-1.0030,1.03
1.701739,-0.0684,0.2709,-0.9848,1.02
1.718153,-0.1394,0.3069,-0.8822,0.94
1.718376,-0.1740,0.3149,-0.7021,0.79
1.730353,-0.1486,0.2611,-0.4486,0.54
1.737818,-0.1398,0.1718,-0.1665,0.28
1.749182,-0.1598,0.0636,0.0522,0.18
1.762512,-0.0894,-0.0498,0.3032,0.32
1.766414,-0.0389,-0.1087,0.5159,0.53
1.781759,-0.0177,-0.1420,0.4734,0.49
1.787084,0.0245,-0.1117,0.3175,0.34
1.800140,0.0682,-0.0537,0.0935,0.13
1.812726,0.0896,0.0130,-0.2116,0.23
1.817202,0.0933,0.0571,-0.4341,0.45
1.829817,0.0857,0.0805,-0.5841,0.60
1.838461,0.0518,0.0396,-0.5929,0.60
1.846979,-0.0124,0.0088,-0.4774,0.48
1.863988,-0.0677,-0.0232,-0.2814,0.29
1.866892,-0.0746,-0.0684,-0.1085,0.15
1.879488,-0.0856,-0.0773,0.0346,0.12
1.887151,-0.0916,-0.1212,0.1743,0.23
1.897162,-0.0970,-0.1594,0.2187,0.29
1.912852,-0.0947,-0.1658,0.2094,0.28
1.916706,-0.1064,-0.1626,0.1858,0.27
1.928900,-0.0452,-0.1785,0.1329,0.23
1.946295,-0.0488,-0.1849,0.0227,0.19
1.946443,-0.1206,-0.1557,-0.0386,0.20
1.961095,-0.1693,-0.1570,-0.1064,0.25
1.966867,-0.2207,-0.1359,-0.1708,0.31
1.979420,-0.2323,-0.0973,-0.1755,0.31
1.996716,-0.2113,-0.0553,-0.1760,0.28
1.996904,-0.1659,-0.0012,-0.1517,0.22
2.010639,-0.0854,0.0335,-0.0698,0.12
2.018216,-0.0370,0.0769,-0.0228,0.09
2.027995,0.0098,0.1118,0.0165,0.11
2.049845,0.0099,0.0954,0.0768,0.12
2.050054,-0.0357,0.0667,0.1057,0.13
2.063840,-0.1178,0.0600,0.0323,0.14
2.067260,-0.1879,0.0851,-0.0776,0.22
2.078051,-0.1498,0.0994,-0.1655,0.24
2.097930,-0.0619,0.0957,-0.3091,0.33
2.098108,-0.0057,0.1373,-0.4086,0.43
2.113694,0.0330,0.2186,-0.3248,0.39
2.117227,0.0637,0.2419,-0.2845,0.38
2.127839,0.1259,0.1651,-0.2795,0.35
2.143114,0.1697,0.0909,-0.2211,0.29
2.148824,0.1533,0.0880,-0.1524,0.23
2.159876,0.1251,0.0565,-0.0805,0.16
2.167170,0.1487,-0.0198,-0.0488,0.16
2.179258,0.1459,-0.0811,0.0177,0.17
2.192883,0.1525,-0.1111,0.0878,0.21
2.198132,0.1564,-0.1128,0.0977,0.22
2.212449,0.2021,-0.0822,0.1196,0.25
2.218003,0.2364,-0.0842,0.1113,0.27
2.231961,0.2004,-0.0760,0.0022,0.21
2.244635,0.0959,-0.0453,-0.0947,0.14
2.247940,-0.0213,-0.0462,-0.1735,0.18
2.261762,-0.1316,-0.0466,-0.2340,0.27
2.268134,-0.1919,-0.0178,-0.2578,0.32
2.278420,-0.1861,-0.0116,-0.3004,0.35
2.295066,-0.1063,-0.0799,-0.3266,0.35
2.297302,-0.0014,-0.1113,-0.2756,0.30
2.311450,0.0261,-0.0789,-0.2275,0.24
2.317893,0.0221,-0.0449,-0.0726,0.09
2.328765,-0.0249,-0.0190,0.0060,0.03
2.343761,-0.0671,-0.0105,0.0211,0.07
2.347293,-0.1069,-0.0215,0.0519,0.12
2.360825,-0.0973,-0.0139,0.0722,0.12
2.368203,-0.1282,-0.0019,0.0321,0.13
2.377821,-0.1283,0.0002,0.0570,0.14
2.395343,-0.1263,-0.0167,0.0912,0.16
2.398360,-0.1312,-0.0286,0.0461,0.14
2.412088,-0.1379,-0.0022,-0.0203,0.14
2.418734,-0.1135,0.0194,-0.1020,0.15
2.429047,-0.0988,0.0173,-0.2070,0.23
2.446934,-0.0675,-0.0006,-0.2941,0.30
2.447432,-0.0501,-0.0055,-0.3362,0.34
2.460105,-0.0158,-0.0143,-0.2503,0.25
2.468444,0.0302,-0.0177,-0.0858,0.09
2.478394,0.0753,-0.0167,-0.0018,0.08
2.492216,0.0814,-0.0114,0.0214,0.08
2.497647,0.0634,-0.0161,0.0206,0.07
2.509380,0.0198,-0.0231,-0.0132,0.03
2.519089,-0.0322,0.0033,-0.0299,0.04
2.527978,-0.0521,0.0063,-0.0322,0.06
2.544747,-0.0640,-0.0233,0.0516,0.09
2.547733,-0.0466,-0.0118,0.1016,0.11
2.562130,-0.0129,-0.0005,0.1281,0.13
2.568021,0.0295,0.0033,0.0992,0.10
2.584465,0.1084,-0.0006,0.0830,0.14
2.597965,0.1617,0.0067,0.0881,0.18
2.598597,0.1596,0.0416,0.0136,0.17
2.613505,0.0962,0.0686,-0.0985,0.15
2.618440,0.0389,0.0718,-0.2062,0.22
2.628347,-0.0405,0.0639,-0.2871,0.30
2.641975,-0.1038,0.0854,-0.2869,0.32
2.649251,-0.1067,0.0956,-0.2417,0.28
2.658620,-0.0599,0.0730,-0.1221,0.15
2.667979,-0.0071,0.0603,0.0299,0.07
2.678717,0.0281,0.0451,0.1394,0.15
2.693667,0.0436,0.0155,0.2483,0.25
2.698244,0.0607,0.0400,0.2596,0.27
2.708421,0.0328,0.0331,0.1574,0.16
2.718292,-0.0040,0.0168,0.0408,0.04
2.728606,-0.0191,0.0429,-0.0434,0.06
2.741810,-0.0202,0.0447,-0.1137,0.12
2.748485,-0.0148,0.0273,-0.1224,0.13
2.758905,-0.0053,0.0216,-0.1398,0.14
2.768544,-0.0149,0.0159,-0.1163,0.12
2.778781,-0.0151,-0.0063,-0.0594,0.06
2.792618,-0.0197,-0.0088,-0.0453,0.05
2.798840,-0.0214,-0.0320,-0.0855,0.09
2.808944,-0.0250,-0.0261,-0.0898,0.10
2.818395,0.0069,-0.0485,-0.0300,0.06
2.828806,0.0289,-0.0634,0.0006,0.07
2.842873,0.0220,-0.0405,0.0071,0.05
2.848914,0.0150,-0.0394,0.0046,0.04
2.863467,-0.0202,-0.0384,-0.0164,0.05
2.868745,-0.0521,-0.0252,-0.0910,0.11
2.879804,-0.0358,-0.0187,-0.0938,0.10
2.892937,0.0018,-0.0120,-0.0665,0.07
2.898855,0.0364,-0.0033,-0.0384,0.05
2.913138,0.0300,0.0048,0.0164,0.03
2.918628,-0.0052,0.0002,0.0253,0.03
2.929039,-0.0473,-0.0188,0.0175,0.05
2.943889,-0.0603,-0.0115,0.0029,0.06
2.949078,-0.0541,0.0219,-0.0179,0.06
2.960155,-0.0242,0.0457,-0.0425,0.07
2.969464,0.0033,0.0434,-0.0904,0.10
2.979143,0.0281,0.0697,-0.0926,0.12
2.992571,0.0688,0.0672,-0.0518,0.11
2.998944,0.1222,0.0334,0.0335,0.13
3.012474,0.1243,0.0324,0.0566,0.14
3.019964,0.0481,0.0096,0.0661,0.08
3.029328,-0.0271,-0.0010,0.0509,0.06
3.044936,-0.0652,-0.0178,0.0059,0.07
3.048867,-0.0618,-0.0197,-0.0556,0.09
3.062089,-0.0649,-0.0233,-0.0720,0.10
3.070056,-0.0463,-0.0335,-0.0887,0.11
3.080063,-0.0395,-0.0575,-0.0985,0.12
3.092498,-0.0352,-0.0458,-0.0944,0.11
3.099270,-0.0592,-0.0485,-0.1214,0.14
3.112192,-0.0782,-0.0725,-0.0965,0.14
3.126705,-0.1017,-0.0985,-0.0220,0.14
3.129552,-0.1154,-0.1099,0.0300,0.16
3.148269,-0.1172,-0.0907,0.0832,0.17
3.149084,-0.1026,-0.0649,0.0930,0.15
3.163289,-0.0746,-0.0399,0.0978,0.13
3.169984,-0.0662,-0.0464,0.0578,0.10
3.179502,-0.0863,-0.0198,-0.0356,0.10
3.191276,-0.0940,-0.0098,-0.0634,0.11
3.199357,-0.0636,0.0027,-0.0248,0.07
3.214505,-0.0121,-0.0129,0.0341,0.04
3.225635,0.0177,0.0072,0.0675,0.07
3.230216,0.0587,0.0387,0.0666,0.10
3.247830,0.0775,0.0552,0.0260,0.10
3.249778,0.0719,0.0640,-0.0176,0.10
3.261997,0.0664,0.0797,-0.0695,0.12
3.275787,0.0540,0.0859,-0.1182,0.16
3.280070,0.0421,0.0875,-0.0932,0.13
3.292913,0.0728,0.0608,-0.0236,0.10
3.299587,0.0859,0.0293,0.0329,0.10
3.314321,0.0443,0.0192,0.0905,0.10
3.324049,0.0009,0.0255,0.1091,0.11
3.330070,-0.0390,0.0085,0.0938,0.10
3.344639,-0.0357,0.0129,0.0826,0.09
3.349388,-0.0183,0.0197,0.0594,0.07
3.361854,-0.0060,0.0050,0.0479,0.05
3.374365,0.0176,-0.0098,0.0038,0.02
3.380673,-0.0064,-0.0338,-0.0771,0.08
3.393367,-0.0534,-0.0359,-0.0689,0.09
3.400494,-0.0334,-0.0307,-0.0628,0.08
3.409509,-0.0135,-0.0324,-0.0711,0.08
3.420650,-0.0102,-0.0221,-0.0557,0.06
3.430116,-0.0211,-0.0024,-0.0423,0.05
3.444349,-0.0105,0.0124,0.0064,0.02
3.450109,0.0137,0.0124,0.0943,0.10
3.464032,0.0535,0.0003,0.1481,0.16
3.477197,0.0946,-0.0145,0.1891,0.21
3.481457,0.0689,-0.0199,0.1602,0.18
3.498429,0.0018,-0.0082,0.1073,0.11
3.500119,-0.0140,-0.0384,0.0033,0.04
3.510170,-0.0173,-0.0300,-0.0816,0.09
3.526293,-0.0084,0.0071,-0.1098,0.11
3.530293,0.0143,0.0271,-0.0942,0.10
3.543445,0.0340,0.0277,-0.0621,0.08
3.550764,0.0408,0.0276,-0.0091,0.05
3.560901,0.0375,0.0104,0.0800,0.09
3.579974,0.0056,-0.0002,0.0791,0.08
3.581303,-0.0704,0.0058,0.0159,0.07
3.595026,-0.1051,0.0119,-0.0226,0.11
3.601158,-0.0898,0.0343,-0.1048,0.14
3.609869,-0.0275,0.0400,-0.1732,0.18
3.626635,0.0076,0.0809,-0.1646,0.18
3.630655,0.0205,0.0808,-0.1154,0.14
3.646039,0.0422,0.0425,-0.0547,0.08
3.650388,0.0348,0.0234,0.0143,0.04
3.660404,0.0274,0.0137,0.0629,0.07
3.678540,0.0083,-0.0029,0.0373,0.04
3.681620,-0.0008,-0.0143,-0.0349,0.04
3.696876,0.0045,-0.0370,-0.0958,0.10
3.700696,0.0242,-0.0564,-0.1025,0.12
3.710752,0.0389,-0.0778,-0.0893,0.12
3.728302,0.0442,-0.1007,-0.0384,0.12
3.730947,0.0266,-0.1368,0.0257,0.14
3.745942,-0.0018,-0.1198,0.0811,0.14
3.750407,-0.0128,-0.0935,0.0847,0.13
3.763957,0.0070,-0.0843,0.0563,0.10
3.774863,-0.0113,-0.0755,-0.0053,0.08
3.782112,-0.0507,-0.0553,-0.0498,0.09
3.794588,-0.1086,-0.0521,-0.0764,0.14
3.801376,-0.1209,-0.0772,-0.1066,0.18
3.811880,-0.0954,-0.1138,-0.0582,0.16
3.826643,-0.0967,-0.1054,0.0011,0.14
3.831020,-0.1051,-0.0854,0.0241,0.14
3.840782,-0.1085,-0.0681,0.0326,0.13
3.850176,-0.1516,-0.0318,-0.0013,0.15
3.860770,-0.2003,-0.0142,-0.0295,0.20
3.875124,-0.2305,0.0302,-0.0410,0.24
3.881490,-0.2022,0.0493,-0.0124,0.21
3.895275,-0.1358,0.0571,0.0062,0.15
3.901317,-0.0115,0.0555,0.0358,0.07
3.912429,0.0612,0.0679,0.0220,0.09
3.924955,0.0876,0.0867,0.0271,0.13
3.931596,0.1154,0.0882,0.0133,0.15
3.944325,0.1094,0.0989,-0.0238,0.15
3.951078,0.0866,0.0831,-0.0645,0.14
3.962112,0.0876,0.0464,-0.0395,0.11
3.976154,0.0693,0.0408,0.0072,0.08
3.981611,0.0792,0.0302,0.0775,0.11
3.995279,0.0628,0.0032,0.1021,0.12
4.001421,0.0492,0.0003,0.1005,0.11
4.011105,0.0338,-0.0141,0.0584,0.07
4.029168,0.0308,-0.0397,0.0046,0.05
4.031401,-0.0089,-0.0475,-0.0369,0.06
4.043391,-0.0305,-0.0450,0.0259,0.06
4.051617,-0.0113,-0.0161,0.1417,0.14
4.061079,0.0170,0.0074,0.2027,0.20
4.081056,0.0307,0.0349,0.2308,0.24
4.082414,0.0533,0.0734,0.1656,0.19
4.092478,0.0869,0.1037,0.0891,0.16
4.101203,0.1097,0.1326,-0.0243,0.17
4.112097,0.1147,0.1673,-0.1567,0.26
4.127985,0.1326,0.1840,-0.2786,0.36
4.132278,0.1070,0.1645,-0.3192,0.37
4.141120,0.0647,0.1708,-0.2632,0.32
4.151295,0.0341,0.1601,-0.1903,0.25
4.161374,0.0011,0.1398,-0.1057,0.18
4.175412,-0.0011,0.1172,-0.0333,0.12
4.181826,0.0553,0.0687,0.0773,0.12
4.191178,0.1126,0.0344,0.1420,0.18
4.201341,0.1418,0.0040,0.1597,0.21
4.211062,0.1529,-0.0506,0.0947,0.19
4.226197,0.0853,-0.1025,-0.0203,0.13
4.233006,-0.0021,-0.0990,-0.1228,0.16
4.242070,-0.0469,-0.1413,-0.2056,0.25
4.260219,-0.0331,-0.2170,-0.2201,0.31
4.261710,-0.0181,-0.2640,-0.1426,0.30
4.276301,0.0049,-0.2549,0.0155,0.26
4.282358,0.0427,-0.2595,0.2093,0.34
4.293350,0.0545,-0.2285,0.3682,0.44
4.302682,0.0663,-0.1796,0.4529,0.49
4.314202,0.0515,-0.1158,0.3780,0.40
4.327180,0.0080,-0.0730,0.2293,0.24
4.332706,-0.1016,-0.0505,-0.0964,0.15
4.343841,-0.2402,-0.0190,-0.3134,0.40
4.358518,-0.3598,0.0032,-0.5030,0.62
4.361467,-0.4225,-0.0187,-0.5244,0.67
4.376199,-0.3989,-0.0559,-0.3549,0.54
4.382208,-0.2653,-0.0974,-0.0578,0.29
4.392311,-0.1775,-0.1087,0.1613,0.26
4.413524,-0.1720,-0.0782,0.2141,0.29
4.430003,-0.2449,-0.0318,0.0351,0.25
4.442716,-0.0731,-0.0304,-0.0957,0.12
4.458025,0.0691,-0.0508,-0.0563,0.10
4.462093,0.2133,-0.0642,0.0457,0.23
4.477847,0.2603,-0.0593,0.1142,0.29
4.483067,0.2353,-0.0150,0.1714,0.29
4.493012,0.1799,0.0283,0.1634,0.24
4.513581,0.1303,0.0521,0.1317,0.19
4.523953,0.1221,0.0578,0.0778,0.16
4.541976,0.1484,0.0929,0.1280,0.22
4.558395,0.0952,0.1269,0.0749,0.18
4.562046,0.0195,0.1320,-0.0159,0.13
4.580214,-0.0146,0.1538,-0.1336,0.20
4.582334,-0.0362,0.1448,-0.2038,0.25
4.592713,-0.0318,0.1288,-0.2223,0.26
4.602874,-0.0235,0.1056,-0.1916,0.22
4.612630,-0.0119,0.0865,-0.0844,0.12
4.628312,-0.0507,0.0648,0.0124,0.08
4.632756,-0.0823,0.0524,0.0821,0.13
4.642414,-0.0830,0.0284,0.1350,0.16
4.659282,-0.0670,0.0239,0.1198,0.14
4.661967,-0.0319,0.0083,0.1082,0.11
4.676158,0.0150,-0.0157,0.0712,0.07
4.683853,0.0853,-0.0411,0.0249,0.10
4.692383,0.1451,-0.0473,0.0735,0.17
4.702453,0.0979,-0.0415,0.1023,0.15
4.712525,0.0469,-0.0217,0.0857,0.10
4.724705,0.0016,-0.0115,0.0550,0.06
4.733038,-0.0263,0.0035,0.0180,0.03
4.742854,-0.0183,0.0112,-0.0257,0.03
4.759132,-0.0177,0.0090,-0.1072,0.11
4.762447,-0.0596,0.0115,-0.1713,0.18
4.776319,-0.0934,0.0047,-0.1846,0.21
4.783200,-0.0819,0.0029,-0.1433,0.17
4.792648,-0.0821,0.0130,-0.0703,0.11
4.810062,-0.0564,0.0512,-0.0177,0.08
4.812782,-0.0294,0.0318,0.0634,0.08
4.826751,-0.0527,0.0265,0.0967,0.11
4.833621,-0.0920,0.0214,0.0895,0.13
4.843046,-0.0974,0.0191,0.0144,0.10
4.858950,-0.0950,0.0386,-0.0504,0.11
4.862780,-0.0429,0.0463,-0.0905,0.11
4.878540,0.0040,0.0400,-0.0972,0.11
4.883873,0.0267,0.0433,-0.0927,0.11
4.893101,0.0350,0.0324,-0.0537,0.07
4.909739,0.0408,0.0121,-0.0157,0.05
4.913237,0.0205,-0.0290,0.0098,0.04
4.924855,-0.0038,-0.0596,0.0425,0.07
4.933377,-0.0059,-0.0750,0.0278,0.08
4.944390,0.0448,-0.0564,-0.0320,0.08
4.958231,0.1211,-0.0376,-0.0449,0.13
4.963281,0.2287,0.0015,0.0198,0.23
4.981822,0.2558,0.0153,0.0239,0.26
4.983394,0.1943,0.0257,-0.0223,0.20
4.994150,0.0747,0.0213,-0.0751,0.11
5.006940,-0.0241,0.0171,-0.0793,0.08
5.013233,-0.0905,0.0227,-0.0941,0.13
5.024423,-0.0686,0.0306,-0.0607,0.10
5.034690,0.0066,0.0193,0.0344,0.04
5.045732,0.0351,0.0500,0.0599,0.09
5.056108,0.0322,0.0775,0.0352,0.09
5.063401,0.0013,0.0812,-0.0475,0.09
5.077357,-0.0120,0.0784,-0.1049,0.13
5.084501,0.0133,0.1046,-0.1328,0.17
5.093240,0.0831,0.1047,-0.0730,0.15
5.111950,0.1796,0.0666,0.0492,0.20
5.113608,0.2263,0.0329,0.1361,0.27
5.130563,0.1959,0.0222,0.1247,0.23
5.134096,0.0807,0.0184,0.0878,0.12
5.143485,-0.0041,0.0125,-0.0236,0.03
5.158977,-0.0140,-0.0092,-0.0930,0.09
5.163406,0.0141,-0.0047,-0.1046,0.11
5.175936,0.0463,-0.0191,-0.0688,0.09
5.184606,0.0538,-0.0338,-0.0215,0.07
5.198551,0.0094,-0.0624,0.0269,0.07
5.208390,-0.0315,-0.0550,0.1018,0.12
5.213250,-0.0103,-0.0523,0.1254,0.14
5.223687,0.0528,-0.0476,0.0891,0.11
5.234139,0.0720,-0.0221,0.0278,0.08
5.244477,0.0580,0.0125,-0.0606,0.08
5.258246,0.0608,0.0514,-0.1212,0.14
5.263854,0.0727,0.0801,-0.1471,0.18
5.273795,0.0819,0.0705,-0.0822,0.14
5.284683,0.0790,0.0609,0.0004,0.10
5.293942,0.0334,0.0699,0.0502,0.09
5.307004,-0.0022,0.0903,0.0775,0.12
5.313738,-0.0209,0.0724,0.0548,0.09
5.331617,-0.0395,0.0618,0.0398,0.08
5.334244,-0.0415,0.0771,0.0065,0.09
5.343967,-0.0344,0.0612,-0.0262,0.07
5.357812,0.0144,0.0450,-0.0463,0.07
5.363841,0.0121,0.0378,-0.0491,0.06
5.376059,-0.0069,-0.0119,-0.0508,0.05
5.384770,-0.0564,-0.0489,-0.0654,0.10
5.393887,-0.0998,-0.0657,-0.0432,0.13
5.408019,-0.0946,-0.1073,-0.0109,0.14
5.413805,-0.0960,-0.1358,0.0327,0.17
5.427930,-0.0942,-0.1302,0.0843,0.18
5.435397,-0.0519,-0.1480,0.1313,0.20
