# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 23:08:37.031
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.379305,2.5810,-0.3950,0.4423,2.65
0.396528,2.4637,-1.1938,1.1072,2.95
0.398040,1.6298,-1.1502,1.3254,2.39
0.411554,-0.2227,0.3414,1.2393,1.30
0.423435,-1.8142,1.9026,1.3217,2.94
0.427873,-1.8534,2.4227,1.1585,3.26
0.442596,-1.8401,2.2674,0.8540,3.04
0.448135,-1.7158,1.7656,0.4895,2.51
0.457718,-1.4387,1.1964,0.2734,1.89
0.477300,-1.0024,0.8997,0.4019,1.41
0.477717,-0.5208,0.7998,0.4613,1.06
0.489636,-0.2484,0.9444,0.6290,1.16
0.497575,-0.0187,0.9314,1.0653,1.42
0.509374,-0.4932,0.3256,1.6382,1.74
0.522198,-1.1516,-1.0983,2.2336,2.74
0.528042,-1.4000,-2.9728,2.3535,4.04
0.543976,-1.8001,-4.8406,2.0917,5.57
0.548325,-1.5662,-6.3549,1.3301,6.68
0.559253,-1.2277,-7.3119,0.0099,7.41
0.575125,-0.9042,-6.9221,-0.7909,7.03
0.577862,-0.7841,-5.5459,-0.8864,5.67
0.591819,-0.9719,-3.6811,-0.4358,3.83
0.598039,-1.5424,-1.6702,-0.1759,2.28
0.608237,-2.2133,-0.2593,-0.0688,2.23
0.626828,-2.8633,0.5774,0.1206,2.92
0.628015,-3.2276,0.5777,0.2241,3.29
0.641392,-3.2680,-0.1373,0.0011,3.27
0.648881,-2.9283,-0.8534,-0.0888,3.05
0.658198,-2.3382,-1.5315,-0.1118,2.80
0.671914,-1.9735,-2.1996,0.0604,2.96
0.678354,-1.8045,-2.8092,0.1258,3.34
0.689788,-1.6923,-3.7503,0.0413,4.11
0.698398,-1.6779,-4.8505,-0.0677,5.13
0.708542,-1.7534,-6.2725,0.1884,6.52
0.723922,-1.9379,-7.7933,0.8855,8.08
0.729265,-2.4660,-8.8427,2.6134,9.54
0.740636,-3.7621,-8.9900,7.7174,12.43
0.748875,-5.7311,-7.0058,15.2211,17.71
0.763183,-5.8180,-3.1979,13.0251,14.62
0.776747,-5.0867,-0.8091,8.1430,9.64
0.778030,-3.9356,0.3761,4.0577,5.67
0.791811,-2.7951,0.9750,0.9334,3.10
0.799197,-1.5214,1.0337,-1.8862,2.63
0.808344,-0.5354,0.7291,-4.3060,4.40
0.830555,-0.2014,0.3648,-5.9189,5.93
0.830728,-0.4523,0.0301,-6.7999,6.82
0.841499,-1.1464,-0.1910,-7.0177,7.11
0.849134,-1.7650,-0.5529,-5.9131,6.20
0.859597,-2.3642,-0.7169,-4.6610,5.28
0.877940,-2.5358,-0.6517,-3.9966,4.78
0.878496,-2.7316,-0.6956,-2.4755,3.75
0.890860,-2.6288,-1.1471,-0.3159,2.89
0.908387,-2.6544,-1.8687,2.1317,3.88
0.908531,-2.8459,-2.5918,3.8673,5.46
0.924768,-1.4635,-3.4903,2.9910,4.82
0.928795,2.1394,-4.0370,1.3365,4.76
0.941162,5.9778,-4.2341,0.6177,7.35
0.949506,8.2278,-4.5753,-0.0121,9.41
0.960811,8.2696,-3.9175,-0.7073,9.18
0.975807,6.5423,-2.2069,-2.2600,7.26
0.979454,4.5785,-0.0013,-2.9210,5.43
0.991883,3.9685,1.6747,-2.6185,5.04
1.012123,4.8530,2.2257,-1.5420,5.56
1.012356,6.2761,1.7294,-0.3945,6.52
1.025917,7.0305,1.2023,0.3166,7.14
1.028600,6.7686,1.1838,0.0902,6.87
1.042523,6.1881,1.4293,-0.8164,6.40
1.049827,5.8437,1.8402,-1.7665,6.38
1.058967,5.7686,1.9879,-2.5025,6.59
1.076326,5.7781,2.1920,-3.2260,6.97
1.078916,5.5957,2.4846,-3.7361,7.17
1.094152,5.3672,2.8878,-3.9263,7.25
1.105570,4.7228,3.3551,-3.8366,6.95
1.109147,3.7936,3.8164,-3.4653,6.40
1.127097,2.9643,3.8890,-2.9266,5.70
1.129328,2.1190,3.6682,-2.1660,4.76
1.142515,1.4158,3.1329,-1.2806,3.67
1.154281,1.2415,2.3706,-0.7954,2.79
1.160343,1.2449,1.8147,-0.6984,2.31
1.173907,1.2407,1.4365,-1.0057,2.15
1.179510,0.9778,1.2993,-1.3491,2.11
1.190461,0.4948,1.3172,-1.0908,1.78
1.204638,0.3237,1.2731,0.3535,1.36
1.209789,-0.8532,0.9409,1.7356,2.15
1.226193,-2.5067,-0.6607,-0.4656,2.63
1.229117,-0.4337,-3.4224,-2.4404,4.23
1.239932,2.5682,-5.7495,-2.6761,6.84
1.257102,2.8443,-7.5967,-2.5829,8.51
1.259721,1.9500,-8.7656,-1.4783,9.10
1.272726,0.3890,-9.7204,-0.7619,9.76
1.280720,-1.0499,-9.5767,-0.9459,9.68
1.289434,-0.7532,-6.7202,-0.4559,6.78
1.306731,-0.2991,-3.7200,2.1261,4.30
1.309957,-0.3274,-1.8976,5.0421,5.40
1.325371,0.2027,-0.5994,6.9911,7.02
1.329737,0.3839,0.2768,6.0040,6.02
1.344128,0.3309,0.9352,4.0372,4.16
1.356838,0.3199,1.2855,2.1589,2.53
1.359694,0.5732,1.1725,0.4931,1.40
1.373276,0.8551,0.9540,-0.7735,1.50
1.381060,1.0828,0.7757,-1.7707,2.22
1.389718,1.2232,0.4321,-2.2298,2.58
1.409195,1.0300,0.0510,-2.4339,2.64
1.409732,0.5452,-0.1276,-2.8002,2.86
1.423333,-0.0034,0.0974,-3.2227,3.22
1.430129,-0.4171,0.5580,-3.4755,3.54
1.441948,-0.6387,1.1737,-3.4802,3.73
1.458235,-0.7367,1.7622,-3.3631,3.87
1.459892,-0.7291,2.2975,-3.1351,3.95
1.472649,-0.6018,2.6368,-2.8843,3.95
1.480941,-0.6513,2.9600,-2.7995,4.13
1.493045,-0.9698,2.9177,-2.6313,4.05
1.508241,-1.5851,2.6832,-2.0196,3.71
1.509536,-2.1218,2.4034,-1.2080,3.43
1.525564,-2.3693,2.3206,-0.7088,3.39
1.531321,-2.1795,2.2075,-0.4706,3.14
1.539867,-1.8244,2.0199,0.3077,2.74
1.555589,-1.3425,1.6071,1.0221,2.33
1.560431,-1.1026,1.0983,1.5735,2.21
1.573007,-1.0969,0.6411,1.8380,2.23
1.581322,-1.2786,0.3357,1.7623,2.20
1.591264,-1.3426,0.0975,1.4750,2.00
1.607034,-1.1231,-0.1599,1.3442,1.76
1.610347,-0.9475,-0.3567,1.3875,1.72
1.626338,-0.8723,-0.5903,1.4390,1.78
1.630447,-0.9927,-0.9795,1.3709,1.96
1.641140,-1.2249,-1.6218,1.2543,2.39
1.660394,-1.4644,-2.3301,1.0513,2.95
1.660549,-1.6162,-2.8844,0.7057,3.38
1.674576,-1.6904,-3.2570,0.2850,3.68
1.680370,-1.8054,-3.5709,-0.0479,4.00
1.690177,-1.9982,-3.9110,-0.2622,4.40
1.704038,-2.2358,-4.3093,-0.2703,4.86
1.710149,-2.4818,-4.6874,0.1230,5.31
1.722732,-2.7724,-4.7324,1.0294,5.58
1.730658,-2.9809,-4.3199,2.3755,5.76
1.740548,-3.3746,-3.8552,4.0336,6.52
1.754234,-4.0110,-3.7573,5.9554,8.10
1.761238,-4.7950,-3.9375,8.6517,10.65
1.772602,-5.6821,-3.5943,10.9290,12.83
1.781120,-6.2699,-2.3961,10.7454,12.67
1.791222,-6.0759,-1.2912,9.1790,11.08
1.808291,-5.1463,-0.8681,7.5958,9.22
1.810724,-4.2027,-0.9125,5.8066,7.23
1.822707,-3.4108,-1.2467,3.5482,5.08
1.830752,-3.0317,-1.5637,1.5071,3.73
1.841282,-2.4672,-1.6353,-0.8759,3.09
1.855073,-1.8282,-1.6814,-2.8812,3.80
1.860823,-1.0379,-1.7172,-4.2966,4.74
1.872279,-0.0897,-1.7449,-5.8661,6.12
1.881508,0.7595,-2.0633,-7.1145,7.45
1.891775,1.1898,-2.4676,-7.4632,7.95
1.905706,1.2877,-3.2500,-7.5608,8.33
1.910987,1.5150,-3.5865,-7.9782,8.88
1.921903,1.3554,-3.0648,-7.9387,8.62
1.938044,0.5186,-1.2548,-5.2841,5.46
1.941265,-0.5449,0.8670,0.9255,1.38
1.955019,-1.1838,1.9054,5.4480,5.89
1.961372,-0.7857,1.7018,7.3388,7.57
1.974914,1.3952,1.0347,5.8179,6.07
1.993200,4.2404,0.1825,3.3482,5.41
1.993390,6.0801,-0.7966,0.9847,6.21
2.008306,6.5512,-1.0431,-1.2784,6.76
2.011376,6.0120,-0.5568,-2.9950,6.74
2.021560,5.2055,0.5632,-4.5920,6.96
2.031241,4.6786,1.8130,-4.2173,6.55
2.045899,4.7535,2.4153,-3.1457,6.19
2.055156,5.0393,2.0686,-1.8296,5.75
2.061334,5.2420,1.4660,-0.4727,5.46
2.073893,5.5207,0.7392,0.1580,5.57
2.092565,5.7786,0.1843,-0.1765,5.78
2.092734,6.0093,0.1368,-1.1899,6.13
2.104000,6.2439,0.2940,-2.1550,6.61
2.111021,6.5485,0.5821,-2.9430,7.20
2.121641,6.8206,0.8331,-3.2000,7.58
2.143718,6.8376,1.0860,-2.8445,7.48
2.143850,6.4195,1.3463,-2.4172,6.99
2.156829,5.5628,1.2794,-2.1490,6.10
2.162621,4.4408,1.2867,-1.9260,5.01
2.172060,3.1467,1.3059,-1.1227,3.59
2.185448,1.8665,1.3876,-0.4422,2.37
2.191795,0.7503,1.0877,-0.2248,1.34
2.205831,-0.1028,0.6651,-0.0978,0.68
2.212343,-0.8386,0.6534,0.6721,1.26
2.222032,-1.2369,0.9495,1.5074,2.17
2.239667,-0.6790,0.8501,2.0299,2.30
2.241210,1.6831,-0.3324,0.9669,1.97
2.258235,4.2781,-1.7888,-3.5210,5.82
2.261522,4.8174,-2.9200,-5.3770,7.79
2.271722,3.2313,-3.5350,-4.6664,6.69
2.288842,0.7634,-3.7194,-4.1762,5.64
2.291604,-0.9170,-4.4730,-3.2712,5.62
2.306569,-1.5121,-6.0873,-1.6969,6.50
2.311670,-4.1327,-7.7990,0.0542,8.83
2.321423,-7.7983,-9.6306,1.6866,12.51
2.336807,-3.1411,-7.7931,3.5139,9.11
2.341982,-1.3115,-3.9810,5.2408,6.71
2.354330,-0.8197,-0.5588,5.1801,5.27
2.362311,-0.7251,1.6061,3.9651,4.34
2.373650,-0.7342,2.3989,2.2061,3.34
2.387485,-0.9467,2.0324,1.1559,2.52
2.392793,-1.2768,1.1212,0.7438,1.85
2.409852,-1.2373,0.1262,-0.0152,1.24
2.411986,-0.7364,-0.6007,-1.2556,1.57
2.422892,-0.1456,-0.7998,-2.5478,2.67
2.438207,0.1252,-0.5119,-2.9586,3.01
2.442189,0.2142,-0.0802,-2.8728,2.88
2.456661,0.3149,0.5864,-2.8598,2.94
2.461677,0.3371,1.2505,-2.6086,2.91
2.472291,0.3815,1.8470,-2.2735,2.95
2.488833,0.4769,2.3206,-2.0200,3.11
2.491900,0.5779,2.7482,-1.9659,3.43
2.503345,0.7179,3.0867,-2.0060,3.75
2.512954,0.7861,3.3223,-1.9034,3.91
2.521776,0.8600,3.5082,-1.7139,4.00
2.536426,0.9020,3.5324,-1.4871,3.94
2.543074,0.8214,3.3459,-1.3452,3.70
2.555749,0.6076,2.9128,-1.2661,3.23
2.562119,0.3717,2.2575,-1.0118,2.50
2.572054,0.1567,1.6167,-0.5980,1.73
2.590303,-0.0214,1.1532,-0.1167,1.16
2.592129,-0.0816,0.9190,0.3091,0.97
2.603805,-0.1448,0.8903,0.5750,1.07
2.612647,-0.3424,0.9641,0.4979,1.14
2.622532,-0.6542,0.9946,0.0539,1.19
2.637586,-1.1182,0.9219,-0.1701,1.46
2.642845,-1.6513,0.5164,0.1280,1.73
2.658852,-2.0938,-0.1113,0.5425,2.17
2.662097,-2.4887,-0.6282,1.1371,2.81
2.673130,-2.8082,-0.9570,1.7087,3.42
2.685869,-3.0488,-1.2238,2.2362,3.97
2.692238,-3.2760,-1.5024,2.3218,4.29
2.704655,-3.5449,-1.8792,2.1331,4.54
2.719060,-3.7870,-2.4769,1.8840,4.90
2.722457,-4.0209,-3.1739,1.7484,5.41
2.738593,-4.1970,-3.5373,1.7926,5.77
2.743059,-4.3636,-3.5033,1.6247,5.83
2.753463,-4.4079,-3.3055,1.0690,5.61
2.770180,-4.1693,-3.2633,0.3313,5.30
2.772562,-3.5008,-3.4586,-0.0934,4.92
2.785574,-2.6469,-3.6751,0.3330,4.54
2.793827,-1.8256,-3.7208,1.6821,4.47
2.807436,-1.2474,-3.8475,3.5883,5.41
2.821276,-1.1532,-4.2941,6.0345,7.50
2.823058,-1.9514,-4.8374,8.7129,10.15
2.835206,-3.4190,-4.6779,9.3289,10.98
2.842862,-4.2901,-3.2796,7.9244,9.59
2.853153,-4.2338,-1.6319,6.2021,7.68
2.869385,-3.8240,-0.3808,4.8337,6.18
2.872683,-3.2978,0.3246,3.3677,4.72
2.886344,-2.7221,0.4629,1.5772,3.18
2.893318,-2.4285,0.1854,-0.1828,2.44
2.902814,-2.2135,-0.4376,-1.7822,2.88
2.922121,-1.9209,-0.9285,-3.4028,4.02
2.922802,-1.5199,-0.9079,-4.5945,4.92
2.937048,-1.1629,-0.7422,-5.7965,5.96
2.943132,-0.6696,-1.0972,-6.6851,6.81
2.953285,-0.4367,-1.7075,-7.3428,7.55
2.970650,-0.4379,-2.5115,-7.4822,7.90
2.973959,-0.3317,-3.4388,-7.1193,7.91
2.985452,-0.0053,-3.7956,-6.3386,7.39
2.993073,-0.3057,-3.0192,-4.3930,5.34
3.003230,-0.7191,-1.2539,-0.0211,1.45
3.020634,-0.5018,0.2428,4.7955,4.83
3.023117,-0.1764,0.6388,7.7043,7.73
3.041498,0.1940,0.1921,8.1145,8.12
3.043460,0.7767,-0.5729,5.4982,5.58
3.055603,1.4062,-1.1160,2.1478,2.80
3.072973,2.3210,-1.4918,-0.4140,2.79
3.073108,3.6043,-1.5658,-2.5670,4.69
3.086716,4.7818,-1.0813,-4.1808,6.44
3.095302,5.3145,0.0811,-4.3060,6.84
3.106185,5.6109,1.3311,-3.5541,6.77
3.120155,6.1187,2.1228,-2.3667,6.90
3.123682,6.5590,2.2601,-0.7460,6.98
3.137863,6.5668,1.9927,-0.0460,6.86
3.143597,6.3705,1.5420,-0.3776,6.57
3.157096,6.0520,1.1559,-0.9333,6.23
3.169091,5.6794,0.8906,-1.3200,5.90
3.174447,5.4317,0.6503,-1.6003,5.70
3.186660,5.3249,0.5455,-1.7019,5.62
3.193418,5.2758,0.6811,-1.6846,5.58
3.203607,5.2346,0.9833,-1.5447,5.55
3.222001,5.1103,1.2854,-1.2622,5.42
3.223850,4.8406,1.4228,-1.0303,5.15
3.235945,4.6329,1.2394,-0.9045,4.88
3.244094,4.3036,0.7716,-1.0493,4.50
3.253464,3.6686,0.5569,-1.3004,3.93
3.269057,2.6967,0.6080,-1.2008,3.01
3.273468,1.4053,0.9595,-0.8766,1.91
3.291621,0.3590,1.0805,-0.7121,1.34
3.293826,0.0335,0.8009,-1.0735,1.34
3.305685,0.1536,0.5843,-0.8186,1.02
3.321076,0.5076,0.2948,-0.8263,1.01
3.323841,0.8838,0.3299,-1.8134,2.04
3.340300,1.5976,0.4669,-2.5888,3.08
3.344680,3.0218,0.6100,-3.1668,4.42
3.353903,4.1409,0.9350,-2.6905,5.03
3.374549,4.3860,2.0258,-0.5601,4.86
3.374736,1.5643,3.1071,1.8639,3.95
3.389878,-4.3070,0.9143,-0.8005,4.48
3.393974,-2.7848,-4.7516,-5.3912,7.71
3.403838,0.7608,-9.0523,-3.6640,9.80
3.423578,0.4406,-11.5926,-1.5951,11.71
3.423857,-5.3100,-13.1104,2.2406,14.32
3.435713,-7.6502,-13.8543,-1.7583,15.92
3.445213,-2.1028,-7.8006,-0.0036,8.08
3.454129,-0.9438,-2.0858,4.1148,4.71
3.471938,-1.2571,2.4927,8.9277,9.35
3.474144,-2.3337,5.1957,8.8900,10.56
3.488111,-2.5155,4.8870,4.1121,6.86
3.494791,-1.9330,2.7680,2.5123,4.21
3.504614,-1.1941,0.7051,1.4519,2.01
3.518608,-0.3862,-0.8595,0.5497,1.09
3.524472,0.2592,-1.4496,-0.0734,1.47
3.539762,0.7530,-1.3778,-0.7218,1.73
3.544467,0.9671,-1.0271,-1.4045,1.99
3.555928,1.0222,-0.6968,-1.9546,2.31
3.572535,1.0352,-0.4337,-2.1633,2.44
3.574608,1.0351,-0.1541,-2.0709,2.32
3.584434,0.9683,0.1959,-1.8788,2.12
3.594725,0.8436,0.5733,-1.6995,1.98
3.604522,0.7093,0.9773,-1.4085,1.86
3.618891,0.5742,1.3330,-0.9870,1.76
3.624611,0.4527,1.5922,-0.5843,1.76
3.636099,0.2309,1.7811,-0.2578,1.81
3.644625,-0.0329,1.8754,-0.0910,1.88
3.654433,-0.4582,1.9368,-0.0141,1.99
3.670477,-0.8551,1.8617,0.1187,2.05
3.674128,-1.3171,2.0127,0.1916,2.41
3.688552,-1.5699,2.1282,0.1218,2.65
3.694690,-1.6628,2.2935,-0.0942,2.83
3.706316,-1.7820,2.5065,-0.2879,3.09
3.717896,-1.8088,2.3941,-0.3825,3.02
3.724331,-1.6279,2.1206,-0.3273,2.69
3.734696,-1.4572,1.6900,-0.1603,2.24
3.752828,-1.5082,1.2998,-0.3378,2.02
3.754585,-1.7908,1.0623,-1.1430,2.38
3.767868,-2.1840,0.8837,-1.8810,3.01
3.775316,-2.3586,0.8183,-1.8570,3.11
3.786345,-2.1482,0.7223,-1.4933,2.71
3.795060,-1.8376,0.6993,-1.0108,2.21
3.804630,-1.6654,0.7191,-0.4439,1.87
3.823455,-1.5827,0.6649,0.1018,1.72
3.824800,-1.5366,0.5156,0.4557,1.68
3.836929,-1.4436,0.3328,0.7929,1.68
3.850484,-1.1897,0.1352,1.3591,1.81
3.854715,-0.8418,-0.1415,2.0779,2.25
3.869104,-0.4453,-0.5438,2.5528,2.65
3.875819,-0.1287,-1.0368,2.6074,2.81
3.886754,0.1603,-1.5359,2.0011,2.53
3.901145,0.2343,-1.9723,0.8836,2.17
3.905365,0.0580,-2.4162,-0.0754,2.42
3.920572,-0.1714,-2.7482,-0.6263,2.82
3.925143,-0.3557,-2.8902,-0.7960,3.02
3.937375,-0.4300,-2.9149,-0.3954,2.97
3.945752,-0.5081,-2.9138,0.4477,2.99
3.955375,-0.7440,-3.2674,1.3610,3.62
3.970026,-1.2315,-3.8385,2.0449,4.52
3.975793,-2.0218,-4.2202,2.3887,5.25
3.987740,-2.8906,-4.2408,2.6752,5.79
4.003156,-3.6175,-3.8949,3.2163,6.21
4.005276,-4.2260,-3.3325,3.8739,6.63
4.020406,-4.6191,-2.7081,4.0241,6.70
4.025048,-4.6135,-2.1243,3.4601,6.15
4.038155,-4.2921,-1.6148,2.6521,5.30
4.052327,-3.9433,-1.1774,2.0244,4.59
4.055348,-3.6864,-0.7723,1.8886,4.21
4.068382,-3.6326,-0.3239,2.4543,4.40
4.076593,-3.7633,0.0588,3.5317,5.16
4.091650,-4.3288,0.3269,5.0573,6.66
4.107544,-5.4192,0.5597,5.5982,7.81
4.121386,-6.1142,0.8377,2.0857,6.51
4.135784,-4.3790,1.9397,-0.3069,4.80
4.151056,-3.5738,2.1935,-1.0686,4.33
4.155755,-3.2414,1.9755,-1.7403,4.18
4.169413,-3.1486,1.2550,-2.9271,4.48
4.176581,-2.9006,0.1696,-4.4501,5.31
4.187125,-2.4095,-1.3545,-5.4211,6.09
4.205058,-1.7760,-2.7105,-5.1496,6.08
4.205353,-0.9892,-3.4168,-4.8908,6.05
4.218009,0.1489,-3.7956,-4.2854,5.73
4.226301,1.1089,-3.6609,-3.4754,5.17
4.235670,1.5161,-3.0165,-2.7289,4.34
4.250738,1.6487,-2.1313,-2.2955,3.54
4.255904,2.0278,-1.2694,-2.2354,3.27
4.266042,2.8517,-0.5902,-2.2414,3.67
4.275810,4.1757,-0.1065,-2.2001,4.72
4.285750,5.4018,0.1337,-1.8073,5.70
4.301904,6.1020,-0.0284,-0.6244,6.13
4.305618,6.3934,-0.1380,1.0245,6.48
4.316049,6.1710,-0.0222,2.3648,6.61
4.325566,5.6107,0.2001,3.1845,6.45
4.335919,4.6704,0.4079,2.9837,5.56
4.351468,3.7880,0.4826,2.1831,4.40
4.356091,3.1790,0.3951,1.3012,3.46
4.366857,2.6860,0.2924,0.3214,2.72
4.376997,2.0910,0.3308,-0.6026,2.20
4.387651,1.4400,0.5721,-1.2876,2.01
4.404027,0.9300,0.8507,-1.7188,2.13
4.405891,0.7366,1.1087,-1.9294,2.34
4.416917,0.6946,1.2597,-1.8946,2.38
4.426507,0.8834,1.2701,-1.4928,2.15
4.436192,1.4903,1.1197,-0.9941,2.11
4.452999,2.4776,0.9391,-0.5110,2.70
4.456149,3.4978,0.8487,-0.2519,3.61
4.466882,4.2618,0.8253,-0.1718,4.34
4.477029,4.8889,0.8282,-0.1680,4.96
4.486745,5.4905,0.8399,-0.3134,5.56
4.502394,5.8775,0.8994,-0.4230,5.96
4.506653,5.9534,1.0673,-0.7032,6.09
4.518218,5.7136,1.3565,-1.4342,6.05
4.526707,5.4379,1.6001,-1.8588,5.97
4.536925,5.2057,1.7884,-1.8935,5.82
4.551484,4.9602,1.8612,-1.6009,5.53
4.556386,4.7615,1.8143,-0.9677,5.19
4.570364,4.5948,1.6334,0.0828,4.88
4.577175,4.4480,1.3073,1.8014,4.97
4.587079,3.8852,0.8010,3.3117,5.17
4.600448,2.4961,0.2186,3.6566,4.43
4.607288,1.0004,0.0144,3.0340,3.19
4.618256,0.0223,0.3720,1.8046,1.84
4.632827,-0.7966,0.6352,1.0358,1.45
4.636343,-2.0113,0.4242,1.5179,2.56
4.649177,-3.7852,-0.4424,2.5700,4.60
4.657573,-5.4579,-1.6951,2.7519,6.34
4.671853,-7.1940,-2.9976,1.6690,7.97
4.684208,-8.3222,-3.9936,1.3290,9.33
4.686514,-8.8894,-4.0962,1.7420,9.94
4.699354,-9.3005,-3.0255,0.8437,9.82
4.707531,-8.9588,-1.3956,-1.0024,9.12
4.718591,-7.8339,0.0187,-1.5119,7.98
4.736973,-6.3885,1.3601,-0.9637,6.60
4.737163,-4.5105,2.3599,0.4762,5.11
4.750325,-2.5205,2.2438,1.3571,3.64
4.756675,-1.3567,0.6279,0.3602,1.54
4.766878,-0.7733,-1.3952,-1.5858,2.25
4.782991,0.1639,-2.9857,-1.2464,3.24
4.786593,1.3552,-3.8503,0.5711,4.12
4.799387,2.0326,-4.2848,1.5220,4.98
4.806704,1.5766,-4.6693,2.0888,5.35
4.816854,0.5775,-3.8417,1.9371,4.34
4.832586,0.0658,-2.4431,0.4454,2.48
4.837035,0.3363,-0.9910,-1.8075,2.09
4.852943,1.4062,0.4447,-4.9897,5.20
4.857092,2.8458,0.7391,-5.6649,6.38
4.868398,3.8013,-0.0640,-3.3225,5.05
4.883727,3.9383,0.0730,-1.7864,4.33
4.886885,3.5369,0.9225,-1.3260,3.89
4.905870,2.9443,1.3178,-1.1351,3.42
4.908096,2.3219,1.0655,-1.1927,2.82
4.925914,1.8583,0.3805,-1.5069,2.42
4.933931,1.5462,-0.2550,-2.1439,2.66
4.937084,1.4610,-0.4585,-3.1141,3.47
4.954106,1.5596,-0.2891,-4.0682,4.37
4.956863,1.7299,0.0094,-5.0322,5.32
4.968655,1.9914,0.3097,-6.8989,7.19
4.982730,2.1209,0.1443,-6.1594,6.52
4.987064,1.9317,-0.2262,-3.3584,3.88
5.003354,1.5918,-0.2538,-1.4612,2.18
5.008021,1.2482,0.0149,-0.7517,1.46
5.017824,1.0885,0.2171,-1.0266,1.51
5.031853,1.1526,0.2337,-1.4102,1.84
5.037638,1.2459,0.1408,-0.6692,1.42
5.053006,1.2165,0.0570,0.7303,1.42
5.057318,1.0101,0.0716,2.0462,2.28
5.070075,0.7370,0.0917,3.0273,3.12
5.081460,0.4201,0.1415,3.5448,3.57
5.088078,0.1108,0.1493,3.5888,3.59
5.098854,-0.1470,0.2395,3.0302,3.04
5.108546,-0.4110,0.3686,2.1191,2.19
5.117645,-0.7317,0.3757,1.0859,1.36
5.139387,-1.1629,0.2936,-0.0329,1.20
5.150734,-1.8336,0.2929,-1.9505,2.69
5.168163,-1.4766,0.3203,-2.5267,2.94
5.184090,-1.2512,0.2047,-2.4515,2.76
5.187971,-0.9873,0.1672,-2.3168,2.52
5.204143,-0.7949,0.1123,-2.0055,2.16
5.209160,-0.6806,0.0544,-1.1144,1.31
5.218467,-0.6344,-0.0013,0.0608,0.64
5.232766,-0.5574,-0.1406,1.1439,1.28
5.237936,-0.5562,-0.3221,2.0933,2.19
5.249916,-0.6467,-0.5023,2.7616,2.88
5.258656,-0.9878,-0.8002,2.8746,3.14
5.268198,-1.4159,-1.1972,2.2333,2.90
5.289696,-1.8045,-1.5983,1.4678,2.82
5.300524,-2.1900,-2.3119,0.9410,3.32
5.318132,-2.3820,-3.2987,0.0500,4.07
5.335742,-2.6388,-3.7423,0.0175,4.58
5.337881,-3.0227,-3.9233,0.4921,4.98
5.349425,-3.6654,-3.5896,1.3755,5.31
5.358596,-4.1865,-2.9991,2.3404,5.66
5.367784,-4.4918,-2.5116,3.1897,6.05
5.383636,-4.6535,-2.2869,4.0682,6.59
5.388382,-4.8037,-2.1469,4.8888,7.18
5.402618,-4.8713,-1.6320,5.3625,7.43
5.408434,-4.7997,-0.6440,5.2028,7.11
5.418234,-4.4437,0.2919,4.2146,6.13
5.431764,-4.0054,0.6782,3.2048,5.17
5.438354,-3.7223,0.5397,2.6613,4.61
5.454687,-3.4572,-0.0742,2.2789,4.14
5.458883,-3.1455,-0.9223,1.6322,3.66
