# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 22:54:21.487
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.611489,0.7423,-0.0927,-0.0376,0.75
1.624126,0.7465,-0.0041,0.7702,1.07
1.632489,-0.4646,0.6685,1.8379,2.01
1.641446,-0.4127,-0.1681,2.3436,2.39
1.657844,0.1843,-1.6613,2.7437,3.21
1.661366,1.2233,-3.3801,2.9525,4.65
1.674358,1.8765,-4.6659,2.8308,5.77
1.689233,1.7709,-5.2378,2.6295,6.12
1.692170,1.4204,-5.5013,2.5726,6.24
1.709243,0.8936,-5.2587,2.4855,5.88
1.711959,0.7501,-4.6737,1.1544,4.87
1.722791,0.4611,-3.3302,-2.1778,4.01
1.743512,1.0534,-2.9623,-5.3514,6.21
1.759360,0.1484,-2.1082,-4.8827,5.32
1.772143,-2.1408,-0.4954,0.7497,2.32
1.789922,-3.0270,-0.1492,3.5161,4.64
1.792416,-3.4051,0.0397,5.6793,6.62
1.807296,-3.2288,0.4232,7.2194,7.92
1.812484,-2.9782,1.1251,7.2271,7.90
1.826620,-2.7610,1.5113,5.9469,6.73
1.838303,-2.8067,1.6849,4.4600,5.53
1.842157,-3.0195,1.7289,3.2971,4.79
1.858044,-3.6323,1.8229,2.3945,4.72
1.861841,-3.9833,2.1049,1.9329,4.90
1.872534,-4.0355,2.4520,1.7427,5.03
1.888542,-4.1632,2.5480,1.9278,5.25
1.893752,-4.5649,2.4406,2.5548,5.77
1.903586,-4.9893,2.2459,3.4395,6.46
1.913071,-5.3980,1.8931,2.8816,6.41
1.922848,-5.8303,1.4857,1.8475,6.29
1.938402,-6.1852,1.3241,1.2931,6.46
1.942715,-6.2795,1.7246,1.5736,6.70
1.956147,-6.0847,2.2889,1.6742,6.71
1.962617,-5.5779,2.5583,1.4224,6.30
1.973348,-4.7705,2.3430,0.9823,5.40
1.988797,-4.0298,1.8765,0.5831,4.48
1.992740,-3.4600,1.3539,0.3348,3.73
2.007195,-3.1321,1.0798,-0.1006,3.31
2.012154,-3.2776,1.1286,-0.4281,3.49
2.022770,-3.2504,1.1225,-0.9190,3.56
2.041333,-1.8636,0.4921,-3.0800,3.63
2.042473,1.7028,-0.2060,-7.9506,8.13
2.055223,6.6305,-1.7539,-12.9834,14.68
2.062334,8.7510,-2.2804,-11.3199,14.49
2.072724,10.2813,-4.3407,-6.9517,13.15
2.088969,10.9736,-6.3189,-4.0858,13.31
2.092697,10.5440,-6.2339,-3.2413,12.67
2.105462,9.4003,-3.9806,-3.2060,10.70
2.113440,7.3245,-0.8228,-2.6802,7.84
2.122800,5.0151,1.1824,-2.0098,5.53
2.141559,2.5029,1.1869,-0.3798,2.80
2.143306,0.7625,-0.5661,2.4475,2.63
2.159627,-1.1102,-1.8335,4.8813,5.33
2.162125,-3.1880,-2.6316,6.4522,7.66
2.173824,-4.3723,-2.7859,6.6608,8.44
2.189019,-3.7036,-2.8930,5.9822,7.61
2.193488,-2.0820,-3.2724,3.9329,5.52
2.213297,-0.3143,-3.4489,-0.8377,3.56
2.213556,0.4865,-2.6558,-3.8718,4.72
2.224205,-0.9925,-1.0512,-3.0898,3.41
2.239705,-3.1955,0.4824,-2.5499,4.12
2.242812,-5.0099,0.8083,-3.6529,6.25
2.255381,-5.4957,0.3344,-2.7481,6.15
2.264193,-4.2912,-0.5495,1.3660,4.54
2.272714,-3.6543,-0.8075,5.5465,6.69
2.291267,-3.3224,-0.6953,7.5406,8.27
2.292741,-2.2218,-0.7948,7.1318,7.51
2.304746,-1.1645,-0.7464,5.6566,5.82
2.312777,-0.7687,0.1272,5.1004,5.16
2.324842,0.4404,-0.4546,4.0982,4.15
2.342242,0.5794,-0.0790,3.4691,3.52
2.342715,0.9392,0.3527,2.3089,2.52
2.360089,1.3466,-0.4926,0.1375,1.44
2.363169,0.6961,-1.1755,-2.6855,3.01
2.373175,-1.0170,-1.0962,-4.2200,4.48
2.386875,-3.5207,0.7089,-3.2409,4.84
2.393352,-4.1178,0.4995,-1.0568,4.28
2.407624,-3.1918,-0.4967,0.8794,3.35
2.413474,-2.8944,-0.0787,2.4410,3.79
2.423722,-2.6673,0.4748,2.7492,3.86
2.439894,-2.2664,0.9118,2.5276,3.52
2.443035,-1.2819,0.4726,1.8789,2.32
2.453879,-1.0567,0.2886,1.3252,1.72
2.463301,-1.2733,0.2138,0.5651,1.41
2.473273,-1.5670,0.3189,0.0834,1.60
2.486607,-1.7463,0.4110,-0.0803,1.80
2.493845,-1.7583,0.6299,-0.3291,1.90
2.505479,-1.6804,0.7698,-0.6469,1.96
2.514045,-1.5849,0.7132,-0.6910,1.87
2.524524,-1.3523,0.7262,-0.8539,1.76
2.540580,-1.0416,0.6262,-1.3713,1.83
2.544773,-0.7874,0.2735,-1.8795,2.06
2.557075,-0.4191,0.1807,-2.3491,2.39
2.573204,-0.0527,0.2287,-2.5088,2.52
2.573540,0.2857,0.4859,-2.6926,2.75
2.586313,0.9228,0.6975,-3.0690,3.28
2.593404,1.6382,0.9150,-3.1000,3.62
2.604339,1.1660,2.0867,-2.8501,3.72
2.613706,2.1856,1.7623,-2.5429,3.79
2.623185,2.9686,1.4250,-2.0245,3.87
2.638613,3.4976,1.2735,-1.2805,3.94
2.643660,3.8368,1.0122,-0.5239,4.00
2.653536,3.9778,0.7388,-0.0045,4.05
2.664241,3.7098,0.3646,0.2330,3.73
2.674049,3.1085,0.2581,0.0738,3.12
2.687585,2.0271,1.1252,-0.8553,2.47
2.695146,2.4185,0.3768,-2.4758,3.48
2.703754,2.9245,-0.3894,-4.3905,5.29
2.714188,3.2466,-0.9330,-5.4286,6.39
2.725833,3.3406,-1.5441,-5.7469,6.82
2.741423,3.6650,-2.4618,-6.6388,7.97
2.743892,4.4459,-4.0534,-8.9135,10.75
2.759514,5.3229,-5.7047,-8.8565,11.80
2.770199,5.5557,-6.3051,-6.2554,10.48
2.773786,5.2906,-6.6739,-4.0055,9.41
2.787285,4.1981,-6.6789,-2.5402,8.29
2.794458,2.9975,-6.5183,-1.1535,7.27
2.807321,2.1573,-5.6633,1.8987,6.35
2.824176,0.7196,-3.9609,4.9729,6.40
2.841354,-0.9927,-0.9457,6.9292,7.06
2.844136,-0.9198,-1.1193,5.0297,5.23
2.855399,-1.1089,-1.9033,2.5975,3.41
2.872914,-0.0269,-4.5001,0.3207,4.51
2.888956,-0.1642,-6.8073,-1.9406,7.08
2.894208,-0.5194,-7.3578,-2.2909,7.72
2.904968,-0.7116,-7.5099,-2.1703,7.85
2.917510,-0.9417,-7.5046,-1.6812,7.75
2.924464,-1.4409,-6.6525,-0.7381,6.85
2.939541,-2.2334,-4.0026,0.9126,4.67
2.944410,-3.2902,-2.1739,2.7986,4.84
2.954666,-4.3264,-0.7672,4.8060,6.51
2.969793,-4.6164,0.2069,5.8802,7.48
2.975127,-4.7983,0.7360,4.8722,6.88
2.985520,-4.9825,1.0241,4.1911,6.59
2.994819,-5.1099,1.4031,3.7194,6.47
3.010418,-5.3446,2.0320,3.3761,6.64
3.023149,-5.4443,2.4013,3.1545,6.73
3.024772,-5.3276,2.3766,3.1421,6.63
3.036675,-5.3467,2.2826,3.4198,6.74
3.045438,-5.6484,2.3684,3.2360,6.93
3.054709,-5.9927,2.5287,3.1800,7.24
3.069408,-6.4718,2.6290,3.1277,7.65
3.074938,-6.7247,2.5473,3.2489,7.89
3.089786,-6.7130,2.3070,3.2986,7.83
3.094772,-6.5055,2.2728,3.3575,7.67
3.107278,-6.1948,2.4555,3.4929,7.52
3.121930,-5.8138,2.6374,3.3237,7.20
3.124324,-5.4813,2.7933,3.0352,6.86
3.137755,-5.1286,2.9795,2.3734,6.39
3.144997,-4.8191,3.1904,1.7806,6.05
3.155283,-4.5368,3.2561,1.6408,5.82
3.176398,-4.0881,3.1637,1.4629,5.37
3.187012,-2.2201,1.9597,0.0438,2.96
3.204806,2.5578,-1.8895,-6.7605,7.47
3.220417,7.0634,-5.2518,-11.6559,14.61
3.225252,9.0736,-5.2991,-12.8479,16.60
3.237640,10.3631,-5.4832,-11.2076,16.22
3.245787,11.9111,-6.5675,-9.1260,16.38
3.255253,12.8637,-7.0876,-6.9682,16.26
3.272144,12.6692,-6.3813,-4.9016,15.01
3.274543,10.0654,-3.6649,-3.3982,11.24
3.287025,5.3875,-0.3152,-2.6216,6.00
3.295890,0.2669,1.6161,-1.0298,1.93
3.306101,-3.1087,1.8317,1.1978,3.80
3.319129,-4.6894,0.7582,3.0422,5.64
3.325333,-5.1764,-0.8397,4.7203,7.06
3.340719,-4.6610,-2.0960,4.6852,6.93
3.345287,-3.8277,-3.3028,3.6083,6.21
3.355328,-2.6942,-4.5742,2.4411,5.84
3.373236,-1.0813,-5.2327,3.3314,6.30
3.374730,-1.1404,-3.9974,4.6572,6.24
3.386541,-1.7154,-2.3719,4.4276,5.31
3.395312,-2.5933,-0.5470,2.9743,3.98
3.405524,-4.5845,2.7113,-3.5885,6.42
3.422472,-7.0995,4.8089,-5.5213,10.20
3.425497,-6.3669,3.6771,0.5122,7.37
3.443161,-4.5316,1.9131,6.6209,8.25
3.445105,-3.1436,0.7786,8.9928,9.56
3.455297,-2.5943,-0.2137,7.8904,8.31
3.469424,-1.8167,-1.3235,6.2245,6.62
3.475267,-1.4378,-1.7391,5.0995,5.58
3.488546,-0.8467,-1.6288,3.6431,4.08
3.495514,0.0297,-1.4051,2.2941,2.69
3.505392,0.8321,-1.0979,0.0906,1.38
3.523575,0.8159,0.6067,-9.1239,9.18
3.525694,0.5326,1.1397,-7.3572,7.46
3.536782,0.7026,0.1893,-1.0917,1.31
3.545882,0.4894,-0.2209,1.9592,2.03
3.556188,-0.1224,0.1317,2.4948,2.50
3.567563,-0.8821,0.7025,1.4927,1.87
3.575548,-1.3049,0.9810,0.0967,1.64
3.585438,-1.3460,1.0709,-0.6597,1.84
3.595314,-1.2905,1.1527,-0.8148,1.91
3.605929,-1.2196,1.1344,-0.5404,1.75
3.620439,-1.0567,1.0461,-0.0007,1.49
3.625994,-0.8133,1.0114,0.5975,1.43
3.636396,-0.6605,1.0497,0.9157,1.54
3.651307,-0.5840,1.1379,0.9886,1.62
3.655675,-0.4060,1.1349,0.9569,1.54
3.672640,-0.2093,1.0864,0.7502,1.34
3.675462,0.0765,0.9627,0.2622,1.00
3.689043,0.4070,0.7860,-0.3739,0.96
3.702355,0.6224,0.6072,-0.9297,1.27
3.705653,0.6463,0.3971,-1.1942,1.41
3.719664,0.5693,0.1445,-1.1897,1.33
3.726514,0.3995,-0.1012,-1.4056,1.46
3.736467,0.1469,-0.0997,-2.1024,2.11
3.752684,-0.0958,0.1082,-2.9237,2.93
3.756062,-0.1769,0.2041,-3.7025,3.71
3.771802,-0.1262,0.1054,-4.0827,4.09
3.776067,0.1991,-0.0426,-3.4936,3.50
3.789195,0.8903,-0.3008,-2.3958,2.57
3.803458,1.9397,-0.5347,-1.5389,2.53
3.806337,3.0139,-0.5675,-1.2990,3.33
3.817638,3.8918,-0.5299,-1.4646,4.19
3.825866,4.5018,-0.4783,-1.4119,4.74
3.837660,4.8254,-0.3743,-0.7956,4.90
3.856890,5.0503,-0.3342,-0.0832,5.06
3.869560,5.6295,-0.4239,-0.6662,5.68
3.886434,6.7583,-1.1864,-2.5588,7.32
3.909528,7.4907,-1.9776,-3.3568,8.44
3.920649,8.4060,-3.6784,-6.5557,11.28
3.937210,4.8576,-1.8828,-6.7369,8.52
3.955429,3.2354,-1.0942,-4.3459,5.53
3.956472,2.1287,-1.0977,-1.9473,3.09
3.969426,1.2283,-1.4894,-0.7871,2.08
3.977083,0.2946,-1.8199,0.8717,2.04
3.986541,-0.3161,-1.6930,3.5069,3.91
4.003982,-0.4563,-1.7103,5.4373,5.72
4.006728,0.3321,-3.1780,5.2861,6.18
4.019324,0.7329,-4.8123,4.3821,6.55
4.027423,0.7393,-6.3243,2.8370,6.97
4.036851,0.0438,-7.1070,0.7494,7.15
4.056652,-0.9561,-6.8652,-1.7809,7.16
4.056817,0.0281,-9.6080,-3.3450,10.17
4.073416,-0.1552,-10.7374,-3.7014,11.36
4.076995,-1.1649,-10.4181,-3.3489,11.00
4.086954,-3.2447,-8.6572,-2.2383,9.51
4.103260,-5.8137,-5.2304,0.1896,7.82
4.106484,-5.9871,-2.3444,3.3808,7.26
4.119496,-5.0697,-0.8247,6.0330,7.92
4.128245,-4.5034,-0.0446,7.2568,8.54
4.137469,-4.1529,0.3254,6.9084,8.07
4.155137,-3.8088,0.6353,5.4609,6.69
4.156886,-3.9761,1.0543,3.8835,5.66
4.169268,-4.3869,1.6625,2.5378,5.33
4.177292,-4.6638,2.2809,1.8514,5.51
4.187217,-4.7954,2.8115,1.7580,5.83
4.201375,-4.8209,3.2474,1.7649,6.07
4.207363,-4.9323,3.5239,1.9688,6.37
4.219215,-5.2520,3.4521,2.5943,6.80
4.227571,-5.7830,2.8815,3.6076,7.40
4.239784,-6.3926,2.2799,4.6556,8.23
4.253272,-7.0402,1.8626,5.2756,8.99
4.257161,-7.7135,1.6835,5.2292,9.47
4.272705,-8.2800,1.7317,4.8005,9.73
4.276991,-8.7507,1.9958,4.2592,9.93
4.287496,-8.9587,2.3181,3.4260,9.87
4.305106,-8.9863,2.6694,2.4069,9.68
4.306907,-8.8604,2.8703,1.5863,9.45
4.318615,-8.6458,3.0970,0.8343,9.22
4.328353,-8.3923,3.1023,0.1893,8.95
4.339003,-8.1743,2.7965,-1.2843,8.73
4.352832,-7.2976,1.8191,-5.2184,9.15
4.357027,-2.8238,-0.6334,-11.4467,11.81
4.371822,3.9110,-3.3399,-13.7745,14.70
4.377682,8.8871,-5.9333,-8.3699,13.57
4.387646,13.0488,-8.1387,-5.4948,16.33
4.401393,14.9308,-8.5547,-5.5995,18.10
4.407523,16.1793,-9.2059,-6.3419,19.67
4.417335,15.5897,-7.5472,-5.5243,18.18
4.427687,13.5240,-4.1864,-2.0557,14.31
4.437128,10.2890,-0.3053,0.1795,10.30
4.452423,6.2295,1.0452,0.8576,6.37
4.457879,2.9046,-2.1590,1.1004,3.78
4.473714,1.1067,-4.5803,1.9656,5.11
4.477635,-0.2371,-5.0274,1.7255,5.32
4.487593,-1.2781,-4.1570,3.4071,5.52
4.504175,-1.6830,-3.2987,7.1187,8.02
4.507669,-1.9986,-2.0925,8.7218,9.19
4.520294,-3.1242,-0.7958,7.3846,8.06
4.528152,-4.4461,0.2688,5.0017,6.70
4.538109,-5.5014,1.3061,1.7297,5.91
4.551890,-5.6643,1.8892,0.2198,5.98
4.558496,-5.1219,1.9585,1.1271,5.60
4.567836,-4.7435,1.4668,1.8466,5.30
4.580007,-4.1170,0.5071,2.3914,4.79
4.587619,-3.4660,-0.4789,2.9585,4.58
4.601008,-2.8997,-1.4934,3.1756,4.55
4.607592,-2.4995,-2.2869,3.2610,4.70
4.617753,-2.3315,-2.5215,3.7878,5.11
4.639631,-2.4330,-2.0956,4.5053,5.53
4.652106,-3.1098,-0.4385,4.4129,5.42
4.668510,-3.4655,0.4383,3.3440,4.84
4.677908,-3.5442,0.6198,2.5000,4.38
4.688143,-3.9002,0.7907,-1.4080,4.22
4.703394,-3.9538,0.9842,-5.9239,7.19
4.708111,-3.1041,0.5316,-5.2969,6.16
4.718997,-2.5112,-0.0080,-3.1760,4.05
4.728327,-2.2439,-0.3275,-1.3096,2.62
4.738388,-2.0595,-0.3361,0.2610,2.10
4.750766,-1.9059,-0.0888,1.3370,2.33
4.758640,-1.4820,0.1330,1.7565,2.30
4.769556,-0.9443,0.4036,1.4938,1.81
4.785009,-0.4819,0.6312,0.3345,0.86
4.788009,-0.1205,0.8476,-0.6794,1.09
4.800803,0.2383,0.9226,-0.9514,1.35
4.808339,0.6263,0.8838,-0.5688,1.22
4.817897,0.9441,0.9007,-0.2220,1.32
4.838180,1.1763,1.0139,-0.4282,1.61
4.838396,1.2813,1.2054,-0.7548,1.91
4.851811,1.4862,1.3557,-1.0789,2.28
4.858283,1.7400,1.4488,-1.6538,2.80
4.872967,2.0632,1.3102,-2.3392,3.38
4.883273,2.2810,0.9042,-3.1312,3.98
4.888653,2.3610,0.4016,-4.1344,4.78
4.900295,2.3478,0.0102,-4.7775,5.32
4.909112,2.2185,-0.1062,-4.5059,5.02
4.922376,2.1498,0.0866,-3.3088,3.95
4.933037,2.6547,0.3062,-1.9044,3.28
4.938696,3.3208,0.5631,-1.1696,3.57
4.955871,3.8989,0.6446,-1.0639,4.09
4.958483,4.4505,0.5089,-1.1406,4.62
4.968699,4.9045,0.3180,-0.8295,4.98
4.986377,5.1870,0.1584,-0.4075,5.21
4.988456,5.4642,-0.0353,-0.5399,5.49
4.999801,5.8388,-0.3542,-1.5323,6.05
5.009478,6.2823,-0.7266,-2.7921,6.91
5.018654,6.6734,-1.1828,-3.8119,7.78
5.036562,6.8748,-1.7077,-5.1611,8.76
5.038661,7.0923,-2.4521,-8.2365,11.14
5.055338,6.8229,-2.7524,-10.1854,12.56
5.058919,6.0014,-2.3227,-6.5099,9.15
5.070538,4.8008,-1.6486,-1.1917,5.21
5.082844,3.4370,-1.2789,0.6048,3.72
5.088781,2.5386,-1.8298,0.5083,3.17
5.101993,1.6903,-2.4280,2.4601,3.85
5.109539,0.9517,-2.3838,5.0479,5.66
5.120519,0.6772,-2.8343,6.0163,6.68
5.134193,1.6342,-4.5592,4.6110,6.69
5.139669,2.4488,-6.5159,3.2335,7.68
5.154143,2.5816,-7.9385,1.8312,8.55
5.159018,2.5273,-9.3308,0.0233,9.67
5.168965,1.5339,-9.9624,-2.4207,10.37
5.186473,-0.2014,-9.6778,-3.7663,10.39
5.189011,-2.3175,-8.8416,-4.0268,9.99
5.203710,-4.2124,-7.4570,-4.3088,9.59
5.209139,-3.5575,-5.7497,-2.3648,7.16
5.219498,-2.3214,-4.8631,-0.3148,5.40
5.234273,-2.8331,-3.6675,2.1200,5.10
5.239449,-3.5405,-2.4588,4.2040,6.02
5.255807,-4.3017,-1.4137,6.1823,7.66
5.259585,-4.8145,-0.7530,6.6973,8.28
5.269388,-4.8636,-0.6839,5.3221,7.24
5.283591,-4.9460,-0.5810,4.2079,6.52
5.289291,-5.1437,-0.3067,3.4710,6.21
5.302704,-5.4073,0.0884,3.1991,6.28
5.309929,-5.6148,0.4961,2.6061,6.21
5.319788,-5.8220,0.9652,2.0438,6.25
5.336239,-6.1238,1.3302,1.9672,6.57
5.339347,-6.5259,1.4418,2.3034,7.07
5.349570,-7.1917,1.3612,2.7398,7.82
5.359670,-7.8025,1.1216,3.3642,8.57
5.369374,-8.3069,0.8507,3.9565,9.24
5.385572,-8.7095,0.6641,4.3692,9.77
5.389202,-9.0269,0.6148,4.5174,10.11
5.399323,-9.3419,0.8157,4.3564,10.34
5.409896,-9.6154,1.1847,3.8592,10.43
5.419508,-9.6925,1.5343,3.1033,10.29
5.434257,-9.6243,1.8347,2.1506,10.03
5.439541,-9.4033,2.0701,1.4288,9.73
5.455339,-9.0433,2.1854,1.0311,9.36
5.460740,-8.0781,2.0845,0.5482,8.36
5.469218,-6.6911,1.6839,-0.7368,6.94
5.490449,-4.1259,0.6760,-3.7004,5.58
5.502685,7.0319,-4.1458,-13.5468,15.82
5.520101,12.3324,-6.1901,-1.4905,13.88
5.535614,13.5458,-7.5360,0.0630,15.50
5.541202,14.9792,-7.7259,-2.1614,16.99
5.551008,17.1414,-6.1783,-6.5747,19.37
5.568733,15.8279,-2.5029,-3.9606,16.51
5.569578,12.8886,1.1874,-1.9337,13.09
5.586346,9.9108,1.5620,-2.2127,10.27
