# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 23:05:32.065
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.864214,-2.1221,0.7025,0.3850,2.27
12.877505,-1.8521,1.0415,1.0688,2.38
12.884587,-1.5727,1.2739,1.5156,2.53
12.894670,-1.3192,1.2263,1.6871,2.47
12.907132,-0.9656,1.0763,1.8476,2.35
12.913843,-0.5511,0.9239,2.0481,2.31
12.925840,-0.0955,0.8161,2.1978,2.35
12.934521,0.3369,0.8737,2.2417,2.43
12.944428,0.6241,1.1411,2.0785,2.45
12.960164,0.8657,1.4601,1.7690,2.45
12.964287,1.0830,1.7254,1.2965,2.41
12.975758,1.3486,1.8268,0.8567,2.43
12.984112,1.7219,1.7928,0.4473,2.53
12.994558,2.1214,1.6067,-0.0639,2.66
13.009587,2.4299,1.3761,-0.7025,2.88
13.014601,2.4929,1.2739,-1.4150,3.14
13.026458,2.3109,1.2767,-1.9772,3.30
13.034452,1.9885,1.2586,-2.0491,3.12
13.045298,1.6544,1.1969,-1.7209,2.67
13.059304,1.3745,0.9393,-1.4413,2.20
13.064433,1.5019,0.5056,-1.0937,1.93
13.075785,1.4661,0.1709,-0.5406,1.57
13.084800,1.3507,-0.0654,0.0159,1.35
13.095005,1.3911,-0.2155,0.6189,1.54
13.110146,1.4276,-0.4684,0.9833,1.80
13.114809,1.5165,-0.6857,1.0709,1.98
13.125857,1.5735,-0.6620,0.8147,1.89
13.134822,1.4728,-0.3308,0.2613,1.53
13.145465,1.3386,-0.0485,-0.5203,1.44
13.159839,1.3554,-0.0581,-1.2572,1.85
13.164703,1.6318,-0.4325,-1.7310,2.42
13.176214,2.1769,-1.0819,-1.6885,2.96
13.185157,2.7690,-1.8382,-1.3827,3.60
13.196486,3.1451,-2.4813,-1.1315,4.16
13.207885,3.2225,-2.8832,-0.9570,4.43
13.216059,3.1210,-3.1404,-0.8305,4.50
13.224631,2.8375,-3.2201,-0.7595,4.36
13.238927,2.3703,-3.1802,-0.7682,4.04
13.245282,1.8757,-3.2072,-0.8750,3.82
13.258567,1.6039,-3.4895,-0.9172,3.95
13.264817,1.5159,-4.0188,-0.9220,4.39
13.274721,1.5150,-4.7628,-1.0578,5.11
13.292052,1.4472,-5.7372,-1.4809,6.10
13.295470,1.2387,-6.7791,-2.4305,7.31
13.308550,0.7961,-7.1672,-4.1763,8.33
13.315222,0.5635,-6.3755,-6.3808,9.04
13.326159,1.0674,-4.8239,-7.8306,9.26
13.342492,1.6181,-3.1947,-7.9572,8.73
13.345626,1.8707,-1.8848,-6.9481,7.44
13.358722,1.9517,-1.1626,-5.2050,5.68
13.365121,2.1011,-1.0280,-3.2328,3.99
13.376098,2.2038,-1.3303,-1.4863,2.97
13.392770,2.0117,-1.5942,0.5602,2.63
13.395310,1.2675,-1.5333,3.0757,3.66
13.408991,0.2985,-1.3784,5.6032,5.78
13.415131,-0.5450,-0.9487,7.5300,7.61
13.425971,-0.7770,-0.6119,9.6513,9.70
13.440888,-0.4324,-0.5466,11.1664,11.19
13.446416,-0.2736,-0.7636,10.1876,10.22
13.459008,-0.1796,-1.2686,7.2815,7.39
13.465305,-0.4828,-1.2683,2.2839,2.66
13.475642,-0.5481,-1.1292,-4.5482,4.72
13.492142,-0.3965,-0.9226,-8.3238,8.38
13.495278,-0.7730,-0.4966,-6.9701,7.03
13.509179,-1.0096,-0.3187,-4.0872,4.22
13.515733,-0.9478,-0.3932,-0.0066,1.03
13.527230,-0.9538,-0.4885,2.2446,2.49
13.541311,-1.4299,-0.3826,1.5816,2.17
13.546824,-2.6284,-0.0981,-0.1133,2.63
13.558633,-3.8257,0.1335,-0.7184,3.89
13.566255,-4.8768,0.3061,-0.4482,4.91
13.575400,-5.6810,0.6040,0.3503,5.72
13.591870,-6.1302,0.9878,1.2871,6.34
13.595684,-6.2643,1.4494,1.7308,6.66
13.608338,-6.0885,1.6032,1.1170,6.39
13.615417,-5.5184,1.4048,0.0462,5.69
13.625943,-4.7988,1.0847,-0.5113,4.95
13.642883,-4.2711,1.1173,-0.3910,4.43
13.646903,-4.2684,1.4163,0.2666,4.51
13.659105,-4.7363,1.6533,1.0912,5.13
13.665965,-5.1511,1.8804,1.4887,5.68
13.676948,-5.4369,2.1966,1.4313,6.04
13.691532,-5.5817,2.5732,0.9527,6.22
13.696039,-5.6310,2.9636,0.2119,6.37
13.709196,-5.4891,3.1995,-0.3780,6.36
13.715801,-5.0037,3.2095,-0.3303,5.95
13.726237,-4.2454,3.0914,-0.4287,5.27
13.741905,-2.9692,2.8637,-0.3013,4.14
13.746528,-1.3566,2.5946,-0.0696,2.93
13.758127,0.0863,2.1133,0.2900,2.13
13.766935,1.0567,1.5083,0.5229,1.91
13.776083,1.3204,1.0469,0.2536,1.70
13.792058,0.8916,0.9652,-0.4651,1.39
13.796044,-0.1151,1.0319,-1.1208,1.53
13.808630,-1.0463,1.0562,-1.5329,2.14
13.816153,-1.1895,1.2131,-1.7062,2.41
13.827183,-0.7699,1.0008,-3.2364,3.47
13.841054,-0.0055,-0.7875,-2.3399,2.47
13.847203,-1.3400,-2.8819,3.8105,4.96
13.858200,-3.5304,-3.9388,4.7550,7.11
13.866083,-3.1071,-5.9743,1.5190,6.90
13.876614,-0.5191,-9.4772,-3.0131,9.96
13.888817,1.5376,-12.0284,-3.5492,12.63
13.896108,2.1449,-10.7903,0.7729,11.03
13.906679,1.8009,-7.3970,3.0761,8.21
13.916556,0.7607,-3.6014,1.6976,4.05
13.926790,-0.1645,-0.2595,-0.4075,0.51
13.937124,-0.6892,2.0992,-1.8558,2.89
13.947580,-0.8417,3.1689,-1.1316,3.47
13.956086,-0.7750,3.3844,0.1709,3.48
13.965942,-0.5410,3.0098,0.4886,3.10
13.975876,-0.1405,2.2398,0.3181,2.27
13.988471,-0.0748,1.3286,-0.1326,1.34
13.996096,-0.4631,0.6640,-0.7079,1.08
14.006549,-0.8510,0.2820,-1.2263,1.52
14.016250,-1.0560,0.1307,-1.4615,1.81
14.026556,-0.9992,0.0542,-1.1981,1.56
14.037244,-0.8295,0.0258,-0.5824,1.01
14.047498,-0.6317,0.0526,0.1084,0.64
14.062195,-0.5429,0.1735,0.6731,0.88
14.066157,-0.5119,0.2602,0.9404,1.10
14.076304,-0.4235,0.3825,1.1633,1.30
14.090142,-0.2457,0.4736,1.3560,1.46
14.096504,-0.0245,0.5475,1.5298,1.63
14.107076,0.2025,0.5656,1.5798,1.69
14.116468,0.4515,0.5823,1.5589,1.72
14.126473,0.7237,0.6495,1.4621,1.76
14.138338,0.9226,0.7786,1.2621,1.75
14.147218,1.0727,0.9287,0.9489,1.71
14.156391,1.1802,1.0065,0.5349,1.64
14.167225,1.3117,0.9002,0.0000,1.59
14.176981,1.3731,0.8062,-0.5161,1.67
14.188587,1.3741,0.7800,-0.9363,1.84
14.196639,1.3208,0.8053,-1.2217,1.97
14.207371,1.2318,0.7895,-1.4119,2.03
14.221188,1.1846,0.6996,-1.3312,1.91
14.226869,1.2201,0.5310,-0.9942,1.66
14.240114,1.3581,0.3814,-0.6268,1.54
14.247381,1.2154,0.3867,-0.2548,1.30
14.257125,0.9810,0.4413,0.0515,1.08
14.270592,0.8627,0.4067,0.3569,1.02
14.277205,0.8567,0.3671,0.7133,1.17
14.289834,0.8669,0.3678,0.9171,1.31
14.296835,0.9061,0.4206,0.9406,1.37
14.307315,0.9029,0.3648,0.7913,1.25
14.324483,0.8283,-0.0270,0.4776,0.96
14.327273,0.7868,-0.6802,0.1112,1.05
14.341253,0.8574,-1.4810,-0.3997,1.76
14.347218,1.0681,-2.1839,-1.0730,2.66
14.356979,1.3156,-2.6680,-1.8821,3.52
14.373463,1.4570,-3.0357,-2.5225,4.21
14.377343,1.4200,-3.2369,-2.7378,4.47
14.390391,1.2318,-3.3489,-2.5326,4.38
14.397314,1.0444,-3.5210,-2.1693,4.27
14.408312,1.0112,-3.9547,-1.8616,4.49
14.424121,1.1484,-4.6669,-1.6214,5.07
14.427328,1.3969,-5.4301,-1.6675,5.85
14.440868,1.9414,-6.1959,-2.1271,6.83
14.448642,2.7744,-6.6910,-3.0408,7.86
14.457478,3.8689,-6.5753,-4.2260,8.72
14.473246,4.9985,-5.5310,-4.8708,8.91
14.477473,5.5789,-4.0195,-4.5740,8.26
14.491701,5.6281,-2.7139,-3.7596,7.29
14.497944,5.5462,-1.9637,-3.1966,6.70
14.508264,5.5738,-1.6627,-3.2919,6.68
14.524667,5.3054,-1.4957,-3.9350,6.77
14.527707,4.4813,-1.1436,-4.3273,6.33
14.541236,3.3031,-0.8974,-3.2528,4.72
14.548733,2.1988,-0.6190,-0.5747,2.36
14.559631,1.0932,-0.1257,2.7055,2.92
14.572124,0.0643,0.4178,5.3752,5.39
14.577471,-0.3857,0.6427,7.6955,7.73
14.590742,-0.3791,0.3672,9.6439,9.66
14.597889,-0.4232,-0.2958,9.9017,9.92
14.607897,-0.3481,-1.2832,8.6878,8.79
14.623578,-0.7010,-1.6755,6.3475,6.60
14.628564,-1.1191,-1.5670,3.3405,3.86
14.640550,0.1506,-1.7493,-7.9816,8.17
14.648852,0.9396,-1.4197,-10.2877,10.43
14.658279,0.9014,-0.9449,-5.9005,6.04
14.673151,0.5391,-0.7603,-0.8435,1.26
14.678292,-0.0056,-0.9132,2.5122,2.67
14.690582,-0.8974,-1.1863,2.5756,2.97
14.698653,-2.3822,-1.1627,1.0152,2.84
14.708368,-3.6457,-1.0857,-0.0998,3.81
14.725632,-4.1995,-0.9958,0.1044,4.32
14.739174,-4.3757,-0.2744,0.7737,4.45
14.748532,-4.6382,0.4980,1.1355,4.80
14.758290,-4.7207,0.8639,0.6915,4.85
14.772753,-4.3073,0.7689,-0.3123,4.39
14.779482,-3.5482,0.3942,-0.8643,3.67
14.790965,-2.9447,0.0426,-0.7781,3.05
14.798712,-2.8450,-0.1258,-0.2812,2.86
14.808539,-3.2315,0.0120,0.2086,3.24
14.820939,-3.9554,0.4358,0.3996,4.00
14.828800,-4.7539,0.9398,0.2429,4.85
14.837995,-5.6159,1.4294,0.0839,5.80
14.848496,-6.2682,1.7570,-0.0882,6.51
14.858276,-6.6314,2.0182,-0.2771,6.94
14.871753,-6.8310,2.2466,-0.6437,7.22
14.878155,-6.9680,2.5181,-1.0275,7.48
14.889916,-6.9153,2.8885,-1.3889,7.62
14.898674,-6.4832,3.1847,-1.6405,7.41
14.908998,-5.8191,3.1773,-1.6376,6.83
14.923800,-4.7300,2.5585,-1.3999,5.56
14.928591,-3.1817,1.5704,-0.6349,3.60
14.941320,-1.3836,0.8702,0.2446,1.65
14.949132,-0.0084,0.6348,1.0982,1.27
14.958525,0.7960,0.7349,2.3423,2.58
14.972668,0.9410,1.1469,3.8385,4.12
14.978866,0.9643,1.7679,4.3517,4.80
14.990953,1.0980,2.3009,4.1925,4.91
14.998990,1.2298,2.5540,3.8720,4.80
15.009331,1.2790,2.6273,3.7954,4.79
15.023891,1.4874,2.4954,1.8086,3.42
15.028624,3.1081,1.3252,-3.2893,4.72
15.038497,4.4119,-1.1631,-0.4875,4.59
15.056436,3.7111,-4.0757,7.6627,9.44
15.058605,2.5266,-6.6865,5.2781,8.89
15.073197,1.7338,-10.6190,-6.3209,12.48
15.078717,-0.6521,-12.1981,-9.9485,15.75
15.090702,-0.9381,-7.1422,0.5128,7.22
15.113112,-0.7327,-2.9039,3.9843,4.98
15.113723,-1.7120,0.5619,2.7118,3.26
15.124602,-2.5920,2.9590,-0.7001,4.00
15.128776,-1.7578,3.0423,-4.8285,5.97
15.140993,-0.9270,0.2142,-3.9139,4.03
15.154936,-1.5468,-1.8564,-1.9522,3.11
15.158978,-1.6834,-2.9591,-1.9194,3.91
15.173715,-1.7728,-3.0502,-2.2752,4.20
15.179270,-2.0854,-2.0948,-1.8800,3.50
15.189021,-2.4246,-1.0593,-1.1642,2.89
15.206105,-2.4936,0.0378,-0.3544,2.52
15.209964,-2.3609,1.0043,0.2836,2.58
15.222449,-2.2115,1.7524,0.6392,2.89
15.229474,-2.0742,2.3385,0.7985,3.23
15.239691,-1.8387,2.6099,0.8366,3.30
15.255436,-1.5492,2.6771,0.8858,3.22
15.259148,-1.2027,2.5354,1.0858,3.01
15.270752,-0.9466,2.0991,1.2703,2.63
15.278850,-0.7776,1.6390,1.4566,2.33
15.289496,-0.5946,1.1388,1.5556,2.02
15.306159,-0.2679,0.6633,1.4551,1.62
15.309386,0.1835,0.2690,1.2176,1.26
15.322379,0.6761,0.0195,0.9138,1.14
15.329444,1.1209,-0.0218,0.6564,1.30
15.339662,1.4314,0.1394,0.4906,1.52
15.356560,1.5836,0.3926,0.3186,1.66
15.359598,1.7117,0.5825,0.1987,1.82
15.372887,1.8231,0.6710,0.1087,1.95
15.379840,1.8609,0.5846,-0.0275,1.95
15.390064,1.8501,0.4365,-0.1716,1.91
15.406441,1.6725,0.4235,-0.4012,1.77
15.410151,1.4318,0.5225,-0.7224,1.69
15.422221,1.3336,0.5283,-1.0654,1.79
15.429560,1.3143,0.4126,-1.2683,1.87
15.440062,1.2692,0.3050,-1.1591,1.75
15.456209,1.1510,0.3605,-0.7718,1.43
15.459529,1.0605,0.6070,-0.2303,1.24
15.472934,0.8934,0.8622,0.1850,1.26
15.479661,0.7404,0.9371,0.4051,1.26
15.490482,0.6488,0.7653,0.4297,1.09
15.504639,0.6712,0.3878,0.4815,0.91
15.509677,0.6775,0.1110,0.5557,0.88
15.523114,0.6903,0.0182,0.6196,0.93
15.529656,0.6748,0.0919,0.5553,0.88
15.539764,0.6086,0.2072,0.3501,0.73
15.556425,0.4990,0.2632,-0.0544,0.57
15.561022,0.3307,0.3175,-0.4640,0.65
15.572984,0.1377,0.3250,-0.8423,0.91
15.579949,0.0134,0.1913,-1.2022,1.22
15.590292,0.0685,-0.1044,-1.6027,1.61
15.605558,0.0804,-0.4273,-2.0560,2.10
15.610056,-0.0463,-0.6483,-2.3088,2.40
15.619744,-0.0601,-0.8346,-2.2878,2.44
15.629603,-0.0744,-0.7832,-2.1144,2.26
15.640232,0.2153,-0.6476,-1.8048,1.93
15.654894,0.5913,-0.4952,-1.6298,1.80
15.660190,1.1716,-0.3744,-1.7934,2.17
15.671948,1.9781,-0.3115,-2.0547,2.87
15.679863,2.8524,-0.4732,-2.2823,3.68
15.690325,3.6370,-0.7929,-2.3282,4.39
15.705643,4.2534,-1.1282,-2.2960,4.96
15.711006,4.8423,-1.5053,-2.3855,5.60
15.723732,5.3447,-1.9194,-2.5919,6.24
15.730877,5.7346,-2.2488,-2.8165,6.77
15.740207,5.9808,-2.3597,-2.7386,6.99
15.755324,5.9640,-2.1803,-2.4974,6.82
15.760384,5.8349,-1.9065,-2.1534,6.51
15.772425,5.7053,-1.8439,-1.9191,6.30
15.780724,5.7659,-2.2363,-2.2758,6.59
15.790823,6.2879,-2.9615,-3.4648,7.77
15.806427,6.7899,-3.4457,-3.9938,8.60
15.810791,7.0896,-3.5297,-3.7418,8.76
15.824710,6.7086,-2.9617,-3.5585,8.15
15.830861,5.5403,-1.9516,-3.3006,6.74
15.840507,4.4485,-1.5871,-2.2184,5.22
15.855972,3.6477,-2.0384,-0.1927,4.18
15.860250,2.8751,-2.8391,1.2842,4.24
15.871314,1.9589,-3.6422,2.0773,4.63
15.880501,0.9418,-4.3584,2.4296,5.08
15.891204,0.0012,-5.0953,2.4772,5.67
15.905364,-0.7095,-5.9661,1.8942,6.30
15.910832,-1.2982,-7.2712,1.4561,7.53
15.922639,-2.4147,-8.5101,1.2527,8.93
15.930806,-3.7142,-9.1571,1.6926,10.03
15.940725,-5.4116,-8.7527,2.3688,10.56
15.955885,-7.0161,-6.9457,3.5616,10.50
15.960468,-7.4038,-4.8766,4.6622,10.02
15.971801,-6.9276,-3.2129,4.6296,8.93
15.980849,-5.9290,-2.0676,3.7470,7.31
15.991778,-4.3548,-1.0081,1.6975,4.78
16.004347,-2.4402,-0.3389,-0.1740,2.47
16.011180,-1.3259,-0.0011,-0.1336,1.33
16.021259,-1.3085,0.2470,1.0987,1.73
16.031530,-1.4790,0.3549,2.1641,2.65
16.041116,-1.7051,0.4632,2.3691,2.96
16.054569,-1.9543,0.3298,1.6915,2.61
16.070494,-1.8800,0.0656,0.9585,2.11
16.070868,-1.8386,-0.1402,0.4072,1.89
16.080844,-2.1398,-0.2079,-0.1450,2.15
16.092027,-3.3067,-0.3245,-0.1785,3.33
16.104647,-5.2352,-0.5387,-0.6193,5.30
16.111125,-7.1649,-0.4337,-1.1077,7.26
16.122783,-8.5385,0.0460,-0.7069,8.57
16.131819,-9.0017,1.1020,-0.3530,9.08
16.141295,-8.4699,2.5153,-0.0663,8.84
16.156266,-7.4797,3.7171,0.0945,8.35
16.161227,-6.0997,4.4320,-0.0594,7.54
16.172326,-4.2064,4.6619,0.0880,6.28
16.181486,-2.0585,4.2793,0.5709,4.78
16.191774,-0.2271,3.5084,0.9514,3.64
16.206451,1.3259,2.4191,0.6125,2.83
16.211100,2.7165,1.2894,0.0821,3.01
16.221999,3.7542,0.4893,0.3075,3.80
16.231766,4.1992,0.0677,-0.0599,4.20
16.241381,4.2221,-0.0184,0.1000,4.22
16.257516,3.3252,0.1780,1.2903,3.57
16.261354,1.6047,0.1422,2.6409,3.09
16.271485,0.2195,0.0029,2.9943,3.00
16.286461,-0.9551,0.4621,2.5810,2.79
16.291254,-1.9214,1.3283,1.9433,3.04
16.301459,-2.5554,2.1055,1.6435,3.70
16.311553,-2.8942,2.3816,1.4173,4.01
16.321391,-3.0674,2.1637,1.0429,3.90
16.335701,-3.3560,1.9114,0.8765,3.96
16.342079,-3.9956,1.7155,0.2726,4.36
16.353601,-4.6962,1.3575,-0.9290,4.98
16.361390,-5.3748,0.4276,-2.5632,5.97
16.371742,-6.0511,-1.4886,-1.9273,6.52
16.387467,-6.1932,-3.8203,-2.1655,7.59
16.391576,-5.4832,-6.0076,-1.8550,8.34
16.404971,-4.5721,-7.0524,3.0661,8.95
16.411573,-3.6343,-8.2132,5.5645,10.57
16.421993,-2.2448,-9.8162,6.0843,11.77
16.438093,-0.8131,-10.7241,5.1708,11.93
16.442747,1.1501,-9.8903,2.6045,10.29
16.454462,4.2619,-7.8667,-4.7659,10.14
16.461525,4.1664,-4.2493,-6.4982,8.81
16.472397,1.4699,-1.3422,-0.4010,2.03
16.490840,-0.4257,0.0848,2.6236,2.66
16.491874,-1.1877,0.4565,1.5575,2.01
16.507630,-1.5417,0.3945,0.3509,1.63
16.511792,-1.6830,-0.0116,0.0160,1.68
16.521685,-1.8286,-0.2485,0.0187,1.85
16.537873,-2.0460,-0.2560,0.2015,2.07
16.542839,-2.2186,-0.1403,0.5870,2.30
16.552977,-2.0801,0.0187,1.1635,2.38
16.562747,-1.7995,0.0449,1.6013,2.41
16.573211,-1.5535,0.1427,1.7216,2.32
16.588182,-1.2823,0.3699,1.6496,2.12
16.592124,-0.9615,0.6853,1.5567,1.95
16.602632,-0.7210,0.9543,1.2773,1.75
16.611913,-0.5010,1.3485,1.1457,1.84
16.622432,-0.2136,1.5685,0.9558,1.85
16.637258,0.2314,1.6186,0.9484,1.89
16.642313,0.7586,1.3214,0.8933,1.77
16.654177,1.2395,1.0112,0.7363,1.76
16.662259,1.7201,0.8527,0.6403,2.02
16.672535,1.9814,0.7525,0.2722,2.14
16.688828,1.9937,0.8521,-0.0419,2.17
16.692909,1.8761,1.0063,-0.2199,2.14
16.708371,1.8029,1.0027,-0.3796,2.10
16.712339,1.6952,0.8255,-0.6075,1.98
16.722874,1.5465,0.5711,-0.7899,1.83
16.738104,1.5603,0.3975,-0.5942,1.72
16.743003,1.5629,0.3240,-0.2669,1.62
16.755154,1.3014,0.3028,0.1635,1.35
16.762595,1.3157,0.2429,0.4760,1.42
16.773159,1.2963,0.0968,0.5950,1.43
16.787251,1.1727,-0.1140,0.7289,1.39
16.792490,1.0306,-0.4587,0.8304,1.40
16.802814,0.9474,-0.8511,0.9305,1.58
16.812538,0.8815,-1.1047,0.8541,1.65
16.823530,0.8412,-1.3008,0.4811,1.62
16.837534,0.9001,-1.5732,-0.0464,1.81
16.843000,1.1545,-1.9718,-0.6735,2.38
16.860611,1.6550,-2.4891,-1.5268,3.36
16.871022,2.3818,-2.9741,-2.7103,4.68
16.872837,3.2762,-3.3186,-4.1754,6.26
16.892613,4.1375,-3.4424,-5.2454,7.52
16.893229,4.7206,-3.4027,-5.2860,7.86
16.904546,4.8222,-3.3556,-4.6551,7.50
16.913116,4.4558,-3.5891,-3.8749,6.91
16.925921,3.9376,-4.0987,-3.2801,6.56
16.942288,3.3559,-4.3273,-3.1512,6.32
16.943408,2.6060,-3.8151,-3.4365,5.76
16.959799,1.8495,-2.8801,-3.9161,5.20
16.963192,1.3288,-2.3036,-4.3836,5.13
16.974542,1.3027,-2.2800,-4.6306,5.32
16.987073,1.5769,-2.4917,-4.1076,5.06
16.993097,1.6991,-2.7632,-3.0508,4.45
17.005481,1.6149,-2.9522,-1.9030,3.87
17.013338,1.1548,-2.6724,-0.0042,2.91
17.023266,0.4199,-2.0504,2.3734,3.16
17.037904,-0.4383,-1.5264,4.7557,5.01
17.042923,-1.1059,-1.2752,6.7814,6.99
17.054007,-1.5549,-1.1486,7.9239,8.16
17.063615,-1.7141,-1.2946,7.8727,8.16
17.073313,-1.6678,-1.5332,7.2186,7.57
17.086736,-1.6693,-1.4669,5.8623,6.27
17.093422,-1.4811,-1.2250,4.0326,4.47
17.104098,-0.7849,-0.9971,1.4465,1.92
17.117449,0.6726,-0.6617,-2.9333,3.08
17.123002,2.0438,-0.2189,-5.8747,6.22
17.133429,2.6313,0.1188,-5.3759,5.99
17.143366,1.8849,0.4633,-2.8248,3.43
17.155638,0.4484,0.5297,0.3824,0.79
17.168074,-1.0178,0.3493,3.0231,3.21
17.173170,-2.4372,-0.2112,2.6038,3.57
17.183019,-3.1185,-0.6442,1.5898,3.56
17.193270,-3.3986,-0.8191,1.1923,3.69
17.203441,-3.7454,-0.7932,0.7496,3.90
17.217529,-4.1516,-0.5090,-0.0040,4.18
17.223601,-4.5553,0.1039,0.2137,4.56
17.238154,-4.9164,0.6487,0.8226,5.03
17.243288,-4.9614,0.7645,0.1820,5.02
17.255559,-4.5339,0.7523,-0.3993,4.61
17.263994,-4.0176,0.8328,-0.4073,4.12
17.273435,-3.8552,0.9254,-0.2405,3.97
17.283314,-3.9256,0.9864,-0.1303,4.05
17.293203,-4.1753,1.0567,-0.3668,4.32
17.303889,-4.4349,1.5604,-1.1752,4.85
17.319215,-5.7732,2.9881,1.0484,6.58
17.323419,-7.2517,5.0232,-0.4928,8.84
17.336190,-7.1170,5.8218,-4.1126,10.07
17.343567,-5.2528,2.9490,-2.9785,6.72
17.354950,-4.1757,0.2385,1.3091,4.38
17.371127,-3.8701,-1.3599,5.9266,7.21
17.374487,-2.8664,-3.3002,8.7018,9.74
17.387325,0.6594,-5.7367,7.6025,9.55
17.394083,6.1674,-8.0592,3.9785,10.90
17.404144,9.8996,-8.7912,0.8778,13.27
17.420581,9.6398,-7.8356,-2.4099,12.65
17.424060,9.2754,-7.0519,-3.6688,12.22
17.436782,7.2256,-5.2247,-4.1626,9.84
17.444176,1.2883,-3.1170,-11.2657,11.76
17.455145,-4.8342,-1.0819,-7.1048,8.66
17.470725,-8.0550,1.6035,-1.0911,8.29
17.474001,-7.4843,3.5573,0.4336,8.30
17.485424,-5.1500,4.5355,-1.1829,6.96
17.493996,-3.8047,5.4967,-4.6284,8.13
17.504667,-4.1873,5.7608,-3.2367,7.82
17.520416,-4.5999,4.8705,0.0446,6.70
17.523911,-4.7253,4.6668,1.3704,6.78
17.537014,-5.0002,4.2459,2.2070,6.92
17.544692,-4.6756,3.6916,2.5793,6.49
17.555670,-4.4827,2.7904,2.9920,6.07
17.572752,-3.8845,2.2502,3.3125,5.58
17.574680,-2.6426,2.9904,3.5174,5.32
17.585898,-2.4582,4.3627,2.9794,5.83
17.594448,-3.2906,5.9061,2.7050,7.28
17.604395,-2.6891,6.1490,2.4435,7.14
17.618753,-1.7085,5.5692,1.6623,6.06
17.624470,-0.7220,4.8972,0.8972,5.03
17.636547,-0.1098,3.8929,0.9240,4.00
17.644488,0.7225,2.7226,1.7460,3.31
17.655105,1.4921,1.9109,2.7123,3.64
17.670061,1.7341,1.4094,2.8112,3.59
17.675021,1.7306,0.9823,1.9360,2.78
17.685944,1.5509,1.0197,-0.0516,1.86
17.694461,0.7544,1.6715,0.6949,1.96
17.704826,-1.1562,3.0081,2.3747,4.00
17.719351,-3.3790,4.9276,-0.1636,5.98
17.724429,-6.8374,8.1928,-14.3553,17.89
17.735808,-4.6864,5.2610,-25.7016,26.65
17.744422,4.0629,-4.9233,4.7857,7.98
17.754875,6.4111,-14.9872,13.9960,21.49
17.768983,6.5162,-21.0804,15.0361,26.70
17.775061,4.5816,-21.7083,10.1826,24.41
17.787652,4.7837,-14.4882,0.9918,15.29
17.794973,1.6631,-1.4622,-9.8328,10.08
17.804930,-2.0544,4.6736,-13.7183,14.64
17.820466,1.4590,1.7430,-1.9727,3.01
17.824937,3.9368,-1.5787,5.9558,7.31
17.837710,1.8377,-2.9899,3.6533,5.07
17.844699,-0.9014,-3.5690,-0.0142,3.68
17.855366,-2.5704,-3.0323,-0.7603,4.05
17.866942,-3.1300,-1.5677,0.0968,3.50
17.874965,-2.4940,-0.6917,0.7831,2.70
17.884461,-1.9456,-0.2015,0.9730,2.18
17.894747,-1.6455,0.2676,0.9852,1.94
17.904900,-1.7110,1.3043,0.8287,2.31
17.918334,-2.4363,3.7171,0.1097,4.45
17.924772,-2.4757,2.0582,0.2964,3.23
17.935339,-2.3369,1.5491,-0.1891,2.81
17.945481,-1.8780,0.6038,-0.2058,1.98
17.955734,-1.1509,-0.5313,0.0268,1.27
17.969933,-0.1654,-2.1364,0.3871,2.18
17.974979,0.0869,-1.8385,-0.0440,1.84
17.985081,0.1729,-0.7944,-0.4885,0.95
18.003394,0.1912,0.2885,-0.8778,0.94
18.005240,0.5394,0.7146,-1.0462,1.38
18.019009,1.0888,0.5121,-1.0617,1.60
18.025344,1.2270,0.4391,-1.0282,1.66
18.036166,1.7448,1.2784,-0.4153,2.20
18.048547,1.7871,1.9748,-0.5343,2.72
18.056972,1.3898,1.8152,-0.3359,2.31
18.073979,1.0007,1.1637,-0.5687,1.64
18.075707,0.6875,0.3664,-0.7272,1.07
18.085947,0.3138,-0.0907,-0.5857,0.67
18.102966,-0.0641,-0.1711,-0.1282,0.22
18.105945,-0.0018,-0.2169,0.6572,0.69
18.119976,0.0085,-0.1564,1.0017,1.01
18.125476,-0.4058,0.0744,0.8173,0.92
18.136379,-0.0801,-0.3922,1.1281,1.20
18.155068,0.1410,-0.6000,1.1081,1.27
18.155780,-0.0944,-0.2534,1.1368,1.17
18.170392,-0.3539,0.2028,0.8951,0.98
18.175764,-0.5371,0.7021,-0.3543,0.95
18.188031,-1.0279,0.2634,-1.1759,1.58
18.203142,-1.0331,-0.4743,0.9989,1.51
18.205696,-0.8305,0.2127,0.4975,0.99
18.219611,-1.1718,1.0358,0.0034,1.56
18.225360,-1.5073,1.6004,0.5832,2.27
18.236212,-1.7671,1.7518,0.4580,2.53
18.252611,-2.0306,1.2951,-0.2342,2.42
18.256391,-2.5540,0.8179,-0.6303,2.75
18.269612,-2.8028,0.6009,-0.3278,2.89
18.276730,-2.5249,0.7007,0.1809,2.63
18.285183,-1.6030,0.8515,0.1419,1.82
18.298099,-0.7148,0.7341,0.1714,1.04
18.305561,0.1480,0.5014,-0.3815,0.65
18.316507,0.6666,0.3422,-0.4335,0.87
18.325592,1.1526,0.1103,-0.7496,1.38
18.335865,1.4810,0.0543,-0.7143,1.65
