# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 23:01:14.310
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.958189,1.1674,0.8821,3.7953,4.07
0.967285,1.2688,1.0038,4.5336,4.81
0.976930,0.1425,1.2484,3.5493,3.77
0.988816,0.0280,0.1248,1.2779,1.28
0.997261,-0.0568,-0.7670,-0.6837,1.03
1.011054,-0.6853,-0.8209,-0.8893,1.39
1.017985,-1.7561,-0.2607,-0.0458,1.78
1.027184,-2.3343,-0.1278,0.9375,2.52
1.041528,-2.4768,-0.1085,1.7416,3.03
1.047098,-2.3601,0.0326,2.1331,3.18
1.057987,-2.2781,0.3509,2.2670,3.23
1.067409,-2.3142,0.8365,2.1396,3.26
1.078809,-4.1683,2.7939,1.7578,5.32
1.089200,-3.8414,2.7504,1.2416,4.88
1.098713,-2.2393,1.2163,0.9379,2.72
1.110332,-1.0417,0.2137,0.9426,1.42
1.126208,-0.0655,-0.0561,1.6595,1.66
1.128138,-0.3906,1.0547,2.3278,2.59
1.144359,-0.7207,2.0070,2.8041,3.52
1.147895,-0.7449,2.1737,3.1916,3.93
1.158779,-0.9608,1.8778,3.3932,4.00
1.176467,-1.7436,1.9322,3.3116,4.21
1.177875,-2.4301,2.2233,2.5576,4.17
1.193510,-2.6756,2.3389,1.6537,3.92
1.197820,-2.6272,2.4619,0.9021,3.71
1.209726,-2.5021,2.5791,0.1625,3.60
1.226471,-3.1117,3.8160,-0.6903,4.97
1.227758,-1.6522,3.4169,-1.8952,4.24
1.244480,-0.4432,3.1601,-2.7544,4.22
1.247818,0.2898,2.9963,-2.8929,4.18
1.259309,0.0354,3.3810,-2.5988,4.26
1.274831,-0.6852,3.6148,-2.1381,4.26
1.277830,-1.0343,3.4180,-1.3589,3.82
1.290849,-1.3456,3.2435,-0.3341,3.53
1.298122,-1.0645,2.2395,0.4163,2.51
1.308562,-0.1654,0.5198,1.1568,1.28
1.324225,0.4100,-0.5092,1.7946,1.91
1.328325,0.3275,-0.2606,1.8079,1.86
1.342565,0.7812,0.3306,1.1336,1.42
1.348520,2.0357,-0.0134,-0.1585,2.04
1.362507,2.7066,-0.6815,-1.2339,3.05
1.375210,2.5242,-1.0991,-1.8393,3.31
1.378519,1.2813,-0.9414,-1.7146,2.34
1.395472,-0.2575,-0.7392,-1.3569,1.57
1.398334,-1.7305,-0.3571,-1.3045,2.20
1.411379,-2.9168,0.2573,-1.4483,3.27
1.428222,-3.4685,0.7846,-1.2727,3.78
1.444757,-3.5112,1.0357,-1.7572,4.06
1.448683,-3.0410,-0.3165,-2.5642,3.99
1.458911,-2.0507,-1.3605,-3.0774,3.94
1.479035,-0.8892,-2.5995,-3.1765,4.20
1.479165,0.0261,-3.9987,-1.8579,4.41
1.493817,0.4527,-4.9731,0.2586,5.00
1.499136,0.5037,-5.5459,1.1845,5.69
1.508974,0.5629,-5.5373,1.2292,5.70
1.528446,0.8133,-4.6413,1.1567,4.85
1.528581,1.4516,-2.8871,-0.1189,3.23
1.545634,2.0125,-1.8075,-0.9347,2.86
1.548788,2.2698,-1.7457,-0.5488,2.92
1.558669,2.3527,-2.1514,0.6366,3.25
1.577114,2.3761,-2.5986,1.8068,3.96
1.578816,0.3604,0.5065,1.2210,1.37
1.592233,-1.6159,2.9974,0.8518,3.51
1.599307,-1.6794,2.9065,1.6623,3.75
1.609598,-1.0439,2.4336,2.0717,3.36
1.624854,-0.4925,1.9550,2.3154,3.07
1.629492,0.4210,0.9119,1.8845,2.14
1.642090,1.0755,-0.8068,0.6780,1.51
1.648658,1.5259,-2.6057,-0.0188,3.02
1.662042,1.9566,-3.8493,0.5535,4.35
1.674298,2.1001,-4.1106,1.0869,4.74
1.679350,2.0054,-3.9493,1.2953,4.61
1.693775,1.3302,-3.0840,1.0729,3.53
1.706841,0.2806,-1.5227,0.8641,1.77
1.709094,-0.2908,-0.1170,0.8555,0.91
1.727183,-0.5559,1.4222,-2.9973,3.36
1.728844,0.6694,1.5685,-11.4497,11.58
1.741478,0.2425,2.1243,-10.8619,11.07
1.749252,-0.6700,2.7373,-4.6749,5.46
1.758780,-0.3498,2.7477,0.0798,2.77
1.773846,0.2280,2.4553,2.6915,3.65
1.778660,1.2420,1.8889,2.3403,3.25
1.791787,2.7765,1.5038,-1.2738,3.40
1.799425,3.6750,2.0507,-4.7950,6.38
1.808893,3.4750,3.0875,-2.9524,5.51
1.824054,2.9715,3.9608,0.2903,4.96
1.829064,2.6736,4.5233,0.6497,5.29
1.840272,2.4615,4.8999,-0.1962,5.49
1.850014,2.4078,4.5815,-2.7515,5.86
1.859149,2.1657,3.3684,-4.8900,6.32
1.876967,1.8322,2.1555,-4.1168,5.00
1.879031,1.4178,1.3915,-2.2599,3.01
1.890873,1.3766,0.8527,-1.8184,2.43
1.900375,2.4951,0.2261,-2.4449,3.50
1.911541,3.6461,-0.3476,-3.8429,5.31
1.925779,4.2097,-1.0872,-4.5906,6.32
1.929548,3.8752,-2.3502,-4.2327,6.20
1.940708,2.0801,-2.9919,-2.4953,4.42
1.949484,0.2001,-2.8185,-0.3889,2.85
1.959347,-0.9037,-3.0007,0.9658,3.28
1.971619,-1.4419,-3.6921,1.5317,4.25
1.979022,-1.4050,-5.3453,1.5704,5.75
1.990153,-0.8097,-7.9524,0.9394,8.05
1.999235,0.0520,-11.1626,1.3984,11.25
2.009131,0.6746,-13.2974,3.4094,13.74
2.022087,1.7035,-14.0574,4.6922,14.92
2.031112,2.5164,-13.3524,5.0266,14.49
2.039318,1.4888,-9.1714,5.3066,10.70
2.060588,0.3593,-3.3066,3.8793,5.11
2.060729,-0.2780,0.5956,1.6475,1.77
2.075691,-1.0266,3.0586,0.3597,3.25
2.079710,-1.5678,3.8752,-0.0519,4.18
2.090971,-1.8511,4.2884,0.9774,4.77
2.100136,-2.2727,4.5216,2.0823,5.47
2.110120,-2.8294,4.5625,2.2726,5.83
2.125648,-3.5183,4.3575,1.8460,5.90
2.130959,-4.1293,3.7459,1.2880,5.72
2.143118,-4.3528,2.9426,1.1894,5.39
2.159147,-4.4160,2.3010,1.3987,5.17
2.159562,-4.4782,2.0541,1.8781,5.27
2.173513,-4.5916,2.0052,2.0398,5.41
2.181557,-4.6917,2.1884,2.0935,5.58
2.189937,-4.6070,2.4610,2.2282,5.68
2.206974,-4.3883,2.6608,2.6651,5.78
2.209601,-4.0542,2.5586,2.7123,5.51
2.221943,-4.0090,2.2302,2.4646,5.21
2.230903,-4.1969,1.6584,1.9745,4.93
2.245351,-4.2122,0.9902,1.4744,4.57
2.257652,-4.0471,0.4317,1.0368,4.20
2.260003,-3.7344,0.1012,0.6032,3.78
2.272978,-3.4162,-0.1588,0.1481,3.42
2.280329,-3.2402,-0.7989,-0.6617,3.40
2.292829,-2.9357,-2.0752,-3.7810,5.22
2.309026,0.0595,-3.8679,-14.8693,15.36
2.310533,5.1199,-5.0221,-23.7791,24.84
2.326787,5.7638,-4.0394,-17.2370,18.62
2.330361,4.8391,-2.3744,-10.2496,11.58
2.343880,4.1086,-0.8024,-4.9812,6.51
2.357253,3.9738,0.4804,-1.4849,4.27
2.360262,4.0286,1.2745,0.5573,4.26
2.377897,4.1536,1.5894,1.8957,4.83
2.380417,4.0620,1.7507,2.6474,5.15
2.390539,3.8371,1.6701,1.5711,4.47
2.404165,3.1358,1.6041,-0.5673,3.57
2.410343,2.4204,1.6953,-2.5192,3.88
2.423981,2.3578,1.2717,-3.7090,4.58
2.430624,3.3847,-0.8067,-4.7600,5.90
2.445184,4.4998,-3.4459,-5.7992,8.11
2.454110,5.6137,-4.4772,-6.2461,9.52
2.460180,4.6774,-3.5410,2.6897,6.45
2.475680,1.3832,-1.9779,11.5222,11.77
2.481071,-0.7209,-1.2668,10.3588,10.46
2.492710,-2.0329,-1.5549,7.2016,7.64
2.504990,-2.1373,-2.1411,5.4715,6.25
2.510669,-2.4420,-3.7446,3.6297,5.76
2.523104,-1.6077,-5.4235,3.7629,6.79
2.530894,-0.4833,-6.6534,5.1494,8.43
2.540973,0.8783,-7.4504,5.4336,9.26
2.561234,1.1793,-6.8436,3.1582,7.63
2.561420,0.7037,-5.8326,2.0126,6.21
2.575700,0.1244,-4.8950,2.5631,5.53
2.581591,-0.9497,-3.1856,3.1904,4.61
2.591252,-2.0215,-1.7338,3.6165,4.49
2.610579,-2.7474,-0.9122,3.5743,4.60
2.610721,-3.2555,-0.6770,3.2280,4.63
2.625912,-3.6476,-0.7732,2.9302,4.74
2.631368,-4.0568,-0.8517,2.9334,5.08
2.640805,-4.6650,-0.6726,2.9317,5.55
2.657613,-5.5274,-0.2688,2.1506,5.94
2.660785,-6.2852,0.1058,1.1189,6.38
2.672397,-6.4599,0.2076,0.0808,6.46
2.681292,-6.1416,0.1988,-1.4639,6.32
2.692448,-5.9974,0.5018,-3.7348,7.08
2.707712,-5.6040,1.1035,-5.8318,8.16
2.710643,-4.0894,1.3725,-6.0659,7.44
2.721813,-2.6382,1.4716,-4.0541,5.06
2.731031,-1.7740,1.4414,-1.4467,2.71
2.740998,-1.1632,1.3536,-0.0405,1.79
2.758748,-0.7492,1.5483,-0.1699,1.73
2.761106,-0.3241,1.7001,-0.7260,1.88
2.773340,0.2208,1.5147,0.1509,1.54
2.781966,0.8507,1.0610,1.0498,1.72
2.795619,1.4128,0.7150,1.1187,1.94
2.806060,1.8930,0.5178,0.5070,2.03
2.811372,2.2869,0.5407,-0.6167,2.43
2.823806,2.6058,0.6824,-1.5856,3.13
2.830997,2.9524,0.7547,-1.6526,3.47
2.841331,3.3428,0.6878,-1.2906,3.65
2.857021,3.7874,0.4912,-1.0257,3.95
2.861046,4.1678,0.3336,-1.0329,4.31
2.875464,4.3059,0.4232,-1.2202,4.50
2.892657,5.0224,-0.3116,-1.5010,5.25
2.892864,5.6318,-0.8327,-1.2793,5.83
2.910334,6.0338,-1.1753,-0.9512,6.22
2.911402,6.4851,-1.4987,-0.5731,6.68
2.924402,6.8043,-1.7482,-0.7684,7.07
2.931720,7.0419,-1.8881,-1.3444,7.41
2.943396,7.2993,-1.9849,-2.3190,7.91
2.957009,7.0678,-1.9200,-3.8478,8.27
2.962524,6.3156,-1.7889,-5.9427,8.85
2.972394,5.4626,-1.9988,-7.4851,9.48
2.986626,4.8534,-2.4743,-7.0716,8.93
2.991377,4.4779,-2.5095,-5.2752,7.36
3.006754,3.8256,-2.3954,-4.4049,6.31
3.011617,2.8937,-1.6040,-3.2178,4.62
3.022128,2.4804,-0.4476,-1.0172,2.72
3.033017,2.6324,-0.0521,0.4066,2.66
3.042810,3.0460,-0.7971,0.9855,3.30
3.053092,3.2848,-1.6811,1.5606,4.01
3.063628,3.1100,-2.7325,2.0526,4.62
3.076311,2.6962,-3.7791,2.6195,5.33
3.088406,2.1190,-4.8994,3.0550,6.15
3.091606,1.2428,-6.0884,2.9844,6.89
3.107032,0.2712,-7.0725,2.3488,7.46
3.113307,-0.4723,-8.2602,1.5933,8.43
3.121758,-1.3982,-9.3049,0.5606,9.43
3.131680,-2.4851,-9.9284,0.1647,10.24
3.141750,-4.0376,-8.9498,1.2622,9.90
3.154795,-4.6372,-6.6838,2.2364,8.44
3.162834,-4.0884,-4.8760,2.8396,6.97
3.174881,-3.9599,-3.3657,2.7604,5.88
3.187897,-4.6739,-1.8000,1.9570,5.38
3.192049,-5.8273,-0.0131,0.9837,5.91
3.203042,-6.6543,1.4686,0.3640,6.82
3.213005,-6.9829,2.4105,0.6913,7.42
3.221861,-6.6940,2.5790,1.4179,7.31
3.238978,-6.3161,2.3397,1.8598,6.99
3.241893,-5.9688,1.9014,2.2284,6.65
3.257332,-5.8189,1.3173,2.5572,6.49
3.262030,-5.8122,0.8736,2.7717,6.50
3.274655,-5.8078,0.4136,2.6201,6.38
3.291498,-5.7320,0.2605,2.3729,6.21
3.292016,-5.7160,0.2897,2.1940,6.13
3.307637,-5.7800,0.5722,2.1953,6.21
3.312682,-5.9288,1.0980,2.4048,6.49
3.325619,-6.0731,1.6371,2.7655,6.87
3.340530,-6.2278,1.9991,2.7803,7.11
3.341966,-6.3081,2.1205,2.4286,7.08
3.354809,-6.1139,2.0217,1.9823,6.74
3.362646,-5.5473,1.7148,1.4688,5.99
3.372551,-4.5777,1.3559,0.6431,4.82
3.387581,-3.3700,0.9350,-0.4919,3.53
3.392800,-2.3565,0.4763,-0.8240,2.54
3.406978,-1.8459,0.1153,-0.3224,1.88
3.412575,-1.6829,-0.1017,0.7297,1.84
3.425495,-1.4718,-0.3299,1.3445,2.02
3.440415,-0.8299,-0.7437,1.8378,2.15
3.442597,0.2339,-1.5607,1.6478,2.28
3.458514,1.3241,-2.4758,-0.7327,2.90
3.462510,2.1111,-2.2269,-5.1248,5.97
3.472451,3.1703,-2.2464,-8.5110,9.36
3.493707,4.0250,-2.2134,-8.9618,10.07
3.493925,4.0967,-1.6308,-7.4506,8.66
3.509279,3.6522,-0.3444,-5.0112,6.21
3.512957,3.2344,0.9124,-2.4945,4.19
3.522484,3.1151,1.6480,0.3243,3.54
3.538105,3.0717,1.8592,2.6905,4.49
3.543117,2.7784,1.9814,3.7558,5.07
3.554175,1.9042,2.0719,3.6534,4.61
3.563572,0.9051,2.2059,2.7802,3.66
3.573430,0.2291,2.5611,0.9539,2.74
3.590950,-0.0838,2.7953,-1.2840,3.08
3.593146,-0.9566,3.2255,-1.4381,3.66
3.608965,-2.0998,3.9658,0.0503,4.49
3.613124,-2.7125,4.3275,0.5351,5.14
3.623657,-3.0885,4.2223,0.1247,5.23
3.640741,-3.1533,3.7158,0.0199,4.87
3.642786,-2.9779,3.0311,0.4313,4.27
3.657657,-2.5760,2.3033,0.7361,3.53
3.663723,-2.1794,1.6280,0.6055,2.79
3.673491,-1.9070,0.9994,0.1566,2.16
3.687463,-1.9165,0.6190,-0.4783,2.07
3.693591,-2.1617,0.5791,-1.1197,2.50
3.707011,-2.4429,0.8059,-1.5725,3.01
3.713094,-2.5570,1.0297,-1.8406,3.31
3.722901,-2.3581,0.9452,-2.0270,3.25
3.738200,-2.0161,0.6379,-2.2200,3.07
3.743130,-1.6302,0.3032,-2.4814,2.98
3.757695,-1.2436,-0.0676,-2.8631,3.12
3.763850,-0.9720,-0.4347,-3.2726,3.44
3.776592,-0.8008,-0.6287,-3.9995,4.13
3.787657,-0.7611,-0.5071,-4.7098,4.80
3.793412,-0.8984,-0.0556,-4.5803,4.67
3.804155,-1.1703,0.3679,-4.0339,4.22
3.814506,-1.2730,-0.2487,-3.5332,3.76
3.823731,-0.4141,-2.6040,-1.8509,3.22
3.837175,1.3304,-4.7982,2.0500,5.38
3.843407,3.3884,-6.5680,6.1512,9.62
3.855513,4.4360,-7.4725,8.3424,12.05
3.863690,4.4326,-7.5478,8.0520,11.89
3.874420,3.8927,-7.3693,6.2935,10.44
3.887242,3.1732,-6.9373,4.9431,9.09
3.893240,2.4311,-6.2553,4.5293,8.10
3.908654,1.8706,-5.6692,3.6774,7.01
3.913369,2.4502,-5.4368,2.2131,6.36
3.923720,3.8198,-5.0980,1.2158,6.49
3.937183,4.3561,-3.5698,0.6535,5.67
3.943249,3.6076,-1.8764,-0.4035,4.09
3.953546,2.3702,-0.8696,-1.1802,2.79
3.964740,1.2746,-0.5472,-1.3346,1.92
3.979483,0.5136,-0.7539,-1.7977,2.02
3.985867,0.1855,-1.4783,-2.3786,2.81
3.993840,-0.2375,-2.4338,-2.1923,3.28
4.003780,-1.5283,-2.5991,-1.0535,3.19
4.020236,-3.2544,-2.0208,1.3879,4.07
4.023701,-4.8025,-1.2938,4.1100,6.45
4.037003,-5.4355,-0.4124,6.0497,8.14
4.043737,-5.1639,0.2169,6.6848,8.45
4.056965,-4.8717,0.3650,6.4027,8.05
4.072787,-4.6272,0.8259,5.6450,7.35
4.073903,-4.6414,1.4729,4.6666,6.74
4.090552,-4.6007,2.2055,3.5568,6.22
4.093853,-4.5737,2.8686,2.1673,5.82
4.103861,-4.7392,3.1115,-0.0902,5.67
4.114182,-4.5093,2.8885,-3.3174,6.30
4.123840,-3.5114,2.2103,-7.2535,8.36
4.137329,-2.2483,1.6913,-10.7478,11.11
4.143877,-1.0005,1.6632,-10.0719,10.26
4.156637,-0.1696,1.9090,-6.1870,6.48
4.176545,-0.1738,2.1784,-2.9706,3.69
4.176738,-0.3193,1.8557,-1.0866,2.17
4.187324,-0.2558,0.9890,-0.2286,1.05
4.193930,0.1016,-0.1190,0.4188,0.45
4.204499,0.4549,-0.8592,0.8921,1.32
4.222676,0.8524,-1.3338,1.4172,2.12
4.224035,1.3427,-1.5338,1.7439,2.68
4.240995,1.5324,-0.8475,1.2378,2.14
4.246776,1.2956,0.8590,-0.3372,1.59
4.256352,1.2107,2.4092,-2.0759,3.40
4.272661,1.5675,3.2925,-3.3365,4.94
4.274118,2.2542,3.5114,-5.0302,6.54
4.289306,3.5378,3.1310,-7.1467,8.57
4.293994,4.5433,2.4355,-6.2921,8.13
4.304590,4.5217,2.3557,-2.2999,5.59
4.320634,4.1754,2.7625,-0.1542,5.01
4.324273,3.7231,3.0000,-0.2299,4.79
4.336303,2.9495,2.8462,0.6073,4.14
4.344684,2.1636,2.7125,2.8722,4.50
4.354575,1.4182,2.6251,4.1044,5.07
4.367989,0.6759,2.2897,3.4624,4.21
4.374328,-0.2650,2.0123,1.6372,2.61
4.388930,-0.7780,1.6795,0.0049,1.85
4.394591,-0.3711,1.1403,0.2183,1.22
4.407998,0.6176,0.3898,1.3050,1.50
4.419230,2.1225,-0.7571,0.9077,2.43
4.424712,4.4232,-2.3234,-2.7981,5.73
4.437407,6.4640,-3.0634,-5.8959,9.27
4.445034,6.8716,-2.8029,-5.4927,9.23
4.458019,6.7700,-3.6368,-5.8604,9.66
4.469704,6.3261,-5.9139,-7.1039,11.20
4.474805,4.1884,-8.1882,-7.0232,11.57
4.489756,1.3984,-10.3373,-5.3191,11.71
4.494673,-1.4687,-11.3482,-0.7753,11.47
4.506163,-4.4623,-9.7107,2.3502,10.94
4.521598,-6.4240,-6.0386,2.2062,9.09
4.524932,-6.3866,-3.4791,3.3423,8.00
4.537698,-5.3605,-3.2000,5.2535,8.16
4.545454,-3.8311,-4.4516,5.8260,8.27
4.554809,-2.4448,-6.4328,3.8849,7.90
4.573397,-1.0938,-7.7296,1.8314,8.02
4.575026,-0.1596,-6.8644,1.6066,7.05
4.588059,0.8316,-4.0214,2.2729,4.69
4.595417,1.5157,-1.0258,1.9492,2.67
4.606055,1.2535,1.5806,1.2953,2.40
4.619897,0.1936,3.5269,1.2460,3.75
4.625096,-1.4197,4.6060,1.3101,4.99
4.637256,-3.1233,4.8695,1.5947,6.00
4.645626,-4.8346,4.8636,1.9620,7.13
4.656446,-6.1905,4.5012,2.1446,7.95
4.673527,-7.1519,4.1024,2.1447,8.52
4.675010,-7.7391,3.7225,2.0381,8.83
4.688063,-7.9210,3.4053,1.9894,8.85
4.696683,-7.7161,3.1891,1.9733,8.58
4.705960,-7.2356,3.0544,1.9153,8.08
4.720680,-6.6560,3.0418,1.9363,7.57
4.725465,-6.0163,2.9953,2.0529,7.03
4.737708,-5.4493,2.9519,1.8629,6.47
4.745021,-5.0295,2.8621,1.1975,5.91
4.754734,-4.6132,2.6157,0.4386,5.32
4.773821,-3.9593,2.2349,-0.0158,4.55
4.775239,-3.1100,1.7975,-0.1311,3.59
4.787739,-2.1759,1.3690,0.4233,2.61
4.795531,-1.2500,0.9164,1.3475,2.05
4.805379,-0.5444,0.5016,2.0628,2.19
4.826394,-0.0740,0.2545,2.5121,2.53
4.826588,0.0260,0.3305,2.6948,2.72
4.839166,-0.1617,0.5160,2.2953,2.36
4.845375,-0.3658,0.5642,1.2004,1.38
4.855083,-0.4903,0.1469,-0.7877,0.94
4.869097,-0.1807,-1.1150,-4.1249,4.28
4.877231,0.4497,-2.6588,-7.2909,7.77
4.888451,0.9313,-3.7172,-8.2338,9.08
4.895812,1.2081,-3.7061,-7.2746,8.25
4.905486,0.9544,-2.4497,-5.6178,6.20
4.917630,0.4483,-0.7080,-4.0528,4.14
4.925463,0.1292,0.9392,-2.7045,2.87
4.943680,-0.1656,2.0991,-2.2426,3.08
4.945292,-0.4476,2.8356,-2.0362,3.52
4.955516,-0.6009,3.1719,-1.4457,3.54
4.969945,-0.3920,2.5475,-1.0388,2.78
4.975567,0.0274,0.4546,-1.2315,1.31
4.986009,0.7273,-3.1991,-1.8311,3.76
5.000343,1.8963,-6.0848,-1.9938,6.68
5.005747,2.9893,-7.8756,-1.4112,8.54
5.019335,3.8704,-8.5464,1.0132,9.44
5.025718,3.9478,-8.1761,3.0516,9.58
5.035475,2.9583,-6.6110,1.4255,7.38
5.050639,1.1871,-3.8983,-1.2303,4.26
5.055858,-0.2213,-1.6391,-1.2682,2.08
5.069867,-0.5325,-1.1390,-0.3887,1.32
5.076354,-0.1032,-2.0387,0.1850,2.05
5.088898,0.5479,-3.4548,0.8316,3.60
5.096548,1.3373,-4.7084,1.8402,5.23
5.105837,2.5254,-5.9362,2.5312,6.93
5.118991,3.4899,-6.2004,2.1349,7.43
5.126755,3.6813,-4.7401,1.5124,6.19
5.138910,3.2355,-2.7961,1.4788,4.52
5.151863,2.5933,-1.3192,1.6048,3.32
5.156668,1.7395,0.1435,1.4852,2.29
5.169349,0.8999,1.3952,1.2506,2.08
5.176946,0.1606,2.2756,1.1038,2.53
5.186355,-0.3930,2.7609,0.8689,2.92
5.203746,-0.6128,2.6902,0.2661,2.77
5.206572,-0.4351,1.9701,-0.3634,2.05
5.217152,-0.3438,0.9874,-0.1128,1.05
5.226802,-0.4583,0.2771,0.3797,0.66
5.238488,-0.8110,0.2140,0.8546,1.20
5.256799,-1.1733,0.6425,1.2177,1.81
5.256994,-1.4862,1.1561,1.3377,2.31
5.270939,-1.7065,1.5277,1.1796,2.58
5.276477,-1.9773,1.8173,0.6530,2.76
5.286283,-2.4150,2.2483,-0.2277,3.31
5.303661,-2.4928,2.4496,-0.9483,3.62
5.306205,-2.0025,2.3247,-1.4938,3.41
5.319574,-1.0889,2.0905,-2.0590,3.13
5.327742,-0.2827,1.9037,-2.8093,3.41
5.336328,0.5196,1.5899,-3.4705,3.85
5.354587,1.3690,1.0849,-3.9493,4.32
5.357057,2.1122,0.6616,-4.0741,4.64
5.369194,2.4560,0.6749,-3.0866,4.00
5.376455,2.0839,1.1489,-1.2199,2.67
5.389776,1.2785,1.6185,0.4626,2.11
5.403188,0.6782,1.8164,0.9955,2.18
5.406532,0.4877,1.7702,0.5852,1.93
5.418497,0.8175,1.6573,-0.7928,2.01
5.427125,1.4561,1.6467,-2.9583,3.69
5.438088,1.7842,1.8644,-4.5486,5.23
5.455042,1.6213,2.1140,-3.9733,4.78
5.457353,1.0700,2.4677,-1.7720,3.22
5.473029,0.4739,2.8920,0.2186,2.94
5.477264,0.3680,3.1142,1.0029,3.29
5.487302,0.5344,2.8953,0.9251,3.09
5.502495,0.4937,2.4895,1.1667,2.79
5.507047,0.5370,2.0177,1.9106,2.83
